Tue, Jul 18, 2017	4:17 PM
 Notes: HOAc_7.5E-09_150 s _718
 waiting time: 50.000
 time(ms)	 temp (K)	 MS1=61.297	 MS2=17.903	 MS3=28.178	 MS4=44.784	 MS5=61.297	 MS6=68.073	 MS7=68.640	 MS8=90.000
0.000	91.500	34580.000
0.160	91.500	33440.000
0.321	91.500	35460.000
0.550	91.500	35440.000
0.707	91.500	36400.000
0.866	91.500	36630.000
1.026	91.500	36880.000
1.185	91.500	36790.000
1.344	91.500	37110.000
1.503	91.500	37350.000
1.661	91.500	37330.000
1.821	91.500	37870.000
1.979	91.500	37860.000
2.139	91.500	37220.000
2.298	91.500	37790.000
2.455	91.500	37640.000
2.615	91.500	38110.000
2.774	91.500	37570.000
2.933	91.600	37620.000
3.091	91.500	38040.000
3.250	91.500	37060.000
3.408	91.500	38300.000
3.569	91.500	37820.000
3.729	91.600	38010.000
3.887	91.500	38060.000
4.045	91.500	37430.000
4.205	91.500	38290.000
4.363	91.600	37580.000
4.521	91.600	38310.000
4.681	91.500	38360.000
4.839	91.500	38320.000
4.998	91.600	38780.000
5.159	91.600	37880.000
5.318	91.600	37700.000
5.477	91.600	38400.000
5.635	91.600	38530.000
5.795	91.600	37160.000
5.952	91.500	37620.000
6.111	91.500	37560.000
6.271	91.600	38970.000
6.430	91.600	38380.000
6.589	91.600	37450.000
6.749	91.600	37940.000
6.907	91.600	37620.000
7.067	91.600	37750.000
7.226	91.600	38470.000
7.385	91.600	38670.000
7.544	91.600	37780.000
7.703	91.600	37900.000
7.861	91.600	37790.000
8.021	91.600	38130.000
8.181	91.600	37610.000
8.340	91.600	37920.000
8.500	91.600	38180.000
8.659	91.600	37190.000
8.817	91.500	37690.000
8.975	91.600	38210.000
9.135	91.600	38650.000
9.293	91.600	38360.000
9.452	91.600	37970.000
9.612	91.600	38350.000
9.771	91.600	38070.000
9.930	91.600	37750.000
10.088	91.600	38130.000
10.248	91.600	38760.000
10.406	91.600	37900.000
10.566	91.600	37420.000
10.725	91.600	38110.000
10.884	91.500	38330.000
11.044	91.600	36840.000
11.203	91.600	38060.000
11.360	91.600	37750.000
11.520	91.600	37540.000
11.678	91.600	37470.000
11.837	91.700	37480.000
11.996	91.700	37510.000
12.155	91.700	37160.000
12.315	91.600	37320.000
12.473	91.600	38080.000
12.630	91.700	37270.000
12.789	91.600	37390.000
12.950	91.600	37410.000
13.108	91.600	37210.000
13.267	91.600	37350.000
13.427	91.700	37120.000
13.588	91.700	37530.000
13.746	91.600	37300.000
13.904	91.600	37000.000
14.064	91.600	36950.000
14.223	91.700	37300.000
14.382	91.700	37090.000
14.539	91.600	36590.000
14.699	91.600	37010.000
14.857	91.600	36430.000
15.017	91.700	37320.000
15.175	91.700	37870.000
15.335	91.700	36460.000
15.494	91.700	37030.000
15.653	91.700	36750.000
15.812	91.600	36780.000
15.971	91.600	36970.000
16.130	91.600	37420.000
16.287	91.700	37230.000
16.446	91.600	37370.000
16.606	91.600	36780.000
16.767	91.700	36860.000
16.927	91.700	36600.000
17.084	91.700	37090.000
17.244	91.700	36020.000
17.403	91.700	36350.000
17.561	91.700	36100.000
17.720	91.800	36600.000
17.880	91.700	37000.000
18.040	91.600	36470.000
18.198	91.700	36340.000
18.357	91.700	36620.000
18.515	91.700	37000.000
18.673	91.700	37030.000
18.832	91.700	35950.000
18.990	91.700	36200.000
19.147	91.700	35450.000
19.305	91.700	36740.000
19.464	91.700	35980.000
19.622	91.700	36290.000
19.780	91.700	36120.000
19.940	91.700	35900.000
20.099	91.700	35700.000
20.258	91.700	35880.000
20.415	91.700	35730.000
20.575	91.700	35550.000
20.733	91.700	35960.000
20.892	91.800	35380.000
21.049	91.800	36130.000
21.208	91.800	35620.000
21.367	91.800	35210.000
21.525	91.800	35550.000
21.682	91.800	36180.000
21.842	91.900	35290.000
21.999	91.900	35320.000
22.157	92.000	35900.000
22.316	92.100	35640.000
22.473	92.100	34850.000
22.632	92.300	35760.000
22.790	92.400	42620.000
