Wed, Jul 19, 2017	4:59 PM
 Notes: HOAc_4E-09_40 s_10 K TPD_719
 waiting time: 50.000
 time(ms)	 temp (K)	 MS1=61.297	 MS2=17.903	 MS3=28.250	 MS4=44.784	 MS5=61.297	 MS6=31.397	 MS7=68.640	 MS8=90.000
0.000	104.000	20040.000
0.165	104.000	19000.000
0.322	104.000	20000.000
0.481	104.000	20170.000
0.643	103.900	20190.000
0.819	103.900	20180.000
0.984	103.900	21140.000
1.174	103.900	20550.000
1.357	104.000	21150.000
1.532	103.900	21440.000
1.695	103.900	21130.000
1.858	103.900	21330.000
2.046	103.900	21390.000
2.224	103.900	21140.000
2.395	103.900	21600.000
2.584	103.900	21150.000
2.758	103.900	21150.000
2.928	103.900	21120.000
3.091	103.900	21740.000
3.253	103.900	21380.000
3.416	103.900	21350.000
3.594	103.900	21400.000
3.778	103.900	21780.000
3.960	103.900	21400.000
4.133	103.900	21470.000
4.297	103.900	21370.000
4.470	103.900	20820.000
4.633	103.900	21040.000
4.818	103.900	21450.000
4.982	103.900	21890.000
5.148	103.800	21700.000
5.310	103.800	21740.000
5.474	103.800	21650.000
5.636	103.900	25500.000
5.799	103.900	31460.000
5.988	104.000	27350.000
6.152	104.000	28700.000
6.317	104.100	28950.000
6.481	104.200	27600.000
6.643	104.300	25870.000
6.821	104.600	24950.000
6.985	104.700	32250.000
7.164	105.100	49930.000
7.326	105.600	47550.000
7.490	105.900	40150.000
7.666	106.700	29880.000
7.886	107.600	26440.000
8.050	108.200	25050.000
8.213	109.700	24790.000
8.375	110.500	25610.000
8.538	112.500	25110.000
8.715	113.600	24470.000
8.887	116.200	24200.000
9.050	117.600	24070.000
9.213	120.700	24170.000
9.403	122.300	24280.000
9.592	125.700	24030.000
9.765	127.400	23670.000
9.959	132.700	23090.000
10.123	134.400	24030.000
10.312	137.900	23440.000
10.479	139.600	24210.000
10.665	142.900	24910.000
10.847	144.400	25800.000
11.035	147.500	26470.000
11.197	150.200	27990.000
11.363	151.400	29630.000
11.527	153.600	30670.000
11.689	154.700	32930.000
11.854	156.900	35050.000
12.030	158.000	37880.000
12.207	160.100	39280.000
12.371	161.200	40960.000
12.535	163.200	41860.000
12.698	164.200	40490.000
12.863	166.200	38440.000
13.027	167.200	34570.000
13.214	169.200	32190.000
13.378	171.100	31450.000
13.541	172.100	30180.000
13.705	173.100	30310.000
13.868	175.000	29570.000
14.031	176.000	28720.000
14.195	177.900	28570.000
14.358	179.800	29240.000
14.545	180.800	29070.000
14.708	182.700	29140.000
14.872	183.700	28860.000
15.036	185.700	28700.000
15.218	186.700	28910.000
15.383	188.600	28730.000
15.546	189.600	29370.000
15.711	191.600	30100.000
15.891	192.600	28760.000
16.056	194.600	29600.000
16.239	196.700	29950.000
16.409	197.700	30210.000
16.573	199.800	29920.000
16.737	200.800	30210.000
16.900	201.900	30380.000
17.086	204.000	29540.000
17.259	206.100	30490.000
17.441	207.200	30770.000
17.604	209.300	30430.000
17.791	211.400	30380.000
17.966	212.500	30270.000
18.141	214.700	30450.000
18.305	215.700	30630.000
18.487	217.900	30520.000
18.650	220.000	31000.000
18.830	221.100	30530.000
18.995	223.300	29830.000
19.160	224.400	30190.000
19.342	226.600	29990.000
19.505	227.700	30620.000
19.669	228.700	30100.000
19.832	230.900	30840.000
20.017	233.100	30380.000
20.182	235.200	30420.000
20.345	236.300	29500.000
20.509	238.500	29880.000
20.673	239.500	29360.000
20.837	240.600	28640.000
21.000	242.800	29000.000
21.163	243.900	28890.000
21.327	246.000	29110.000
21.500	248.200	28640.000
21.678	249.300	27840.000
21.842	250.300	27530.000
22.006	252.500	27950.000
22.170	254.600	27410.000
22.335	255.700	26780.000
22.500	257.800	26710.000
22.663	258.900	27040.000
22.827	260.000	26860.000
22.991	262.100	26380.000
23.168	264.200	26810.000
23.333	265.300	25670.000
23.497	266.400	26150.000
23.661	268.500	26080.000
23.825	270.700	25660.000
23.989	271.800	26270.000
24.153	272.800	26240.000
24.317	275.000	25690.000
24.481	277.100	25950.000
24.646	278.200	25980.000
24.833	280.300	25540.000
24.997	281.400	26130.000
25.162	283.600	25770.000
25.326	284.600	25590.000
25.488	286.800	25770.000
25.664	287.900	25380.000
25.828	290.000	25590.000
25.992	291.100	25610.000
26.157	292.200	25320.000
26.338	294.300	24970.000
26.513	296.500	25160.000
26.677	298.600	25420.000
26.842	299.700	25210.000
27.007	301.900	25450.000
27.172	303.000	25060.000
27.337	304.100	25640.000
27.519	306.200	25640.000
27.683	307.300	25230.000
27.848	309.500	25420.000
28.012	310.600	25260.000
28.177	312.800	25190.000
28.341	315.000	25380.000
28.506	316.100	25670.000
28.672	317.200	25260.000
28.836	319.300	25470.000
29.000	321.500	25200.000
29.179	322.600	25510.000
29.343	324.800	25330.000
29.508	325.900	25560.000
29.691	328.100	24680.000
29.855	329.100	25410.000
30.019	331.300	25900.000
30.183	332.400	25740.000
30.360	334.600	25340.000
30.537	336.700	25710.000
30.706	337.800	25660.000
30.871	340.000	25220.000
31.037	341.100	25090.000
31.217	343.200	24790.000
31.383	344.300	25180.000
31.547	346.500	24750.000
31.712	347.600	25000.000
31.882	349.700	25210.000
32.063	351.900	25100.000
32.239	353.000	25020.000
32.403	355.200	25580.000
32.568	356.300	25400.000
32.743	357.400	25090.000
32.908	359.600	25230.000
33.073	361.700	25440.000
33.258	362.800	24880.000
33.422	365.000	25240.000
33.585	366.100	25500.000
33.750	367.200	25530.000
33.915	369.400	25130.000
34.085	371.500	24960.000
34.249	372.600	25350.000
34.414	374.800	24410.000
34.578	375.900	25430.000
34.742	378.100	25430.000
34.905	379.200	25390.000
35.071	380.300	24640.000
35.238	382.500	24850.000
35.403	384.800	24990.000
35.568	385.900	25590.000
35.731	388.100	25290.000
35.896	389.200	24970.000
36.060	391.400	25130.000
36.223	392.500	25370.000
36.401	394.800	24870.000
36.586	395.900	25200.000
36.750	398.100	25480.000
36.915	399.200	25720.000
37.080	401.400	25810.000
37.245	403.500	25090.000
37.410	404.600	25200.000
37.575	406.800	25240.000
37.740	407.900	25230.000
37.917	408.900	25100.000
38.102	411.100	24890.000
38.265	413.300	25630.000
38.429	414.400	25130.000
38.595	416.500	25070.000
38.765	417.600	26020.000
38.928	419.700	25720.000
39.091	420.800	25640.000
39.255	422.900	25540.000
39.419	423.900	26180.000
39.584	426.100	26750.000
39.748	427.100	26160.000
39.912	429.200	26090.000
40.077	430.300	26310.000
40.241	432.400	26550.000
40.406	433.500	26050.000
40.572	435.600	26760.000
40.735	436.700	25980.000
40.899	438.800	25550.000
41.062	439.900	25590.000
41.226	442.000	25580.000
41.391	443.100	25860.000
41.555	445.300	25860.000
41.718	446.400	25980.000
41.883	448.500	26280.000
42.047	449.600	26100.000
42.211	451.800	26160.000
42.395	452.900	26450.000
42.558	455.000	26210.000
42.723	456.100	26090.000
42.887	458.300	25400.000
43.073	460.500	25550.000
43.237	461.600	25760.000
43.401	463.800	25750.000
43.566	464.900	25790.000
43.731	467.100	25310.000
43.895	468.200	25250.000
44.061	470.400	25380.000
44.227	471.500	25690.000
44.415	473.700	25220.000
44.579	474.800	25680.000
44.745	477.000	25420.000
44.908	478.100	25400.000
45.074	479.200	25000.000
45.259	482.400	24840.000
45.424	483.500	25550.000
45.588	484.600	24870.000
45.753	486.800	25320.000
45.916	487.900	25260.000
46.081	490.100	25390.000
46.246	492.200	24950.000
46.412	493.300	25190.000
46.577	494.400	24840.000
46.743	496.600	24630.000
46.908	497.700	24680.000
47.073	499.800	24380.000
47.238	500.900	24910.000
47.402	503.100	24890.000
47.617	505.300	25030.000
47.782	506.400	25230.000
47.947	508.600	24620.000
48.111	509.600	24670.000
48.277	511.800	24830.000
48.441	512.900	24390.000
48.606	515.000	25030.000
48.770	516.100	25110.000
48.934	518.200	24770.000
49.099	519.200	24980.000
49.277	521.300	24670.000
49.441	523.400	24770.000
49.605	524.500	24830.000
49.770	525.600	25040.000
49.934	527.800	24310.000
50.098	529.900	24750.000
50.264	530.900	24560.000
50.428	532.000	25110.000
50.593	534.200	24760.000
50.756	535.200	25540.000
50.941	537.400	24600.000
51.110	539.600	24940.000
51.274	540.600	25220.000
51.439	541.700	25330.000
51.603	543.900	25280.000
51.769	546.100	25660.000
51.933	547.200	25160.000
52.098	549.400	24900.000
52.278	550.500	25000.000
52.465	552.700	24950.000
52.649	554.900	25220.000
52.813	556.000	25050.000
52.977	558.200	24800.000
53.142	559.300	24470.000
53.306	561.500	24870.000
53.470	562.600	24960.000
53.634	564.800	24260.000
53.798	565.900	24570.000
53.981	568.000	24580.000
54.147	569.100	24590.000
54.311	570.100	25180.000
54.499	572.300	24540.000
54.664	574.400	24770.000
54.829	576.600	24820.000
54.993	577.600	24480.000
55.159	578.700	25130.000
55.325	580.800	24890.000
55.489	581.800	24730.000
55.674	584.000	24760.000
55.838	586.100	24830.000
56.002	587.200	25410.000
56.165	589.300	24510.000
56.331	590.400	25130.000
56.517	592.600	25290.000
56.682	593.600	25810.000
56.872	595.800	25570.000
57.036	596.900	25100.000
57.219	599.000	25190.000
57.384	600.100	24860.000
57.547	602.200	25710.000
57.712	604.300	24610.000
57.875	605.400	25660.000
