0000000985,scans,0000000146,DataLength
"header",0000000028,"lines"
"Date",6/18/2016,"Time",5:02:05 AM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Temperature","none",0.40,0.40,0.01,4.602,4.602,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",2.00,2.00,0.01,4.602,4.602,0.440000,1.000000,
"Scan 3","RGA","SEM","mass",18.00,18.00,0.01,4.602,4.602,0.900000,1.000000,
"Scan 4","RGA","SEM","mass",28.00,28.00,0.01,4.602,4.602,1.050000,1.000000,
"Scan 5","RGA","SEM","mass",39.00,39.00,0.01,4.602,4.602,1.000000,1.000000,
"Scan 6","RGA","SEM","mass",41.00,41.00,0.01,4.602,4.602,1.000000,1.000000,
"Scan 7","RGA","SEM","mass",44.00,44.00,0.01,4.602,4.602,1.400000,1.000000,
"Scan 8","RGA","SEM","mass",68.00,68.00,0.01,4.602,4.602,1.000000,1.000000,
"Scan 9","RGA","SEM","mass",96.00,96.00,0.01,4.602,4.602,1.000000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.3,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",1000.000,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1100,"V"
"resolution",0,"%"
"Data",9
"Time","ms","Temperature","Hydrogen","Water","Carbon monoxide","furan39","Propene","Carbon dioxide","furan68","furf96",
00:00:10,     10013,   120.0158,  3.71852e-09,  3.11630e-09,  9.56952e-09,  0.00000e+00, -4.67625e-10,  1.50193e-09, -2.34350e-10, -2.33275e-10,
00:00:10,     10350,   120.0158,  3.71852e-09,  2.33752e-09,  9.79267e-09,  9.35250e-10,  2.33275e-10,  1.33530e-09,  2.33275e-10, -2.33275e-10,
00:00:10,     10688,   119.7289,  3.71852e-09,  2.59672e-09,  9.57057e-09,  4.67625e-10,  0.00000e+00,  1.50269e-09,  2.33275e-10, -2.34350e-10,
00:00:11,     11025,   120.0158,  4.77886e-09,  1.81794e-09,  9.12522e-09,  7.00900e-10,  4.67625e-10,  2.00257e-09,  2.33275e-10, -2.33275e-10,
00:00:11,     11364,   120.0158,  4.77886e-09,  2.33633e-09,  8.01233e-09,  1.40180e-09,  4.67625e-10,  1.83594e-09,  7.00900e-10, -4.67625e-10,
00:00:11,     11702,   119.7276,  5.31148e-09,  2.33633e-09,  8.23450e-09,  1.40180e-09,  7.00900e-10,  2.16996e-09,  4.67625e-10, -2.34350e-10,
00:00:12,     12040,   120.0158,  2.12312e-09,  2.85591e-09,  8.45770e-09,  0.00000e+00, -7.00900e-10,  1.16791e-09, -7.00900e-10,  9.35250e-10,
00:00:12,     12378,   120.3027,  3.71852e-09,  2.33633e-09,  8.23450e-09,  0.00000e+00, -4.67625e-10,  1.00129e-09, -4.67625e-10,  7.01975e-10,
00:00:12,     12716,   119.7289,  4.77886e-09,  2.07713e-09,  8.90305e-09,  9.35250e-10, -2.33275e-10,  1.50269e-09,  0.00000e+00, -2.33275e-10,
00:00:13,     13054,   120.0158,  4.24868e-09,  2.59672e-09,  8.23450e-09,  1.16852e-09,  4.67625e-10,  2.00334e-09,  4.67625e-10, -2.33275e-10,
00:00:13,     13392,   119.7276,  5.84164e-09,  2.59672e-09,  8.23552e-09,  1.16852e-09,  2.33275e-10,  1.83594e-09,  2.33275e-10, -4.67625e-10,
00:00:13,     13730,   120.0158,  3.71852e-09,  2.59672e-09,  8.23450e-09,  0.00000e+00, -4.67625e-10,  1.16791e-09, -2.33275e-10,  0.00000e+00,
00:00:14,     14068,   120.0158,  3.71852e-09,  1.81794e-09,  9.12522e-09,  4.67625e-10, -2.33275e-10,  1.16791e-09, -2.33275e-10,  0.00000e+00,
00:00:14,     14406,   120.3041,  4.77886e-09,  2.07713e-09,  9.12522e-09,  4.67625e-10,  0.00000e+00,  1.66932e-09,  2.33275e-10, -2.33275e-10,
00:00:14,     14745,   119.7276,  1.06278e-09,  3.37550e-09,  7.56800e-09, -2.33275e-10, -4.67625e-10,  1.16868e-09, -7.00900e-10,  7.01975e-10,
00:00:15,     15083,   120.3041,  1.06278e-09,  3.11630e-09,  8.45770e-09,  0.00000e+00, -4.67625e-10,  1.00129e-09, -7.00900e-10,  9.35250e-10,
00:00:15,     15421,   119.7289,  2.12312e-09,  2.85591e-09,  8.45667e-09,  2.34350e-10, -4.67625e-10,  1.16868e-09, -7.00900e-10,  9.35250e-10,
00:00:15,     15759,   119.7289,  2.65573e-09,  2.33633e-09,  7.79017e-09,  0.00000e+00, -7.00900e-10,  1.16791e-09, -2.33275e-10,  2.33275e-10,
00:00:16,     16097,   119.4420,  4.24868e-09,  1.55756e-09,  8.23450e-09,  4.67625e-10,  0.00000e+00,  1.33530e-09, -2.33275e-10,  0.00000e+00,
00:00:16,     16435,   119.7289,  2.12557e-09,  3.63469e-09,  7.56697e-09,  0.00000e+00, -4.67625e-10,  1.33530e-09, -4.67625e-10,  1.16852e-09,
00:00:16,     16774,   119.7289,  2.65573e-09,  2.85711e-09,  7.79017e-09, -2.33275e-10, -7.00900e-10,  1.00129e-09, -9.34175e-10,  1.16852e-09,
00:00:17,     17112,   120.0158,  4.24868e-09,  2.07713e-09,  7.12162e-09,  0.00000e+00, -7.00900e-10,  8.34657e-10, -2.33275e-10,  2.33275e-10,
00:00:17,     17450,   120.0158,  2.65573e-09,  3.11630e-09,  7.12162e-09,  7.00900e-10,  0.00000e+00,  1.16868e-09, -4.67625e-10,  1.40180e-09,
00:00:17,     17788,   119.7276,  2.12557e-09,  3.63469e-09,  7.12162e-09,  2.34350e-10, -4.67625e-10,  1.00129e-09, -7.00900e-10,  1.16852e-09,
00:00:18,     18126,   119.7289,  1.59295e-09,  3.11630e-09,  7.56697e-09,  0.00000e+00, -7.00900e-10,  1.00129e-09, -7.00900e-10,  1.16852e-09,
00:00:18,     18465,   119.7289,  4.24868e-09,  2.85711e-09,  6.67626e-09,  1.40180e-09,  4.67625e-10,  2.16996e-09,  4.67625e-10, -2.34350e-10,
00:00:18,     18803,   120.0158,  2.12557e-09,  3.11511e-09,  7.12264e-09,  1.16852e-09,  4.67625e-10,  1.66932e-09,  2.34350e-10,  2.34350e-10,
00:00:19,     19142,   119.7289,  2.65573e-09,  3.63469e-09,  6.67729e-09,  9.34175e-10,  2.34350e-10,  1.33530e-09,  0.00000e+00,  7.00900e-10,
00:00:19,     19480,   119.7276,  3.71852e-09,  2.07713e-09,  7.34481e-09,  7.01975e-10, -2.33275e-10,  1.33530e-09,  0.00000e+00, -4.67625e-10,
00:00:19,     19818,   119.1537,  4.78130e-09,  2.85711e-09,  6.67729e-09,  1.40180e-09,  9.34175e-10,  2.16996e-09,  7.00900e-10,  0.00000e+00,
00:00:20,     20157,   120.0158,  3.71607e-09,  2.85591e-09,  6.89945e-09,  1.16852e-09,  4.67625e-10,  1.66932e-09,  4.67625e-10,  2.34350e-10,
00:00:20,     20495,   119.7289,  4.77886e-09,  2.07713e-09,  7.79017e-09,  7.00900e-10,  4.66550e-10,  1.83594e-09,  4.67625e-10, -4.67625e-10,
00:00:20,     20833,   119.4406,  4.77886e-09,  2.07713e-09,  6.45410e-09,  1.40180e-09,  4.67625e-10,  1.66932e-09,  7.00900e-10, -4.67625e-10,
00:00:21,     21171,   119.7276,  5.84164e-09,  2.07713e-09,  7.56697e-09,  9.35250e-10,  2.33275e-10,  1.83594e-09,  4.67625e-10, -2.34350e-10,
00:00:21,     21509,   119.4406,  4.78130e-09,  2.59672e-09,  7.12162e-09,  1.63507e-09,  7.00900e-10,  2.00257e-09,  7.00900e-10, -4.67625e-10,
00:00:21,     21846,   119.7289,  4.78130e-09,  2.59672e-09,  6.23192e-09,  1.16852e-09,  7.00900e-10,  2.00334e-09,  4.67625e-10, -2.33275e-10,
00:00:22,     22185,   119.4406,  5.31148e-09,  1.55756e-09,  7.34481e-09,  4.67625e-10, -4.67625e-10,  1.50269e-09,  0.00000e+00,  2.33275e-10,
00:00:22,     22524,   120.0158,  3.71852e-09,  2.33633e-09,  7.79017e-09,  7.00900e-10,  2.33275e-10,  1.83594e-09,  4.67625e-10, -7.01975e-10,
00:00:22,     22861,   119.7289,  4.24868e-09,  2.07713e-09,  7.12162e-09,  9.35250e-10,  4.67625e-10,  2.00257e-09,  4.67625e-10, -4.67625e-10,
00:00:23,     23200,   119.4406,  2.12312e-09,  2.85711e-09,  7.34481e-09,  0.00000e+00, -7.00900e-10,  8.34657e-10, -7.00900e-10,  1.16852e-09,
00:00:23,     23538,   119.7289,  3.71852e-09,  2.07713e-09,  7.34378e-09,  0.00000e+00, -2.34350e-10,  1.33530e-09,  0.00000e+00, -2.33275e-10,
00:00:23,     23876,   119.7289,  3.71852e-09,  1.55756e-09,  7.12264e-09,  9.35250e-10, -2.33275e-10,  1.33530e-09,  0.00000e+00, -7.01975e-10,
00:00:24,     24215,   120.0158,  2.12557e-09,  3.11630e-09,  7.12162e-09,  0.00000e+00, -4.67625e-10,  1.00129e-09, -4.67625e-10,  9.35250e-10,
00:00:24,     24553,   119.4406,  2.12557e-09,  3.11630e-09,  6.00976e-09,  0.00000e+00, -4.67625e-10,  1.00129e-09, -4.67625e-10,  9.35250e-10,
00:00:24,     24891,   119.7289,  3.18834e-09,  2.59672e-09,  7.56697e-09,  0.00000e+00, -4.67625e-10,  1.16868e-09, -2.33275e-10, -2.33275e-10,
00:00:25,     25230,   119.1537,  2.65573e-09,  3.37550e-09,  6.45511e-09,  9.34175e-10,  2.33275e-10,  1.33530e-09,  0.00000e+00,  7.00900e-10,
00:00:25,     25568,   119.4406,  2.65573e-09,  3.89508e-09,  6.23192e-09,  7.00900e-10,  2.33275e-10,  1.50193e-09,  0.00000e+00,  9.34175e-10,
00:00:25,     25906,   120.0158,  2.65573e-09,  2.59672e-09,  7.56697e-09, -2.33275e-10, -4.67625e-10,  1.16791e-09, -7.00900e-10,  7.00900e-10,
00:00:26,     26245,   120.0158,  3.18591e-09,  2.85591e-09,  5.78657e-09,  1.16852e-09,  7.00900e-10,  1.66932e-09,  7.01975e-10, -2.33275e-10,
00:00:26,     26584,   119.7289,  2.12557e-09,  3.11630e-09,  5.78657e-09,  9.35250e-10,  4.67625e-10,  1.33530e-09,  4.67625e-10,  4.67625e-10,
00:00:26,     26922,   120.0158,  1.59295e-09,  3.89389e-09,  6.23192e-09,  4.67625e-10,  0.00000e+00,  1.16868e-09, -4.67625e-10,  9.34175e-10,
00:00:27,     27260,   120.0158,  4.24868e-09,  2.07713e-09,  6.89945e-09,  7.01975e-10,  2.33275e-10,  1.50193e-09,  4.67625e-10, -7.00900e-10,
00:00:27,     27598,   119.7289,  4.77886e-09,  2.85591e-09,  5.78657e-09,  1.40180e-09,  7.00900e-10,  1.66932e-09,  9.35250e-10,  2.34350e-10,
00:00:27,     27936,   119.7289,  3.18591e-09,  3.11511e-09,  5.78657e-09,  9.35250e-10,  4.67625e-10,  1.33530e-09,  0.00000e+00,  7.00900e-10,
00:00:28,     28275,   119.4406,  4.77886e-09,  1.81674e-09,  7.12162e-09,  7.00900e-10,  2.33275e-10,  1.66855e-09,  4.67625e-10, -4.67625e-10,
00:00:28,     28614,   120.0158,  4.77886e-09,  2.07713e-09,  6.00976e-09,  9.35250e-10,  7.00900e-10,  1.83594e-09,  9.34175e-10, -7.00900e-10,
00:00:28,     28952,   119.4406,  5.31148e-09,  2.85711e-09,  5.56338e-09,  1.16852e-09,  7.00900e-10,  2.00334e-09,  9.35250e-10, -7.00900e-10,
00:00:29,     29290,   120.0158,  4.77886e-09,  1.55756e-09,  7.12162e-09, -2.34350e-10, -2.33275e-10,  1.33530e-09, -4.66550e-10, -2.33275e-10,
00:00:29,     29629,   120.0158,  5.30902e-09,  2.07713e-09,  6.89945e-09,  2.34350e-10, -4.67625e-10,  1.16868e-09, -2.33275e-10, -2.33275e-10,
00:00:29,     29967,   120.0158,  4.77886e-09,  1.81674e-09,  6.23192e-09,  9.35250e-10,  4.66550e-10,  1.66855e-09,  7.00900e-10, -7.00900e-10,
00:00:30,     30305,   119.7289,  2.65573e-09,  2.33633e-09,  6.89945e-09, -4.67625e-10, -9.34175e-10,  1.00129e-09, -7.00900e-10,  7.01975e-10,
00:00:30,     30644,   120.0158,  3.71852e-09,  2.07713e-09,  6.89945e-09,  0.00000e+00, -2.33275e-10,  1.00129e-09, -4.67625e-10,  0.00000e+00,
00:00:30,     30982,   119.7289,  4.24868e-09,  1.81794e-09,  7.34481e-09,  4.67625e-10, -7.00900e-10,  6.67268e-10, -4.67625e-10,  2.33275e-10,
00:00:31,     31320,   119.7289,  2.65573e-09,  2.85591e-09,  6.00976e-09,  2.33275e-10,  0.00000e+00,  1.00129e-09, -4.67625e-10,  7.00900e-10,
00:00:31,     31657,   119.7276,  4.24868e-09,  2.07713e-09,  6.00873e-09,  7.00900e-10,  0.00000e+00,  1.66932e-09,  4.67625e-10, -9.35250e-10,
00:00:31,     31995,   120.0158,  1.06278e-09,  2.59672e-09,  6.89945e-09, -4.67625e-10, -9.34175e-10,  8.34657e-10, -4.67625e-10,  9.35250e-10,
00:00:32,     32334,   119.7276,  2.65573e-09,  1.81794e-09,  6.67729e-09,  0.00000e+00, -7.00900e-10,  5.00643e-10, -4.67625e-10,  2.33275e-10,
00:00:32,     32672,   119.7276,  3.18591e-09,  1.81794e-09,  6.89945e-09,  0.00000e+00, -2.33275e-10,  1.16868e-09, -4.66550e-10, -2.33275e-10,
00:00:33,     33010,   120.0158,  2.12557e-09,  3.37550e-09,  6.23192e-09,  2.33275e-10,  0.00000e+00,  1.16791e-09, -4.67625e-10,  7.00900e-10,
00:00:33,     33348,   120.0158,  2.12557e-09,  2.59672e-09,  6.23192e-09, -2.33275e-10, -4.67625e-10,  6.68036e-10, -7.00900e-10,  7.00900e-10,
00:00:33,     33687,   120.0158,  2.12312e-09,  2.07713e-09,  6.00976e-09,  2.33275e-10, -2.34350e-10,  6.68036e-10, -7.00900e-10,  4.67625e-10,
00:00:34,     34025,   120.3041,  2.65573e-09,  2.59672e-09,  4.89688e-09,  9.35250e-10,  7.00900e-10,  1.83671e-09,  7.00900e-10,  0.00000e+00,
00:00:34,     34363,   119.7289,  2.65573e-09,  3.37550e-09,  5.34224e-09,  1.16852e-09,  7.01975e-10,  1.50269e-09,  2.33275e-10,  4.66550e-10,
00:00:34,     34701,   120.0158,  2.12557e-09,  3.37550e-09,  6.00976e-09,  2.33275e-10, -2.33275e-10,  1.16791e-09, -2.34350e-10,  4.67625e-10,
00:00:35,     35039,   120.0158,  1.59295e-09,  2.59672e-09,  6.45410e-09, -2.33275e-10, -4.67625e-10,  8.34657e-10, -7.00900e-10,  9.35250e-10,
00:00:35,     35376,   120.0158,  2.12312e-09,  2.33633e-09,  7.12162e-09,  0.00000e+00, -7.00900e-10,  6.68036e-10, -4.67625e-10,  4.67625e-10,
00:00:35,     35715,   120.0158,  3.18591e-09,  3.37550e-09,  5.34224e-09,  9.35250e-10,  4.67625e-10,  1.83671e-09,  4.67625e-10,  0.00000e+00,
00:00:36,     36054,   119.7289,  2.12557e-09,  3.11630e-09,  5.11905e-09,  4.67625e-10,  0.00000e+00,  1.33530e-09,  0.00000e+00,  4.67625e-10,
00:00:36,     36392,   120.3041,  2.12557e-09,  3.11630e-09,  6.00976e-09,  0.00000e+00, -2.34350e-10,  6.68036e-10, -7.00900e-10,  1.16852e-09,
00:00:36,     36730,   119.7276,  4.24868e-09,  2.33752e-09,  5.78657e-09,  7.00900e-10,  4.66550e-10,  1.50193e-09,  4.67625e-10, -2.34350e-10,
00:00:37,     37068,   120.0158,  3.18591e-09,  2.85591e-09,  6.00976e-09,  1.16852e-09,  4.67625e-10,  1.33530e-09,  4.67625e-10,  0.00000e+00,
00:00:37,     37407,   119.7289,  2.12312e-09,  3.11630e-09,  5.34121e-09,  2.33275e-10,  0.00000e+00,  1.00129e-09, -2.34350e-10,  7.00900e-10,
00:00:37,     37745,   119.7289,  4.24868e-09,  1.29836e-09,  5.56440e-09,  9.35250e-10,  4.66550e-10,  1.16868e-09,  2.34350e-10, -4.67625e-10,
00:00:38,     38084,   120.0158,  4.78130e-09,  1.81794e-09,  5.56440e-09,  1.16852e-09,  7.00900e-10,  1.83594e-09,  7.00900e-10, -2.34350e-10,
00:00:38,     38421,   120.0158,  5.31148e-09,  2.59672e-09,  5.78657e-09,  1.16852e-09,  4.67625e-10,  1.50193e-09,  4.67625e-10, -4.67625e-10,
00:00:38,     38759,   120.0158,  3.71607e-09,  2.59672e-09,  4.89688e-09,  9.35250e-10,  4.67625e-10,  1.50269e-09,  2.34350e-10,  4.67625e-10,
00:00:39,     39096,   119.7276,  3.71607e-09,  3.11511e-09,  5.34224e-09,  1.16852e-09,  4.67625e-10,  1.66932e-09,  4.67625e-10,  0.00000e+00,
00:00:39,     39434,   120.0158,  3.18591e-09,  3.37550e-09,  5.11905e-09,  4.67625e-10,  0.00000e+00,  1.00129e-09, -2.34350e-10,  2.33275e-10,
00:00:39,     39772,   119.4420,  3.71607e-09,  3.11630e-09,  5.78657e-09,  0.00000e+00, -4.67625e-10,  8.34657e-10, -2.34350e-10,  7.00900e-10,
00:00:40,     40110,   119.4406,  4.24868e-09,  2.33633e-09,  5.56338e-09,  1.16852e-09,  7.00900e-10,  1.50193e-09,  4.67625e-10, -4.67625e-10,
00:00:40,     40449,   120.3041,  3.18591e-09,  2.85591e-09,  6.00976e-09,  9.35250e-10,  7.00900e-10,  1.50269e-09,  4.67625e-10,  0.00000e+00,
00:00:40,     40787,   120.0158,  2.65573e-09,  3.37550e-09,  6.67626e-09,  7.01975e-10,  2.34350e-10,  1.50269e-09,  2.34350e-10,  4.67625e-10,
00:00:41,     41125,   119.7289,  5.30902e-09,  1.29836e-09,  6.89945e-09,  7.00900e-10,  2.33275e-10,  1.33530e-09,  2.33275e-10, -4.67625e-10,
00:00:41,     41464,   120.3041,  4.77886e-09,  2.59672e-09,  6.23192e-09,  9.35250e-10,  7.00900e-10,  1.66932e-09,  4.67625e-10, -4.67625e-10,
00:00:41,     41801,   119.7289,  4.77886e-09,  2.07713e-09,  6.67626e-09,  7.00900e-10,  7.00900e-10,  1.83594e-09,  7.00900e-10, -4.67625e-10,
00:00:42,     42139,   120.0158,  3.71607e-09,  2.59672e-09,  6.45410e-09,  1.16852e-09,  7.00900e-10,  1.33530e-09,  7.00900e-10, -2.33275e-10,
00:00:42,     42476,   120.3041,  3.71607e-09,  2.59672e-09,  6.00976e-09,  9.35250e-10,  7.00900e-10,  1.50193e-09,  4.67625e-10, -2.33275e-10,
00:00:42,     42815,   120.3041,  5.31148e-09,  1.29836e-09,  6.45511e-09,  2.34350e-10,  2.33275e-10,  1.16868e-09,  0.00000e+00, -4.67625e-10,
00:00:43,     43154,   119.7289,  4.24868e-09,  1.81794e-09,  6.89945e-09,  9.35250e-10,  2.33275e-10,  1.66855e-09,  2.33275e-10, -4.67625e-10,
00:00:43,     43492,   120.0158,  4.24868e-09,  2.07713e-09,  6.00976e-09,  7.00900e-10,  7.00900e-10,  1.33530e-09,  4.67625e-10, -4.67625e-10,
00:00:43,     43830,   120.0158,  2.65573e-09,  1.55756e-09,  6.89945e-09, -2.34350e-10, -2.34350e-10,  1.00129e-09,  0.00000e+00,  2.33275e-10,
00:00:44,     44169,   120.0158,  4.24868e-09,  1.55756e-09,  6.89945e-09,  0.00000e+00, -4.67625e-10,  6.67268e-10, -4.67625e-10,  2.33275e-10,
00:00:44,     44507,   120.0158,  4.77886e-09,  1.55756e-09,  6.89945e-09,  0.00000e+00,  0.00000e+00,  8.34657e-10,  0.00000e+00, -2.33275e-10,
00:00:44,     44845,   120.0158,  2.65573e-09,  2.59672e-09,  6.67729e-09,  0.00000e+00, -4.67625e-10,  8.34657e-10, -4.67625e-10,  7.00900e-10,
00:00:45,     45183,   119.7289,  2.12312e-09,  3.11630e-09,  6.00976e-09,  2.33275e-10, -4.67625e-10,  1.00129e-09, -2.34350e-10,  7.00900e-10,
00:00:45,     45521,   119.7289,  3.18834e-09,  2.33752e-09,  6.23192e-09,  0.00000e+00, -7.00900e-10,  6.68036e-10, -4.67625e-10,  7.00900e-10,
00:00:45,     45860,   120.3041,  2.65573e-09,  2.59672e-09,  5.78759e-09,  7.01975e-10,  0.00000e+00,  1.16868e-09,  0.00000e+00,  7.00900e-10,
00:00:46,     46198,   120.0158,  3.71607e-09,  2.59672e-09,  5.78657e-09,  4.67625e-10,  4.67625e-10,  1.50269e-09,  2.34350e-10,  0.00000e+00,
00:00:46,     46536,   120.0158,  2.65573e-09,  2.59672e-09,  5.11905e-09,  4.67625e-10,  4.67625e-10,  1.16791e-09,  0.00000e+00,  4.67625e-10,
00:00:46,     46874,   119.7289,  2.12557e-09,  2.85591e-09,  6.00976e-09,  2.33275e-10, -2.34350e-10,  8.34657e-10, -2.34350e-10,  2.34350e-10,
00:00:47,     47212,   120.0158,  2.65573e-09,  2.59672e-09,  5.56440e-09, -2.33275e-10, -2.34350e-10,  1.00129e-09, -4.67625e-10,  7.00900e-10,
00:00:47,     47550,   120.0158,  4.24868e-09,  2.07713e-09,  5.34224e-09,  4.67625e-10,  9.34175e-10,  1.66932e-09,  4.67625e-10, -4.67625e-10,
