Thu, Sep 28, 2017	1:45 PM
 Notes: furfural_2.4E-9_30s_0.06 L_92817
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=1.879	 MS2=27.844	 MS3=97.084	 MS4=40.816	 MS5=77.304	 MS6=91.453	 MS7=78.423	 MS8=97.084
0.000	101.000	2666.017	7781.688	348.251
0.357	101.000	2788.758	7729.494	347.920
0.718	101.000	2773.640	7669.620	340.596
1.074	101.000	2715.893	7714.236	346.404
1.441	101.000	2768.227	7716.172	339.743
1.808	101.000	2793.675	7693.641	340.749
2.171	101.000	2724.299	7718.172	340.736
2.534	101.000	2703.602	7743.810	341.424
2.897	101.000	2798.362	7767.283	341.399
3.264	101.000	2776.417	7702.850	332.954
3.634	101.000	2728.795	7696.532	336.049
4.000	101.000	2750.753	7727.240	330.929
4.367	101.000	2791.560	7754.662	332.687
4.729	101.100	2776.175	7659.966	332.560
5.094	101.100	2720.453	7705.117	330.063
5.462	101.100	2750.065	7768.226	336.240
5.829	101.100	2789.472	7682.051	330.700
6.196	101.100	2767.348	7677.020	327.643
6.564	101.100	2729.139	7710.377	324.587
6.931	101.100	2795.967	7779.294	332.954
7.293	101.100	2807.557	7686.483	322.982
7.660	101.100	2714.823	7737.404	327.057
8.027	101.100	2774.430	7837.308	322.816
8.395	101.200	2794.451	7940.894	331.069
8.754	101.200	2829.311	8027.667	324.255
9.120	101.300	2790.159	8256.987	327.796
9.487	101.400	2799.928	8828.994	344.799
9.853	101.600	2851.205	9547.877	346.990
10.222	101.800	2829.031	10381.210	358.669
10.588	102.000	2845.767	11129.196	359.701
10.955	102.500	2877.659	11128.050	366.731
11.318	102.900	2893.019	10638.474	357.345
11.685	103.400	2864.120	10403.346	351.932
12.052	104.200	2888.064	10646.600	348.264
12.420	104.900	2921.561	10914.626	364.248
12.782	105.700	2946.117	11105.481	365.980
13.148	106.900	2907.768	11369.737	369.228
13.531	107.900	2922.848	11739.400	374.182
13.894	109.000	2969.246	11766.184	373.444
14.275	110.500	2958.917	11551.117	363.687
14.639	111.800	2946.665	11320.740	350.136
15.005	113.500	2931.648	11302.196	361.484
15.376	114.900	2994.949	11167.482	352.288
15.739	116.300	2952.574	10779.275	351.690
16.102	118.200	2949.059	10680.211	343.564
16.470	119.700	2945.735	10531.730	345.487
16.839	121.100	2974.634	10413.968	338.558
17.203	123.000	2972.647	10145.853	339.463
17.568	124.500	2924.261	10189.157	347.576
17.926	125.900	2982.607	10130.684	335.884
18.291	127.300	2974.927	9999.231	327.962
18.659	129.100	2931.980	9934.785	328.560
19.028	130.500	2946.703	9987.094	333.846
19.390	131.800	2986.823	9946.019	328.649
19.756	133.600	2992.911	9760.932	328.866
20.121	134.900	2947.531	9715.718	332.534
20.487	136.100	2943.825	9774.446	327.936
20.854	137.900	2954.409	9783.183	325.822
21.222	139.100	2984.989	9583.068	319.759
21.590	140.400	2946.130	9564.091	322.880
21.952	142.100	2953.109	9591.117	324.905
22.317	143.300	2966.928	9436.166	318.881
22.682	144.600	2944.716	9390.404	319.517
23.050	146.200	2940.284	9393.295	323.020
23.419	147.400	2947.212	9369.541	322.307
23.788	148.700	2971.373	9203.713	322.740
24.154	150.300	2914.378	9176.597	330.560
24.531	151.500	2930.502	9252.404	334.725
24.898	153.100	2938.806	9263.026	347.499
25.268	154.200	2959.911	9101.350	357.154
25.635	155.400	2928.120	9048.774	380.691
25.996	156.600	2907.386	9141.533	400.101
26.364	158.100	2947.735	9100.216	429.229
26.731	159.300	2937.647	9007.928	464.471
27.099	160.800	2897.298	9013.570	502.668
27.466	161.900	2878.130	9087.722	544.405
27.832	163.000	2943.379	9019.951	575.253
28.201	164.500	2918.071	8941.380	613.118
28.565	165.600	2912.773	9005.508	633.891
28.932	166.700	2925.051	8977.463	649.124
29.300	168.200	2941.481	8903.120	665.630
29.666	169.300	2887.695	8858.071	672.699
30.028	170.400	2888.548	8957.186	688.913
30.395	171.400	2908.137	8934.706	705.075
30.762	172.900	2909.449	8876.131	757.677
31.122	173.900	2858.936	8858.937	817.869
31.488	175.000	2837.832	9004.133	891.371
31.854	176.400	2890.051	8998.185	949.399
32.219	177.400	2886.574	8875.966	956.926
32.581	178.500	2819.873	8793.918	832.682
32.946	179.900	2846.416	8804.947	742.559
33.312	180.900	2878.054	8739.113	718.932
33.673	182.000	2832.470	8720.670	722.983
34.040	183.400	2800.157	8794.796	724.893
34.407	184.400	2876.640	8764.471	746.214
34.775	185.400	2882.575	8713.882	776.145
35.138	186.800	2801.507	8740.908	828.148
35.506	187.800	2821.300	8801.470	858.893
35.875	188.800	2867.457	8837.069	905.369
36.245	190.200	2869.138	8754.842	964.568
36.610	191.200	2793.764	8788.747	1022.149
36.977	192.200	2812.958	8879.099	1111.674
37.342	193.600	2824.484	8916.913	1183.049
37.701	194.600	2852.568	8868.120	1287.067
38.069	195.600	2793.483	8974.801	1399.212
38.437	197.000	2843.117	8994.950	1508.274
38.802	198.000	2859.891	8973.081	1617.043
39.168	199.000	2811.200	8976.329	1758.914
39.533	200.300	2790.631	9134.770	1879.554
39.900	201.400	2856.274	9170.815	1984.528
40.267	202.400	2854.669	9141.444	2094.291
