0000000504,scans,0000000146,DataLength
"header",0000000028,"lines"
"Date",5/13/2016,"Time",10:59:21 AM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:00:08,      8556,   140.2121,  9.32807e-09,  3.51847e-09,  3.25724e-09,  1.15413e-08,  3.91300e-10,  2.93475e-10,  1.06801e-08,  1.69541e-10,
00:00:09,      9119,   140.2121,  8.88341e-09,  3.71412e-09,  3.14974e-09,  1.10755e-08,  4.89125e-10,  1.95650e-10,  9.70336e-09,  1.69541e-10,
00:00:09,      9682,   140.2121,  9.32807e-09,  3.42065e-09,  2.93236e-09,  1.03312e-08,  3.91300e-10,  2.93475e-10,  9.07450e-09,  3.39081e-10,
00:00:10,     10245,   140.0798,  9.10573e-09,  2.93152e-09,  2.82367e-09,  1.01449e-08,  4.89125e-10,  3.91300e-10,  8.93479e-09,  0.00000e+00,
00:00:10,     10808,   140.0798,  8.88584e-09,  2.83370e-09,  2.60628e-09,  1.01449e-08,  3.91300e-10,  2.93475e-10,  8.16764e-09,  1.69541e-10,
00:00:11,     11371,   140.2121,  9.32807e-09,  2.44347e-09,  2.60628e-09,  9.77324e-09,  3.91300e-10,  1.95650e-10,  8.09779e-09,  0.00000e+00,
00:00:11,     11934,   140.2121,  8.88584e-09,  2.44347e-09,  2.49758e-09,  9.40062e-09,  4.89125e-10,  2.93475e-10,  7.46893e-09,  3.39081e-10,
00:00:12,     12497,   140.3443,  8.66352e-09,  2.44347e-09,  2.38889e-09,  8.74948e-09,  2.93475e-10,  3.91300e-10,  7.05046e-09,  3.39081e-10,
00:00:13,     13060,   140.0798,  7.99652e-09,  2.34565e-09,  2.71497e-09,  9.02795e-09,  3.91300e-10,  1.95650e-10,  6.84084e-09,  1.69541e-10,
00:00:13,     13623,   140.2121,  8.44118e-09,  2.05217e-09,  2.28019e-09,  9.02795e-09,  2.93475e-10,  3.91300e-10,  6.63121e-09,  1.69541e-10,
00:00:14,     14186,   140.2121,  9.77273e-09,  1.95435e-09,  2.38889e-09,  8.65631e-09,  4.89125e-10,  2.93475e-10,  6.07299e-09,  1.69541e-10,
00:00:14,     14749,   140.2121,  9.77273e-09,  2.15000e-09,  2.49758e-09,  8.56314e-09,  2.93475e-10,  2.93475e-10,  6.00311e-09,  1.69541e-10,
00:00:15,     15312,   140.3443,  9.10573e-09,  2.15000e-09,  2.28019e-09,  8.65631e-09,  3.91300e-10,  2.93475e-10,  5.65450e-09,  1.69541e-10,
00:00:15,     15875,   140.2121,  9.10573e-09,  1.85652e-09,  2.17150e-09,  7.91097e-09,  3.91300e-10,  2.93475e-10,  5.58463e-09,  1.69541e-10,
00:00:16,     16438,   140.0798,  8.88341e-09,  2.05217e-09,  2.49758e-09,  7.91097e-09,  3.91300e-10,  3.91300e-10,  5.02639e-09,  1.69541e-10,
00:00:17,     17001,   140.3443,  8.88341e-09,  1.66195e-09,  2.17150e-09,  7.91097e-09,  2.93475e-10,  2.93475e-10,  5.30512e-09,  1.69541e-10,
00:00:17,     17564,   140.0798,  7.77420e-09,  1.66195e-09,  2.17150e-09,  7.81781e-09,  1.95650e-10,  2.93475e-10,  5.16537e-09,  5.08622e-10,
00:00:18,     18127,   140.0798,  9.10573e-09,  1.66195e-09,  2.06280e-09,  7.91097e-09,  1.95650e-10,  3.91300e-10,  5.09550e-09,  0.00000e+00,
00:00:18,     18690,   140.3443,  9.32807e-09,  1.75870e-09,  2.17150e-09,  8.00414e-09,  1.95650e-10,  9.78250e-11,  4.81676e-09,  0.00000e+00,
00:00:19,     19253,   140.3443,  8.44118e-09,  1.46630e-09,  2.06280e-09,  8.19048e-09,  3.91300e-10,  2.93475e-10,  4.32841e-09,  1.69541e-10,
00:00:19,     19816,   139.9476,  8.66352e-09,  1.36847e-09,  1.95411e-09,  7.72567e-09,  2.93475e-10,  2.93475e-10,  4.46739e-09,  3.39081e-10,
00:00:20,     20379,   140.2121,  8.66352e-09,  1.56412e-09,  2.06280e-09,  7.81781e-09,  1.95650e-10,  1.95650e-10,  4.46739e-09,  0.00000e+00,
00:00:20,     20942,   140.2121,  8.21886e-09,  1.46630e-09,  2.17150e-09,  7.81781e-09,  2.93475e-10,  1.95650e-10,  4.11879e-09,  1.69541e-10,
00:00:21,     21505,   140.3443,  8.44118e-09,  1.46630e-09,  1.73791e-09,  7.63250e-09,  1.95650e-10,  1.95650e-10,  4.04891e-09, -1.69541e-10,
00:00:22,     22068,   140.0798,  8.88584e-09,  1.36847e-09,  1.84661e-09,  7.25983e-09,  3.91300e-10,  3.91300e-10,  4.18866e-09,  1.69541e-10,
00:00:22,     22631,   140.2121,  8.21886e-09,  1.46630e-09,  1.84661e-09,  7.53933e-09,  3.91300e-10,  2.93475e-10,  4.04891e-09,  1.69541e-10,
00:00:23,     23194,   140.4765,  7.99652e-09,  1.17282e-09,  2.06280e-09,  7.44617e-09,  2.93475e-10,  2.93475e-10,  4.18866e-09,  3.39081e-10,
00:00:23,     23757,   140.3443,  8.21886e-09,  1.27065e-09,  2.17150e-09,  7.16667e-09,  2.93475e-10,  3.91300e-10,  4.11879e-09,  1.69541e-10,
00:00:24,     24320,   140.2121,  8.66352e-09,  1.27065e-09,  1.84661e-09,  7.07350e-09,  1.95650e-10,  3.91300e-10,  3.69954e-09,  3.39081e-10,
00:00:24,     24883,   140.3443,  8.21886e-09,  1.27065e-09,  1.95530e-09,  7.35300e-09,  1.95650e-10,  1.95650e-10,  3.69954e-09,  1.69541e-10,
00:00:25,     25446,   140.6087,  7.99652e-09,  1.07500e-09,  1.95530e-09,  7.63250e-09,  3.91300e-10,  1.95650e-10,  3.83929e-09,  1.69541e-10,
00:00:26,     26009,   140.2121,  7.99652e-09,  1.36847e-09,  2.06280e-09,  8.56314e-09,  9.78250e-11,  2.93475e-10,  3.83929e-09,  3.39081e-10,
00:00:26,     26572,   140.3443,  7.77420e-09,  1.27065e-09,  2.06280e-09,  8.00414e-09,  2.93475e-10,  1.95650e-10,  3.76941e-09,  1.69541e-10,
00:00:27,     27135,   140.3443,  8.21886e-09,  1.17282e-09,  2.06280e-09,  7.91097e-09,  1.95650e-10,  1.95650e-10,  3.69954e-09,  1.69541e-10,
00:00:27,     27698,   140.2121,  9.55039e-09,  1.17282e-09,  1.95411e-09,  7.63250e-09,  3.91300e-10,  1.95650e-10,  3.49068e-09,  0.00000e+00,
00:00:28,     28261,   140.3443,  8.66352e-09,  1.17282e-09,  1.84661e-09,  7.72567e-09,  1.95650e-10,  1.95650e-10,  3.62966e-09,  1.69541e-10,
00:00:28,     28824,   140.2121,  8.21886e-09,  1.17282e-09,  2.06280e-09,  7.35300e-09,  1.95650e-10,  2.93475e-10,  3.83929e-09,  1.69541e-10,
00:00:29,     29387,   140.0798,  7.55186e-09,  1.27065e-09,  1.84661e-09,  7.35300e-09,  2.93475e-10,  2.93475e-10,  3.62966e-09,  0.00000e+00,
00:00:29,     29950,   140.3443,  8.44118e-09,  1.36847e-09,  1.73791e-09,  7.53933e-09,  2.93475e-10,  3.91300e-10,  3.76941e-09,  3.39081e-10,
00:00:30,     30513,   140.0798,  7.99652e-09,  1.17282e-09,  1.95411e-09,  7.16667e-09,  2.93475e-10,  2.93475e-10,  3.56055e-09,  3.39081e-10,
00:00:31,     31076,   140.4765,  8.44118e-09,  1.07500e-09,  1.84661e-09,  7.07350e-09,  2.93475e-10,  2.93475e-10,  3.56055e-09,  1.69541e-10,
00:00:31,     31639,   140.2121,  8.21886e-09,  1.07500e-09,  2.06280e-09,  6.98033e-09,  9.78250e-11,  3.91300e-10,  3.42080e-09,  1.69541e-10,
00:00:32,     32202,   140.2121,  8.44118e-09,  1.07500e-09,  1.95530e-09,  6.51552e-09,  2.93475e-10,  1.95650e-10,  3.35093e-09,  0.00000e+00,
00:00:32,     32765,   140.0798,  8.21886e-09,  8.79350e-10,  1.95530e-09,  6.79400e-09,  2.93475e-10,  1.95650e-10,  3.35093e-09,  3.39081e-10,
00:00:33,     33328,   140.3443,  7.77420e-09,  8.79350e-10,  1.73791e-09,  6.70186e-09,  2.93475e-10,  1.95650e-10,  3.21118e-09,  1.69541e-10,
00:00:33,     33891,   140.2121,  8.21886e-09,  1.07500e-09,  1.95530e-09,  6.70186e-09,  2.93475e-10,  1.95650e-10,  3.28105e-09,  1.69541e-10,
00:00:34,     34454,   140.3443,  7.99652e-09,  1.07500e-09,  1.62922e-09,  6.70186e-09,  2.93475e-10,  1.95650e-10,  3.14130e-09,  1.69541e-10,
00:00:35,     35017,   140.0798,  8.21886e-09,  8.79350e-10,  1.84661e-09,  6.32919e-09,  1.95650e-10,  2.93475e-10,  3.28105e-09,  1.69541e-10,
00:00:35,     35580,   139.9476,  8.88341e-09,  9.77175e-10,  1.84661e-09,  6.60869e-09,  2.93475e-10,  2.93475e-10,  3.14130e-09,  0.00000e+00,
00:00:36,     36143,   140.0798,  8.21886e-09,  9.77175e-10,  1.95530e-09,  6.32919e-09,  9.78250e-11,  3.91300e-10,  3.07143e-09,  0.00000e+00,
00:00:36,     36706,   140.3443,  8.21886e-09,  9.77175e-10,  1.73791e-09,  7.25983e-09,  2.93475e-10,  3.91300e-10,  3.21118e-09,  3.39081e-10,
00:00:37,     37269,   140.2121,  8.66352e-09,  8.79350e-10,  1.73791e-09,  6.51552e-09,  1.95650e-10,  2.93475e-10,  3.00155e-09,  1.69541e-10,
00:00:37,     37832,   140.3443,  7.77420e-09,  7.81525e-10,  1.84661e-09,  6.60869e-09,  1.95650e-10,  1.95650e-10,  3.07143e-09,  1.69541e-10,
00:00:38,     38395,   140.2121,  7.99652e-09,  8.79350e-10,  1.62922e-09,  6.42235e-09,  1.95650e-10,  1.95650e-10,  3.21118e-09,  1.69541e-10,
00:00:38,     38958,   140.0798,  8.66352e-09,  9.77175e-10,  1.62922e-09,  6.42235e-09,  3.91300e-10,  2.93475e-10,  3.14130e-09,  3.39081e-10,
00:00:39,     39521,   140.0798,  8.44118e-09,  7.81525e-10,  1.95530e-09,  6.14286e-09,  2.93475e-10,  3.91300e-10,  2.65294e-09,  3.39081e-10,
00:00:40,     40084,   140.2121,  7.77420e-09,  8.79350e-10,  1.52052e-09,  6.14286e-09,  9.78250e-11,  2.93475e-10,  2.93168e-09,  3.39081e-10,
00:00:40,     40647,   140.2121,  8.21886e-09,  1.07500e-09,  1.84661e-09,  6.42235e-09,  2.93475e-10,  2.93475e-10,  3.21118e-09,  1.69541e-10,
00:00:41,     41210,   140.2121,  7.55186e-09,  8.79350e-10,  1.73791e-09,  6.32919e-09,  2.93475e-10,  1.95650e-10,  3.07143e-09,  3.39081e-10,
00:00:41,     41773,   140.2121,  8.21886e-09,  8.79350e-10,  1.73791e-09,  6.32919e-09,  9.78250e-11,  1.95650e-10,  2.79193e-09,  1.69541e-10,
00:00:42,     42336,   140.3443,  7.99652e-09,  9.77175e-10,  2.06280e-09,  6.23602e-09,  1.95650e-10,  2.93475e-10,  2.79193e-09,  0.00000e+00,
00:00:42,     42899,   140.3443,  8.66352e-09,  1.07500e-09,  1.73791e-09,  6.51552e-09,  1.95650e-10,  1.95650e-10,  2.93168e-09,  1.69541e-10,
00:00:43,     43462,   140.3443,  8.21886e-09,  8.79350e-10,  1.62922e-09,  6.60869e-09,  1.95650e-10,  2.93475e-10,  3.00155e-09,  3.39081e-10,
00:00:44,     44025,   140.3443,  7.99652e-09,  9.77175e-10,  1.62922e-09,  6.23602e-09,  1.95650e-10,  1.95650e-10,  2.72282e-09,  0.00000e+00,
00:00:44,     44588,   140.2121,  7.99652e-09,  8.79350e-10,  1.41183e-09,  6.14286e-09,  1.95650e-10,  2.93475e-10,  3.00155e-09,  1.69541e-10,
00:00:45,     45151,   140.3443,  7.10720e-09,  8.79350e-10,  1.73791e-09,  6.42235e-09,  1.95650e-10,  3.91300e-10,  3.21118e-09,  1.69541e-10,
00:00:45,     45714,   140.3443,  8.21886e-09,  9.77175e-10,  1.73791e-09,  6.60869e-09,  1.95650e-10,  2.93475e-10,  3.21118e-09,  0.00000e+00,
00:00:46,     46277,   140.8732,  7.32955e-09,  7.81525e-10,  2.06280e-09,  6.98033e-09,  2.93475e-10,  2.93475e-10,  3.21118e-09,  0.00000e+00,
00:00:46,     46840,   141.6665,  8.44118e-09,  1.07500e-09,  2.82367e-09,  7.72567e-09,  4.89125e-10,  1.17282e-09,  2.93168e-09,  1.01724e-09,
00:00:47,     47403,   142.7243,  8.88584e-09,  1.46630e-09,  3.69202e-09,  7.81883e-09,  5.86950e-10,  1.66195e-09,  3.49068e-09,  1.18492e-09,
00:00:47,     47966,   144.3110,  7.77420e-09,  1.27065e-09,  3.14856e-09,  7.53933e-09,  2.93475e-10,  9.77175e-10,  3.69954e-09,  5.08622e-10,
00:00:48,     48529,   146.8233,  7.99652e-09,  1.17282e-09,  2.71497e-09,  7.35300e-09,  2.93475e-10,  6.84775e-10,  3.49068e-09,  3.39081e-10,
00:00:49,     49092,   150.2612,  8.66352e-09,  1.07500e-09,  2.82367e-09,  6.98033e-09,  2.93475e-10,  8.79350e-10,  3.35093e-09,  3.39081e-10,
00:00:49,     49655,   154.6247,  8.21886e-09,  8.79350e-10,  4.77778e-09,  6.98033e-09,  3.91300e-10,  8.79350e-10,  3.21118e-09,  5.08622e-10,
00:00:50,     50218,   158.9882,  7.77420e-09,  1.07500e-09,  8.14372e-09,  6.60869e-09,  3.91300e-10,  7.81525e-10,  3.56055e-09,  3.39081e-10,
00:00:50,     50781,   164.4094,  7.77420e-09,  1.36847e-09,  1.11848e-08,  6.42235e-09,  1.95650e-10,  5.86950e-10,  3.14130e-09,  3.39081e-10,
00:00:51,     51344,   169.1696,  7.99652e-09,  1.17282e-09,  1.11848e-08,  6.51552e-09,  1.95650e-10,  6.84775e-10,  3.07143e-09,  5.08622e-10,
00:00:51,     51907,   173.5330,  7.99652e-09,  1.07500e-09,  8.25241e-09,  6.14286e-09,  1.95650e-10,  4.89125e-10,  3.00155e-09,  3.39081e-10,
00:00:52,     52470,   177.6320,  7.55186e-09,  9.77175e-10,  5.21256e-09,  6.32919e-09,  2.93475e-10,  3.91300e-10,  3.07143e-09,  1.69541e-10,
00:00:53,     53033,   180.9377,  8.66352e-09,  1.07500e-09,  3.58333e-09,  6.04969e-09,  9.78250e-11,  4.89125e-10,  3.14130e-09,  3.39081e-10,
00:00:53,     53596,   183.7144,  8.44118e-09,  8.79350e-10,  2.71497e-09,  6.04969e-09,  2.93475e-10,  3.91300e-10,  3.14130e-09,  1.69541e-10,
00:00:54,     54159,   185.9623,  8.21886e-09,  8.79350e-10,  2.38889e-09,  6.14286e-09,  9.78250e-11,  6.84775e-10,  2.86180e-09,  3.39081e-10,
00:00:54,     54722,   188.2101,  8.66352e-09,  1.17282e-09,  2.38889e-09,  5.95652e-09,  1.95650e-10,  4.89125e-10,  2.79193e-09,  1.69541e-10,
00:00:55,     55285,   189.5324,  7.99652e-09,  1.07500e-09,  2.28019e-09,  6.04969e-09,  2.93475e-10,  6.84775e-10,  2.93168e-09,  5.08622e-10,
00:00:55,     55848,   191.1191,  8.44118e-09,  7.81525e-10,  2.17150e-09,  6.42235e-09,  2.93475e-10,  3.91300e-10,  2.79193e-09,  3.39081e-10,
00:00:56,     56411,   192.5736,  7.77420e-09,  7.81525e-10,  2.17150e-09,  5.95652e-09,  2.93475e-10,  3.91300e-10,  3.00155e-09,  3.39081e-10,
00:00:56,     56974,   194.2925,  7.77420e-09,  9.77175e-10,  2.17150e-09,  5.86335e-09,  1.95650e-10,  5.86950e-10,  2.93168e-09,  5.08622e-10,
00:00:57,     57537,   195.4826,  8.44118e-09,  8.79350e-10,  2.49758e-09,  5.95652e-09,  2.93475e-10,  8.79350e-10,  2.86180e-09,  3.39081e-10,
00:00:58,     58100,   196.8048,  9.55039e-09,  9.77175e-10,  2.06280e-09,  6.04969e-09,  4.89125e-10,  6.83700e-10,  2.93168e-09,  6.78163e-10,
00:00:58,     58663,   198.2593,  7.99652e-09,  1.27065e-09,  2.17150e-09,  6.42235e-09,  3.91300e-10,  1.27065e-09,  3.28105e-09,  8.47704e-10,
00:00:59,     59226,   200.1105,  7.55186e-09,  1.36847e-09,  2.49758e-09,  6.60869e-09,  5.86950e-10,  2.05217e-09,  3.21118e-09,  1.52400e-09,
00:00:59,     59789,   201.5650,  7.55186e-09,  1.75977e-09,  2.49758e-09,  6.42235e-09,  6.83700e-10,  2.73695e-09,  3.90916e-09,  2.71078e-09,
00:01:00,     60352,   203.8128,  7.77420e-09,  2.15000e-09,  3.04106e-09,  6.88716e-09,  9.77175e-10,  5.47282e-09,  4.39751e-09,  4.23478e-09,
00:01:00,     60915,   206.1929,  8.21886e-09,  3.22500e-09,  3.25724e-09,  7.53933e-09,  1.66195e-09,  8.50218e-09,  5.58463e-09,  6.94371e-09,
00:01:01,     61478,   208.5730,  7.32955e-09,  4.49565e-09,  3.36594e-09,  8.28365e-09,  2.34565e-09,  1.31934e-08,  7.53879e-09,  1.15176e-08,
00:01:02,     62041,   211.3497,  7.32955e-09,  6.45000e-09,  3.69202e-09,  9.12112e-09,  3.22500e-09,  1.77869e-08,  9.21429e-09,  1.60915e-08,
00:01:02,     62604,   213.9942,  7.99652e-09,  8.11195e-09,  4.56039e-09,  9.86543e-09,  4.00652e-09,  2.24771e-08,  1.17974e-08,  1.94785e-08,
00:01:03,     63167,   216.9032,  7.77420e-09,  8.60000e-09,  5.21256e-09,  1.07039e-08,  4.10435e-09,  2.27706e-08,  1.31933e-08,  1.84612e-08,
00:01:03,     63730,   219.4155,  7.99652e-09,  8.79565e-09,  5.32124e-09,  1.11687e-08,  3.61630e-09,  1.95456e-08,  1.36816e-08,  1.57524e-08,
00:01:04,     64293,   222.3245,  7.77420e-09,  8.89348e-09,  4.77778e-09,  1.09824e-08,  3.51847e-09,  1.69065e-08,  1.42406e-08,  1.38893e-08,
00:01:04,     64856,   224.9690,  7.99652e-09,  7.72065e-09,  4.45169e-09,  1.10755e-08,  2.83370e-09,  1.31934e-08,  1.41009e-08,  1.10090e-08,
00:01:05,     65419,   227.3491,  7.32955e-09,  7.13477e-09,  4.34300e-09,  1.08892e-08,  2.24782e-09,  1.06521e-08,  1.35426e-08,  8.13050e-09,
00:01:05,     65982,   229.8614,  8.44118e-09,  6.45000e-09,  3.90941e-09,  1.04244e-08,  1.95435e-09,  8.30652e-09,  1.29836e-08,  6.09787e-09,
00:01:06,     66545,   232.2415,  7.99652e-09,  5.57065e-09,  3.80072e-09,  9.58695e-09,  1.46630e-09,  6.05870e-09,  1.19371e-08,  4.40433e-09,
00:01:07,     67108,   234.4893,  7.99652e-09,  5.08152e-09,  3.36594e-09,  9.49379e-09,  1.07500e-09,  5.08152e-09,  1.06801e-08,  3.38709e-09,
00:01:07,     67671,   236.7371,  7.99652e-09,  4.49565e-09,  3.25724e-09,  9.30746e-09,  9.77175e-10,  3.51847e-09,  9.70264e-09,  2.71078e-09,
00:01:08,     68234,   238.7205,  7.99652e-09,  4.00652e-09,  3.14974e-09,  9.02795e-09,  7.81525e-10,  3.02935e-09,  9.07450e-09,  2.20217e-09,
00:01:08,     68797,   240.8362,  7.77420e-09,  3.81195e-09,  2.93236e-09,  8.56314e-09,  8.79350e-10,  2.63912e-09,  8.65600e-09,  1.69354e-09,
00:01:09,     69360,   242.8196,  7.55186e-09,  3.51847e-09,  2.82367e-09,  8.56314e-09,  6.83700e-10,  2.15000e-09,  8.02793e-09,  1.52400e-09,
00:01:09,     69923,   245.0674,  7.77420e-09,  3.32282e-09,  3.04106e-09,  8.19048e-09,  6.83700e-10,  2.05217e-09,  7.74843e-09,  1.35446e-09,
00:01:10,     70486,   247.1830,  6.88489e-09,  3.22500e-09,  2.82367e-09,  8.09731e-09,  7.81525e-10,  1.75870e-09,  7.32993e-09,  1.35446e-09,
00:01:11,     71049,   249.0342,  8.21886e-09,  3.02935e-09,  2.93236e-09,  8.37681e-09,  4.89125e-10,  1.75977e-09,  6.70109e-09,  1.01724e-09,
00:01:11,     71612,   251.2820,  8.44118e-09,  2.93152e-09,  2.71497e-09,  8.00414e-09,  6.84775e-10,  1.46630e-09,  6.63121e-09,  1.01724e-09,
00:01:12,     72175,   253.3976,  8.44118e-09,  2.54130e-09,  2.60628e-09,  7.81883e-09,  7.81525e-10,  1.56412e-09,  6.28261e-09,  1.01724e-09,
00:01:12,     72738,   255.6455,  8.44118e-09,  2.44347e-09,  2.38889e-09,  7.81781e-09,  6.83700e-10,  1.66195e-09,  6.42236e-09,  1.01724e-09,
00:01:13,     73301,   258.1578,  8.44118e-09,  2.34565e-09,  2.49758e-09,  7.72567e-09,  4.89125e-10,  1.36847e-09,  6.21274e-09,  1.01724e-09,
00:01:13,     73864,   260.2734,  7.99652e-09,  2.44347e-09,  3.04106e-09,  7.91097e-09,  7.81525e-10,  1.46630e-09,  6.07299e-09,  6.78163e-10,
00:01:14,     74427,   262.7857,  8.21886e-09,  2.44347e-09,  2.71497e-09,  7.72567e-09,  4.89125e-10,  1.36847e-09,  5.86336e-09,  1.01724e-09,
00:01:14,     74990,   264.9013,  8.44118e-09,  2.24782e-09,  2.71497e-09,  7.35300e-09,  5.86950e-10,  1.27065e-09,  5.79425e-09,  1.01724e-09,
00:01:15,     75553,   267.0169,  8.66352e-09,  2.15000e-09,  2.60628e-09,  7.81883e-09,  4.89125e-10,  1.46630e-09,  5.65450e-09,  1.01724e-09,
00:01:16,     76116,   269.6615,  8.44118e-09,  2.34565e-09,  2.49758e-09,  7.25983e-09,  4.89125e-10,  1.17282e-09,  5.02639e-09,  6.78163e-10,
00:01:16,     76679,   272.0415,  7.77420e-09,  2.15000e-09,  2.60628e-09,  6.98033e-09,  5.86950e-10,  1.46630e-09,  5.16537e-09,  8.47704e-10,
00:01:17,     77242,   274.1572,  8.44118e-09,  2.44347e-09,  2.60628e-09,  7.44617e-09,  5.86950e-10,  1.17282e-09,  5.37500e-09,  1.01724e-09,
00:01:17,     77805,   276.8017,  8.88341e-09,  1.95435e-09,  2.38889e-09,  7.25983e-09,  6.84775e-10,  1.17282e-09,  5.09550e-09,  8.47704e-10,
00:01:18,     78368,   278.7851,  9.10573e-09,  2.05217e-09,  2.17150e-09,  7.07350e-09,  5.86950e-10,  1.27065e-09,  4.88664e-09,  6.78163e-10,
00:01:18,     78931,   280.7685,  8.66352e-09,  1.95435e-09,  2.17150e-09,  7.16667e-09,  5.86950e-10,  1.07500e-09,  4.95651e-09,  8.47704e-10,
00:01:19,     79494,   283.1485,  9.55039e-09,  1.85652e-09,  2.38889e-09,  7.07350e-09,  4.89125e-10,  1.17282e-09,  4.81676e-09,  8.47704e-10,
00:01:20,     80057,   285.2641,  9.77273e-09,  1.75977e-09,  2.28019e-09,  7.07350e-09,  4.89125e-10,  1.17282e-09,  4.67701e-09,  5.08622e-10,
00:01:20,     80620,   287.6442,  9.77273e-09,  1.85652e-09,  2.49758e-09,  7.16667e-09,  4.89125e-10,  9.77175e-10,  4.95651e-09,  8.47704e-10,
00:01:21,     81183,   290.1565,  1.02174e-08,  1.95435e-09,  2.28019e-09,  7.35300e-09,  4.89125e-10,  1.07500e-09,  4.53726e-09,  6.78163e-10,
00:01:21,     81746,   292.4043,  9.99505e-09,  1.75870e-09,  2.28019e-09,  6.79502e-09,  4.89125e-10,  1.17282e-09,  4.39751e-09,  8.47704e-10,
00:01:22,     82309,   294.5200,  1.02174e-08,  1.75977e-09,  2.38889e-09,  6.98033e-09,  4.89125e-10,  9.77175e-10,  4.60714e-09,  8.47704e-10,
00:01:22,     82872,   296.7678,  1.11067e-08,  1.85652e-09,  2.17150e-09,  6.98033e-09,  3.91300e-10,  8.79350e-10,  4.32764e-09,  8.47704e-10,
