Thu, Oct 12, 2017	3:00 PM
 Notes: GUA_9.97E-10_30sec_0.005 L_more masses_101217
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=28.936	 MS2=30.937	 MS3=42.078	 MS4=95.042	 MS5=109.505	 MS6=125.586	 MS7=109.505	 MS8=125.586
107.665	397.900	360.572	49.010	62.862	4.476	1.366	26.242
108.961	401.800	363.553	47.615	61.607	3.993	1.294	26.716
110.275	405.800	376.450	46.934	62.311	4.382	1.468	26.183
111.602	409.700	383.285	47.133	64.094	4.099	1.096	26.651
112.925	413.700	384.706	46.711	63.170	3.746	1.300	26.422
114.218	417.600	386.499	46.991	63.075	3.912	1.190	27.075
115.537	421.600	397.034	46.627	62.521	3.484	1.225	26.917
116.828	425.600	395.483	47.550	62.424	4.087	1.188	26.148
118.133	429.200	399.428	49.305	66.484	3.446	1.344	27.569
119.428	433.100	394.562	48.583	64.792	3.641	1.301	26.735
120.733	437.100	406.264	46.596	65.353	3.157	1.251	26.430
122.024	441.000	404.996	46.650	65.475	3.581	1.609	28.012
123.338	445.000	409.206	47.492	64.633	4.074	1.443	26.478
124.631	448.700	407.735	49.876	64.011	3.791	1.234	27.998
125.941	452.600	409.132	46.657	65.875	3.562	1.365	29.119
127.232	456.600	416.068	47.486	66.928	3.676	1.255	28.402
128.526	460.500	413.370	47.452	65.471	4.045	1.450	27.517
129.843	464.500	418.348	46.862	68.600	3.843	1.346	28.135
131.136	468.500	422.561	47.917	69.198	3.589	1.520	27.601
132.429	472.100	414.995	47.701	69.763	3.590	1.634	28.186
133.721	476.000	416.780	50.525	69.432	3.817	1.344	28.414
135.053	480.000	418.158	49.426	69.506	3.462	1.632	27.453
136.347	484.000	406.404	49.153	68.400	3.921	1.211	29.995
137.665	487.900	412.571	51.565	68.988	4.077	1.381	29.313
138.977	491.900	409.067	50.349	68.938	3.948	1.253	29.252
140.270	495.800	403.711	50.619	71.895	3.326	1.359	28.842
141.564	499.500	398.543	49.599	70.715	3.669	1.539	30.283
142.855	503.400	390.105	49.967	71.444	3.383	1.646	29.846
144.146	507.300	384.137	50.017	72.701	3.949	1.726	30.914
145.443	511.300	376.134	50.411	72.205	3.236	1.527	30.776
146.735	514.900	371.421	52.622	74.365	4.250	1.679	30.099
148.031	518.900	368.183	53.155	73.476	4.315	1.539	30.968
149.324	522.900	364.123	51.112	74.504	3.972	1.968	31.186
150.639	526.800	369.015	51.119	73.760	4.123	1.523	31.729
151.932	530.800	364.129	50.531	75.503	3.649	1.059	33.028
153.238	534.700	366.087	52.692	78.229	4.416	1.145	31.968
154.532	538.400	368.275	51.043	76.882	4.633	1.727	31.544
155.826	542.300	363.111	55.523	74.908	3.826	2.041	32.168
157.118	546.300	371.415	55.723	79.107	4.152	1.275	33.174
158.439	550.200	366.450	54.331	79.488	4.948	1.723	33.376
159.733	554.200	370.822	55.837	80.201	4.051	1.725	33.014
161.041	557.800	370.052	55.271	79.897	3.935	1.181	33.736
162.336	561.800	359.037	56.417	80.761	4.336	1.170	34.002
