Mon, Jun 05, 2017	2:06 PM
 Notes: AA _0.01 L
 waiting time: 50.000
 time(ms)	 temp (K)	 MS1=1.538	 MS2=13.681	 MS3=17.903	 MS4=28.270	 MS5=29.393	 MS6=44.784	 MS7=61.297	 MS8=65.626
18.015	84.300	243090.000	4360.000	13870.000	52930.000	1080.000	5920.000	30.000
19.129	84.200	246430.000	4910.000	14230.000	54510.000	1160.000	5930.000	70.000
20.235	84.400	244460.000	4610.000	14630.000	58810.000	1120.000	6010.000	40.000
21.557	85.300	249980.000	5350.000	15560.000	77350.000	1430.000	6050.000	50.000
22.718	86.900	258480.000	6430.000	15680.000	93080.000	1650.000	6440.000	80.000
23.827	88.900	263530.000	6310.000	15840.000	104240.000	1520.000	6290.000	30.000
24.935	92.100	272780.000	7370.000	16620.000	116870.000	1930.000	6920.000	10.000
26.044	95.200	280910.000	8100.000	16950.000	127990.000	1830.000	8320.000	40.000
27.153	98.300	281230.000	8210.000	17250.000	135190.000	1960.000	9440.000	20.000
28.262	101.500	288970.000	8360.000	17900.000	136160.000	1930.000	9980.000	20.000
29.371	104.600	290730.000	8340.000	18220.000	136520.000	2020.000	9780.000	10.000
30.482	107.800	285910.000	8220.000	18480.000	133350.000	1960.000	8630.000	30.000
31.594	110.800	284480.000	8330.000	18920.000	138280.000	1870.000	8060.000	50.000
32.707	114.000	280250.000	8470.000	18940.000	144100.000	1970.000	7480.000	20.000
33.818	117.200	276880.000	8470.000	19410.000	151930.000	2020.000	7640.000	30.000
34.931	120.600	277830.000	8740.000	19790.000	160960.000	2060.000	7380.000	30.000
36.045	123.800	276120.000	8950.000	19990.000	162640.000	2010.000	7890.000	40.000
37.157	126.900	275070.000	9050.000	20370.000	160650.000	2060.000	7530.000	90.000
38.268	130.200	276920.000	8810.000	20950.000	150720.000	2040.000	7700.000	30.000
39.380	133.400	270920.000	8430.000	21250.000	137650.000	2010.000	7870.000	30.000
40.494	136.500	266630.000	8030.000	22170.000	123750.000	1990.000	7800.000	30.000
41.606	139.700	260700.000	7880.000	22490.000	111340.000	1800.000	7530.000	60.000
42.717	142.900	260390.000	7350.000	23320.000	98790.000	1840.000	7820.000	60.000
43.829	146.100	258000.000	6390.000	24480.000	87380.000	1630.000	7690.000	50.000
44.942	149.700	253960.000	6180.000	25250.000	81830.000	1260.000	8040.000	70.000
46.056	152.800	259000.000	6120.000	25520.000	77550.000	1500.000	8430.000	50.000
47.168	156.100	255080.000	6410.000	25850.000	73330.000	1570.000	8200.000	40.000
48.283	159.300	251440.000	6230.000	26700.000	73170.000	1360.000	8250.000	170.000
49.395	162.500	256990.000	6440.000	26980.000	72000.000	1820.000	8290.000	130.000
50.508	165.800	250960.000	6230.000	26820.000	70260.000	1550.000	8380.000	50.000
51.622	169.000	247680.000	6360.000	28320.000	69800.000	1210.000	8500.000	50.000
52.732	172.500	255360.000	6350.000	28470.000	70800.000	1360.000	8540.000	100.000
53.846	175.800	253530.000	6160.000	29390.000	70160.000	1210.000	8460.000	50.000
54.956	179.000	250220.000	6290.000	29950.000	69000.000	1320.000	8440.000	190.000
56.070	182.200	258260.000	6300.000	31680.000	69700.000	1260.000	8540.000	330.000
57.396	186.100	255680.000	6240.000	32750.000	70410.000	1460.000	8960.000	830.000
58.749	190.000	255040.000	6840.000	34020.000	68570.000	1710.000	9070.000	980.000
59.859	193.300	254840.000	7200.000	36960.000	68930.000	1920.000	9440.000	1920.000
60.967	196.500	259020.000	7810.000	42630.000	69460.000	2140.000	9450.000	2850.000
62.091	200.100	262130.000	9160.000	49080.000	70420.000	2520.000	10230.000	4540.000
63.272	203.300	269110.000	9670.000	46420.000	69840.000	1890.000	9590.000	850.000
64.550	207.200	284300.000	7460.000	37910.000	68880.000	1880.000	9470.000	740.000
65.781	210.800	298060.000	7470.000	38260.000	69080.000	1780.000	9570.000	780.000
66.889	214.000	315960.000	7440.000	38590.000	69080.000	1920.000	9480.000	480.000
68.001	217.300	348950.000	7620.000	39300.000	70380.000	1510.000	9870.000	640.000
69.111	220.600	386320.000	7580.000	39470.000	70450.000	1800.000	9680.000	670.000
70.402	224.500	433560.000	7070.000	40320.000	69940.000	1540.000	9850.000	560.000
71.688	228.400	490420.000	7750.000	41480.000	70040.000	1630.000	9910.000	480.000
72.798	231.700	539880.000	7920.000	42920.000	70380.000	1560.000	9900.000	470.000
73.909	234.900	592020.000	7670.000	42130.000	70380.000	1670.000	10130.000	430.000
75.021	238.100	632770.000	7890.000	42580.000	70520.000	1730.000	9800.000	240.000
76.133	241.400	681110.000	7710.000	42940.000	70360.000	1710.000	10040.000	290.000
77.247	244.700	730710.000	8020.000	42100.000	70380.000	1810.000	10130.000	250.000
78.358	247.900	763390.000	7750.000	43680.000	71750.000	1740.000	10220.000	240.000
79.470	251.200	810200.000	7850.000	44250.000	72480.000	1800.000	10400.000	210.000
80.582	254.700	819420.000	7990.000	44870.000	71660.000	1700.000	10400.000	360.000
81.696	258.000	848020.000	8330.000	44860.000	71930.000	1700.000	10240.000	180.000
82.809	261.300	842880.000	8010.000	44510.000	71920.000	1660.000	10470.000	190.000
83.921	264.600	837710.000	8340.000	46270.000	72280.000	1530.000	11140.000	90.000
85.036	267.800	801340.000	8130.000	46500.000	73010.000	1820.000	10670.000	100.000
86.148	271.100	770970.000	8270.000	47670.000	73960.000	1820.000	11120.000	140.000
87.261	274.300	742450.000	8250.000	48540.000	73940.000	1750.000	11270.000	80.000
88.370	277.600	720020.000	8010.000	49590.000	74580.000	1640.000	11150.000	100.000
89.522	281.200	694550.000	8260.000	51510.000	75230.000	1830.000	10850.000	120.000
90.737	284.800	676350.000	8090.000	54840.000	75090.000	1850.000	11320.000	150.000
92.003	288.400	654300.000	8130.000	57450.000	74910.000	1610.000	11470.000	110.000
93.301	292.300	624080.000	7820.000	62710.000	75660.000	1760.000	11750.000	90.000
94.413	295.600	603400.000	7990.000	66640.000	75550.000	1770.000	11940.000	110.000
95.525	298.900	571530.000	8120.000	71630.000	75020.000	1610.000	12090.000	30.000
96.638	302.500	548810.000	7840.000	75260.000	75750.000	1580.000	11710.000	30.000
97.748	305.700	534090.000	8180.000	76300.000	75010.000	1780.000	12100.000	90.000
98.856	309.000	526900.000	8200.000	74610.000	74500.000	1640.000	12460.000	20.000
99.966	312.200	502490.000	7960.000	68840.000	75940.000	1840.000	12220.000	10.000
101.073	315.500	482910.000	8360.000	63550.000	75980.000	1790.000	12220.000	190.000
102.181	318.700	467070.000	8210.000	57200.000	76280.000	1630.000	12810.000	90.000
103.290	322.000	449690.000	8270.000	54610.000	74760.000	1540.000	12050.000	120.000
104.401	325.300	432060.000	8140.000	54600.000	74690.000	1850.000	12850.000	20.000
105.511	328.600	417210.000	8040.000	54910.000	76560.000	1500.000	13260.000	50.000
106.620	331.800	409230.000	8050.000	55860.000	76790.000	1710.000	13370.000	60.000
107.730	335.100	400350.000	8420.000	54980.000	76600.000	1710.000	13770.000	70.000
108.841	338.700	391990.000	8340.000	56760.000	76670.000	1820.000	14070.000	30.000
109.950	341.600	382390.000	8310.000	57310.000	76950.000	1540.000	15400.000	10.000
111.235	345.500	372980.000	7890.000	57990.000	76950.000	1820.000	15950.000	30.000
112.526	349.400	372190.000	8260.000	58450.000	78720.000	1650.000	18060.000	20.000
113.798	353.400	371130.000	8450.000	60430.000	77800.000	1500.000	19870.000	40.000
114.914	356.600	373570.000	8320.000	60040.000	78800.000	1720.000	22910.000	40.000
116.028	359.900	376570.000	8370.000	60640.000	78930.000	1650.000	26000.000	50.000
117.139	363.200	388350.000	8050.000	61080.000	79090.000	1580.000	30130.000	10.000
118.252	366.400	413480.000	8630.000	61800.000	81190.000	1910.000	35790.000	30.000
119.364	369.700	444780.000	8420.000	63020.000	81620.000	1590.000	46280.000	50.000
120.477	373.000	492070.000	8300.000	62940.000	83570.000	1870.000	58730.000	100.000
121.591	376.200	542340.000	8640.000	63850.000	85540.000	1720.000	76810.000	40.000
122.703	379.800	632030.000	8320.000	62840.000	89180.000	1850.000	104110.000	50.000
123.816	383.100	764890.000	8360.000	65120.000	93940.000	2030.000	147260.000	50.000
124.940	386.400	954830.000	8640.000	66510.000	102970.000	2030.000	210040.000	100.000
126.054	389.600	1221420.000	9240.000	66130.000	111380.000	2160.000	279970.000	290.000
127.166	392.900	1467030.000	8860.000	67250.000	119130.000	2210.000	285130.000	260.000
128.279	396.200	1469090.000	9210.000	68810.000	125020.000	2160.000	230840.000	140.000
129.392	399.400	1265730.000	9120.000	68460.000	129130.000	2200.000	186690.000	120.000
130.505	402.700	1095110.000	8920.000	69020.000	138590.000	2390.000	160290.000	100.000
131.620	405.900	995490.000	9240.000	69540.000	154810.000	2600.000	143080.000	80.000
132.735	409.500	927920.000	8960.000	70820.000	173140.000	3060.000	132130.000	50.000
133.846	412.800	904980.000	9040.000	71640.000	198650.000	3320.000	125310.000	70.000
134.960	416.100	915800.000	8940.000	73100.000	225740.000	3530.000	122250.000	40.000
136.071	419.300	940750.000	9430.000	73630.000	251660.000	3980.000	119430.000	0.000
137.180	422.500	980030.000	9620.000	74630.000	276820.000	4430.000	120340.000	150.000
138.290	425.800	1023690.000	9410.000	74900.000	300020.000	5090.000	129490.000	60.000
139.399	429.000	1112670.000	9190.000	75410.000	314270.000	4980.000	162500.000	40.000
140.511	432.300	1233790.000	9750.000	77360.000	300850.000	4870.000	108050.000	70.000
141.618	435.600	1024540.000	9330.000	77070.000	267250.000	4380.000	64400.000	10.000
142.726	439.100	785670.000	9140.000	78010.000	231930.000	3400.000	52970.000	10.000
143.833	442.100	663710.000	9410.000	79190.000	195570.000	3050.000	47710.000	20.000
144.944	445.700	606950.000	9390.000	79200.000	168840.000	2610.000	43840.000	30.000
146.055	449.000	566970.000	9290.000	80250.000	144280.000	2380.000	41260.000	0.000
147.214	452.200	533980.000	9420.000	80860.000	129130.000	2080.000	38060.000	20.000
148.384	455.800	511830.000	9610.000	81870.000	121110.000	2070.000	35640.000	0.000
149.496	459.100	490810.000	9300.000	83380.000	118480.000	2070.000	34070.000	0.000
150.611	462.300	469680.000	9220.000	84170.000	114300.000	2040.000	32490.000	-10.000
151.724	465.600	454070.000	9240.000	83240.000	112460.000	2020.000	31200.000	20.000
152.837	469.200	441390.000	9560.000	85270.000	111690.000	2040.000	29810.000	0.000
153.952	472.500	422110.000	9410.000	86430.000	109060.000	1990.000	28670.000	0.000
155.065	475.700	418920.000	9720.000	86630.000	109830.000	1980.000	27790.000	-10.000
156.177	479.000	402340.000	9460.000	88010.000	107120.000	2020.000	26610.000	-10.000
157.292	482.200	400870.000	9660.000	87440.000	108220.000	2030.000	26530.000	0.000
158.404	485.500	400220.000	9470.000	88400.000	108260.000	2040.000	26050.000	10.000
159.518	488.400	384900.000	9710.000	89220.000	106230.000	2020.000	25510.000	0.000
160.636	492.000	382350.000	9410.000	90940.000	106240.000	2120.000	25540.000	10.000
161.749	495.600	375210.000	9700.000	91240.000	105560.000	1940.000	24710.000	-30.000
162.862	498.900	375880.000	9660.000	91420.000	105400.000	2130.000	23910.000	-10.000
163.988	502.100	371490.000	9680.000	92940.000	106360.000	1990.000	23410.000	0.000
165.102	505.300	364040.000	9640.000	92960.000	103800.000	1910.000	22820.000	30.000
166.215	508.600	365030.000	9650.000	94930.000	104690.000	2100.000	22760.000	-30.000
167.329	511.800	365380.000	9940.000	94400.000	103350.000	2000.000	22100.000	20.000
168.635	515.800	355290.000	10190.000	95240.000	104310.000	2040.000	21580.000	-20.000
169.894	519.700	357590.000	9780.000	97530.000	104790.000	1980.000	21080.000	0.000
171.047	523.000	352270.000	9630.000	98200.000	103000.000	2020.000	21310.000	70.000
172.160	526.200	355080.000	10180.000	98810.000	103860.000	2020.000	20950.000	-10.000
173.273	529.500	359000.000	9810.000	98940.000	103810.000	2070.000	21170.000	-20.000
174.385	532.700	354900.000	9820.000	99210.000	102670.000	2060.000	21360.000	20.000
175.499	536.300	350490.000	10320.000	100570.000	101550.000	1980.000	20460.000	0.000
176.693	539.600	343500.000	9800.000	100710.000	102650.000	1990.000	20530.000	-50.000
177.872	543.200	347340.000	9840.000	102690.000	102470.000	1980.000	20980.000	-10.000
179.036	546.700	345580.000	10130.000	103180.000	103050.000	2060.000	21040.000	30.000
180.207	550.000	350380.000	10160.000	104180.000	102240.000	2000.000	21330.000	0.000
181.363	553.300	347790.000	10320.000	105160.000	104000.000	2010.000	21460.000	-50.000
182.471	556.900	342760.000	10220.000	106000.000	103550.000	2080.000	21130.000	10.000
183.583	560.100	351430.000	10270.000	106600.000	104240.000	2060.000	21420.000	-50.000
184.694	563.400	351400.000	9940.000	105940.000	104150.000	1980.000	21710.000	10.000
185.804	566.600	349180.000	10340.000	106190.000	104410.000	2010.000	21860.000	-10.000
186.917	569.900	352370.000	10140.000	108860.000	102750.000	2000.000	21640.000	-10.000
188.028	573.100	351010.000	10320.000	109130.000	104490.000	1990.000	21870.000	-20.000
189.177	576.700	346640.000	10090.000	110550.000	103670.000	2020.000	21880.000	20.000
190.429	580.300	348340.000	10550.000	112080.000	104080.000	2090.000	21750.000	0.000
191.540	583.500	339530.000	10250.000	110890.000	103940.000	1990.000	22400.000	20.000
192.652	586.800	335150.000	10420.000	112670.000	103450.000	2020.000	22740.000	-10.000
193.763	590.000	335640.000	10340.000	112760.000	103690.000	1990.000	22920.000	0.000
194.874	593.600	333770.000	10360.000	113230.000	102720.000	2090.000	23370.000	0.000
195.987	596.900	324500.000	10230.000	115560.000	101830.000	2000.000	22880.000	-20.000
197.101	600.100	326200.000	10300.000	115400.000	103220.000	2070.000	22950.000	10.000
198.217	603.300	324150.000	10600.000	115950.000	103270.000	2000.000	23230.000	0.000
199.328	606.500	326010.000	10690.000	116290.000	102720.000	2060.000	23380.000	10.000
200.441	609.800	317150.000	10240.000	117000.000	102820.000	1970.000	23720.000	0.000
201.553	613.000	311760.000	10510.000	119050.000	102000.000	2180.000	23620.000	-10.000
202.666	616.400	313050.000	10400.000	119480.000	101950.000	1980.000	23540.000	10.000
203.779	620.000	312100.000	10630.000	119100.000	102530.000	2070.000	23420.000	0.000
204.893	623.800	304940.000	10610.000	118910.000	102620.000	1940.000	23970.000	-10.000
206.007	627.000	307050.000	10660.000	120990.000	103640.000	2000.000	24100.000	-20.000
207.121	630.200	302750.000	10580.000	123360.000	102670.000	2020.000	24480.000	-10.000
208.229	633.400	300880.000	10420.000	122820.000	103260.000	1980.000	24510.000	-60.000
209.343	636.700	297320.000	10470.000	121670.000	103530.000	2000.000	23830.000	0.000
210.457	640.000	299830.000	10880.000	123100.000	102450.000	1920.000	25050.000	10.000
211.571	643.300	298390.000	10590.000	123150.000	104760.000	2090.000	24900.000	20.000
212.681	646.500	295780.000	10650.000	124150.000	103760.000	2050.000	25220.000	10.000
213.809	650.100	296320.000	11090.000	124080.000	104630.000	2020.000	24910.000	0.000
214.921	653.400	297110.000	10640.000	125650.000	104830.000	2020.000	25040.000	-10.000
216.036	656.600	298230.000	10690.000	125610.000	104760.000	2010.000	25260.000	20.000
217.146	659.900	292240.000	10890.000	125520.000	104920.000	2040.000	25340.000	10.000
218.254	663.200	295410.000	11130.000	127690.000	108220.000	2090.000	25280.000	40.000
219.368	666.400	295710.000	11510.000	129040.000	107130.000	2090.000	25920.000	70.000
220.477	669.700	289080.000	10920.000	129340.000	106590.000	2770.000	33550.000	100.000
221.586	673.300	302270.000	11240.000	129550.000	131060.000	2180.000	35020.000	20.000
222.693	676.500	302820.000	11530.000	132460.000	132040.000	2070.000	34780.000	30.000
223.803	679.500	308990.000	11590.000	133850.000	133070.000	2230.000	34260.000	170.000
224.913	683.100	303760.000	10930.000	134380.000	132300.000	2200.000	34660.000	50.000
226.045	686.300	298730.000	10800.000	136840.000	134270.000	2170.000	35640.000	30.000
227.157	689.600	306240.000	11220.000	137550.000	134710.000	2350.000	36060.000	110.000
228.268	692.900	307010.000	11100.000	139720.000	136440.000	2430.000	36060.000	80.000
229.379	696.100	304110.000	11160.000	139530.000	137140.000	2150.000	36420.000	60.000
230.490	699.700	304920.000	10970.000	139600.000	139480.000	2470.000	35950.000	20.000
231.601	702.700	299790.000	11320.000	140960.000	139010.000	2420.000	37180.000	10.000
232.712	706.200	305580.000	11260.000	141940.000	142160.000	2720.000	37230.000	50.000
233.826	709.400	304810.000	11070.000	142900.000	143600.000	2440.000	37260.000	80.000
234.940	712.700	297360.000	11150.000	144970.000	143550.000	2330.000	37330.000	60.000
236.063	716.000	298790.000	11030.000	144910.000	144850.000	2520.000	37790.000	40.000
237.175	719.300	301540.000	11420.000	146950.000	146470.000	2700.000	37850.000	20.000
238.290	722.500	296650.000	11020.000	146600.000	149110.000	2480.000	37730.000	80.000
239.402	725.500	297820.000	11030.000	146780.000	151080.000	2930.000	38200.000	130.000
240.516	729.000	295410.000	11110.000	149120.000	151850.000	2580.000	38780.000	70.000
241.627	732.500	299270.000	11260.000	150300.000	154600.000	2660.000	38780.000	50.000
242.740	735.800	306140.000	11470.000	150790.000	157390.000	2950.000	39180.000	90.000
243.853	739.100	299490.000	11300.000	149730.000	158370.000	2590.000	38960.000	40.000
244.965	742.300	303570.000	11080.000	151360.000	161100.000	2880.000	39480.000	70.000
246.078	745.600	304470.000	11070.000	153900.000	164250.000	2750.000	39840.000	90.000
247.192	748.800	303970.000	11280.000	154930.000	164070.000	2720.000	39580.000	140.000
248.307	752.100	299110.000	11130.000	155020.000	167570.000	2710.000	40510.000	120.000
249.419	755.300	300940.000	11280.000	156480.000	170600.000	2920.000	40440.000	120.000
250.531	758.900	296470.000	11410.000	155560.000	171010.000	2990.000	40060.000	70.000
251.644	762.100	294040.000	11360.000	156580.000	172500.000	2850.000	40630.000	80.000
252.758	765.400	297190.000	11800.000	159570.000	176250.000	3110.000	41230.000	200.000
253.872	768.600	298240.000	11430.000	158440.000	179310.000	3110.000	40750.000	60.000
254.985	771.900	297980.000	11550.000	158920.000	181560.000	3060.000	41680.000	60.000
256.108	775.100	297510.000	10750.000	160730.000	182660.000	2940.000	42030.000	20.000
257.230	778.400	299730.000	11440.000	161590.000	186520.000	3100.000	42440.000	110.000
258.368	782.000	305970.000	11230.000	162920.000	187730.000	2880.000	41910.000	90.000
259.478	785.200	299550.000	11420.000	162730.000	190170.000	3100.000	42430.000	80.000
260.602	788.500	302760.000	11480.000	162960.000	192110.000	3410.000	42450.000	110.000
261.733	792.000	305630.000	11430.000	164090.000	194640.000	3030.000	42230.000	50.000
262.842	795.200	300940.000	11250.000	165520.000	195220.000	3100.000	43110.000	10.000
263.952	798.500	301080.000	11710.000	165460.000	200160.000	3200.000	43570.000	40.000
265.074	801.700	298230.000	11560.000	166620.000	199770.000	3480.000	42570.000	190.000
266.201	805.000	300120.000	11510.000	167600.000	204540.000	3610.000	43750.000	120.000
267.313	808.200	298720.000	11330.000	167820.000	207020.000	3470.000	44360.000	70.000
268.422	811.400	301060.000	11710.000	171390.000	209910.000	3370.000	44550.000	110.000
269.550	815.000	301420.000	11830.000	169760.000	213850.000	3440.000	44160.000	80.000
270.962	818.900	306560.000	11150.000	170860.000	214390.000	3850.000	43970.000	70.000
272.088	822.500	305050.000	11630.000	173550.000	215020.000	3390.000	44630.000	80.000
273.198	825.700	304500.000	12170.000	172210.000	220130.000	3770.000	45580.000	120.000
274.311	828.900	310570.000	11910.000	174860.000	218810.000	3630.000	45450.000	150.000
275.424	832.100	304640.000	11870.000	173880.000	217800.000	3560.000	46060.000	210.000
276.538	835.400	305930.000	12480.000	175180.000	218350.000	3740.000	46030.000	80.000
277.651	838.700	310790.000	11540.000	174990.000	217160.000	3790.000	46010.000	90.000
278.786	842.200	303410.000	11310.000	177280.000	215730.000	3650.000	45660.000	130.000
279.899	845.500	307410.000	11720.000	177200.000	216020.000	3530.000	46580.000	120.000
281.018	848.700	306590.000	11630.000	177160.000	212830.000	3570.000	46070.000	170.000
282.131	851.900	311030.000	12490.000	178160.000	213930.000	3660.000	46320.000	170.000
283.244	855.200	310780.000	11630.000	179520.000	211420.000	3300.000	47260.000	120.000
284.360	858.400	312870.000	11980.000	180280.000	210500.000	3530.000	46930.000	320.000
285.474	861.600	310590.000	11970.000	180020.000	208480.000	3620.000	47610.000	100.000
286.589	865.100	305880.000	12360.000	181930.000	206190.000	3600.000	47630.000	60.000
287.700	868.400	306770.000	11930.000	183480.000	206140.000	3420.000	47300.000	210.000
288.814	871.300	306750.000	12100.000	183190.000	205840.000	3800.000	48370.000	130.000
289.929	874.800	303240.000	11700.000	183800.000	203800.000	3490.000	49370.000	170.000
291.060	878.100	307290.000	12040.000	184770.000	203070.000	3520.000	48330.000	100.000
292.174	881.300	310500.000	12140.000	184400.000	198990.000	3630.000	48770.000	160.000
293.286	884.600	307190.000	12410.000	186280.000	196170.000	3560.000	49210.000	120.000
294.398	887.800	306550.000	12050.000	187020.000	193080.000	3470.000	49270.000	90.000
295.526	891.300	309780.000	12250.000	187360.000	190390.000	3250.000	49170.000	60.000
296.651	894.600	310970.000	12620.000	188270.000	186480.000	3500.000	50120.000	20.000
297.760	897.800	316210.000	12580.000	188540.000	182150.000	3300.000	49680.000	260.000
298.873	901.000	317120.000	11900.000	187920.000	179840.000	3250.000	49810.000	90.000
299.994	904.300	314830.000	12240.000	189660.000	176540.000	3370.000	50160.000	90.000
301.110	907.400	309900.000	12570.000	188320.000	174090.000	3280.000	50920.000	160.000
302.240	911.000	314840.000	12600.000	190990.000	170180.000	3470.000	50670.000	200.000
303.378	914.300	312140.000	12240.000	193500.000	168540.000	3290.000	51790.000	150.000
304.484	917.500	316240.000	12090.000	194190.000	168370.000	3220.000	51620.000	170.000
305.595	920.700	320580.000	12910.000	193570.000	168420.000	3440.000	51400.000	180.000
306.708	923.900	315640.000	12450.000	194360.000	167540.000	3310.000	52190.000	160.000
307.819	926.800	317690.000	12640.000	194340.000	166980.000	3110.000	51930.000	50.000
308.929	927.100	307630.000	12380.000	193880.000	163870.000	3050.000	51910.000	180.000
310.043	925.400	308430.000	12030.000	194090.000	164590.000	3380.000	51830.000	160.000
311.154	924.400	312560.000	12140.000	197280.000	162210.000	3400.000	53690.000	100.000
312.267	924.700	314430.000	12390.000	195910.000	163750.000	3240.000	52410.000	200.000
313.378	925.600	315880.000	12720.000	195000.000	162880.000	3210.000	53760.000	230.000
314.492	925.900	319550.000	12340.000	196700.000	163490.000	3050.000	53460.000	120.000
315.606	925.500	320720.000	11950.000	195960.000	165200.000	3300.000	53170.000	60.000
