Mon, Jun 05, 2017	4:05 PM
 Notes: AA_0.03 L
 waiting time: 50.000
 time(ms)	 temp (K)	 MS1=61.297	 MS2=13.681	 MS3=17.903	 MS4=28.270	 MS5=29.393	 MS6=44.784	 MS7=61.297	 MS8=65.626
0.000	84.900	1880.000
0.139	84.900	1910.000
0.272	84.900	2010.000
0.411	84.900	1950.000
0.562	84.900	1990.000
0.718	84.900	1930.000
0.870	84.900	2010.000
1.023	84.900	1920.000
1.168	84.900	1950.000
1.310	84.900	2020.000
1.457	84.900	1920.000
1.616	84.900	1990.000
1.764	84.900	2040.000
1.904	84.900	1950.000
2.061	84.900	2020.000
2.210	84.900	2010.000
2.362	84.900	2040.000
2.500	84.900	1880.000
2.652	84.900	2010.000
2.790	84.900	2020.000
2.928	84.900	2030.000
3.082	84.900	1960.000
3.220	84.900	1980.000
3.371	84.900	1930.000
3.528	84.900	1950.000
3.666	84.900	1960.000
3.812	84.900	2010.000
3.971	84.900	2080.000
4.120	84.900	2070.000
4.259	84.900	1990.000
4.397	84.900	2090.000
4.534	84.900	2050.000
4.672	84.900	1930.000
4.811	84.900	2040.000
4.949	84.900	2020.000
5.087	84.900	2100.000
5.226	84.900	2090.000
5.364	84.900	2020.000
5.523	84.900	1920.000
5.661	84.900	1940.000
5.801	84.900	2000.000
5.939	84.900	2040.000
6.095	84.900	2010.000
6.234	84.900	2010.000
6.383	84.900	2020.000
6.522	84.900	2030.000
6.661	84.900	1990.000
6.805	84.900	2030.000
6.943	84.900	2040.000
7.105	84.900	1970.000
7.243	84.900	2080.000
7.401	84.900	1980.000
7.540	84.900	2000.000
7.704	84.900	2000.000
7.842	84.900	2040.000
7.991	84.900	2110.000
8.129	84.900	1960.000
8.268	84.900	2010.000
8.406	84.900	2100.000
8.545	84.900	2080.000
8.704	84.900	1970.000
8.843	84.900	2000.000
8.983	84.900	2020.000
9.121	85.000	2060.000
9.271	85.000	1960.000
9.410	85.000	2070.000
9.573	85.100	2040.000
9.712	85.100	2010.000
9.869	85.100	2240.000
10.030	85.100	2100.000
10.169	85.100	2130.000
10.319	85.200	2160.000
10.457	85.200	2020.000
10.595	85.300	1950.000
10.754	85.400	2090.000
10.919	85.400	2090.000
11.084	85.500	2070.000
11.231	85.600	2020.000
11.369	85.600	2060.000
11.508	85.800	2220.000
11.645	85.900	2140.000
11.784	86.000	2180.000
11.922	86.000	2080.000
12.060	86.200	2040.000
12.214	86.400	2030.000
12.355	86.500	2130.000
12.512	86.600	2070.000
12.651	86.700	2090.000
12.790	87.000	2010.000
12.929	87.100	2110.000
13.068	87.300	2050.000
13.208	87.600	2090.000
13.368	87.800	2020.000
13.506	87.900	2070.000
13.646	88.200	2060.000
13.784	88.200	2090.000
13.922	88.600	2230.000
14.061	88.800	2150.000
14.201	89.100	2020.000
14.339	89.500	2110.000
14.478	89.700	2120.000
14.618	89.900	2060.000
14.772	90.300	2110.000
14.920	90.300	2130.000
15.075	90.800	2170.000
15.214	91.300	2140.000
15.364	91.600	2270.000
15.503	91.800	2240.000
15.643	92.300	2200.000
15.791	92.600	2010.000
