Mon, Jul 24, 2017	10:58 AM
 Notes: HOAc_1.5E-09_15 s_724
 waiting time: 50.000
 time(ms)	 temp (K)	 MS1=1.538	 MS2=17.903	 MS3=28.250	 MS4=44.784	 MS5=61.297	 MS6=31.397	 MS7=68.640	 MS8=90.000
0.000	92.100	630750.000	77330.000	89740.000	24180.000	3360.000
0.786	92.000	608160.000	77840.000	92210.000	24480.000	3620.000
1.575	92.000	607900.000	79130.000	90780.000	24460.000	3280.000
2.364	92.000	616320.000	79690.000	92430.000	25330.000	3720.000
3.154	92.000	622470.000	80420.000	93420.000	24680.000	3920.000
3.943	92.000	616740.000	80360.000	92290.000	25100.000	3470.000
4.731	92.000	614590.000	81620.000	91390.000	25700.000	3490.000
5.518	92.000	621290.000	82170.000	93110.000	24790.000	3780.000
6.306	92.100	619610.000	82200.000	92380.000	25850.000	3970.000
7.096	92.000	616210.000	81970.000	92850.000	26030.000	3680.000
7.886	92.000	615700.000	82950.000	94690.000	25820.000	3480.000
8.673	92.000	615980.000	84750.000	93290.000	25230.000	3730.000
9.464	92.000	620880.000	83730.000	92490.000	25430.000	3600.000
10.254	92.000	612100.000	85840.000	93600.000	25600.000	3640.000
11.046	92.000	617600.000	85080.000	94070.000	26110.000	3810.000
11.837	92.000	615570.000	86270.000	101130.000	25780.000	3750.000
12.626	92.200	611040.000	86080.000	110380.000	26160.000	3540.000
13.419	92.500	610050.000	88730.000	118960.000	27030.000	4650.000
14.209	93.100	622850.000	93880.000	133110.000	27660.000	5790.000
15.002	94.200	637170.000	96620.000	144290.000	28920.000	5240.000
15.792	95.800	641530.000	95970.000	152100.000	28910.000	4650.000
16.582	97.800	647170.000	95050.000	165230.000	28110.000	4290.000
17.374	100.200	650600.000	95920.000	181390.000	28730.000	4110.000
18.165	103.000	662550.000	96200.000	191250.000	29700.000	3990.000
18.953	106.400	668170.000	95860.000	192680.000	29550.000	4120.000
19.745	109.400	667800.000	97370.000	191740.000	28930.000	4130.000
20.536	112.200	667680.000	96140.000	187850.000	28840.000	4070.000
21.326	114.900	657080.000	96250.000	181220.000	28820.000	4170.000
22.117	117.800	658500.000	96800.000	175330.000	28410.000	4000.000
22.907	120.100	645130.000	96640.000	169470.000	29030.000	4010.000
23.697	122.300	646890.000	98180.000	167120.000	28160.000	3790.000
24.488	124.500	647740.000	97570.000	162130.000	28580.000	4110.000
25.281	126.500	638960.000	97110.000	162220.000	29100.000	4160.000
26.076	128.900	642460.000	97150.000	161070.000	29100.000	3960.000
26.876	130.900	638220.000	100790.000	160730.000	28850.000	3900.000
27.669	133.100	639410.000	99420.000	160720.000	28890.000	4360.000
28.456	135.200	625690.000	100400.000	161760.000	28810.000	4230.000
29.246	137.400	630760.000	101700.000	162370.000	30020.000	3920.000
30.033	140.000	625720.000	101830.000	160960.000	29440.000	4070.000
30.820	142.300	623240.000	102380.000	160470.000	30150.000	4140.000
31.611	144.600	626810.000	103290.000	157620.000	29690.000	4460.000
32.399	146.900	620110.000	103530.000	153530.000	30140.000	4080.000
33.188	149.200	621370.000	104070.000	150080.000	30330.000	4510.000
33.979	151.500	625410.000	104600.000	145950.000	30570.000	4620.000
34.768	153.900	619950.000	104580.000	144470.000	30410.000	4730.000
35.558	156.500	617510.000	105970.000	142470.000	30830.000	4560.000
36.346	158.800	620700.000	107550.000	137930.000	31330.000	4670.000
37.136	161.000	613130.000	107760.000	137130.000	30550.000	4720.000
37.925	163.300	619470.000	108030.000	135250.000	31050.000	4550.000
38.711	165.600	622750.000	108560.000	133660.000	31080.000	4440.000
39.499	167.900	623920.000	109160.000	132320.000	31500.000	4480.000
40.287	170.500	625790.000	110420.000	132980.000	31260.000	4550.000
41.077	172.700	626590.000	110620.000	130450.000	31460.000	4610.000
41.866	175.000	617470.000	110870.000	131960.000	31990.000	4840.000
42.654	177.200	623780.000	111690.000	131580.000	31890.000	4430.000
43.447	179.500	629740.000	113840.000	131300.000	32110.000	4220.000
44.237	182.100	625460.000	113720.000	128530.000	31780.000	4160.000
45.026	184.000	620750.000	115490.000	128550.000	32350.000	4610.000
45.815	186.600	627360.000	114150.000	128750.000	32460.000	4600.000
46.603	188.900	632190.000	117120.000	127360.000	32410.000	4670.000
47.394	191.200	631810.000	116860.000	128190.000	33070.000	4710.000
48.184	193.500	631440.000	118570.000	125640.000	33110.000	4770.000
48.975	196.100	630310.000	119170.000	127420.000	32780.000	4750.000
49.765	198.400	635810.000	119610.000	126600.000	33270.000	4850.000
50.556	200.600	645110.000	119590.000	126980.000	33810.000	4980.000
51.350	202.900	646510.000	120350.000	126340.000	32710.000	4800.000
52.139	205.200	651120.000	121980.000	125690.000	33970.000	5000.000
52.929	207.800	660560.000	122760.000	126470.000	33870.000	4770.000
53.723	210.100	663330.000	123970.000	126250.000	33830.000	4900.000
54.512	212.400	673000.000	125230.000	125920.000	34030.000	4970.000
55.304	214.600	684040.000	125520.000	126540.000	33760.000	4820.000
56.093	216.900	698310.000	129080.000	125960.000	34360.000	5140.000
56.885	219.500	706810.000	127880.000	127070.000	34090.000	5290.000
57.676	221.800	721170.000	129790.000	124910.000	34930.000	4880.000
58.467	224.100	742440.000	127670.000	125600.000	35640.000	4960.000
59.258	226.400	752510.000	130020.000	125310.000	34530.000	4760.000
60.051	228.600	771950.000	130290.000	125410.000	34510.000	5290.000
60.844	231.300	793840.000	131690.000	125260.000	35330.000	5270.000
61.634	233.500	824090.000	132010.000	125360.000	35640.000	5010.000
62.426	235.500	849990.000	131750.000	124180.000	36250.000	5430.000
63.219	238.100	882990.000	134070.000	125410.000	35500.000	5120.000
64.010	240.400	932030.000	134170.000	124160.000	35780.000	4910.000
64.802	242.700	955930.000	134950.000	124690.000	36270.000	5250.000
65.595	245.300	998550.000	135060.000	124060.000	36210.000	4910.000
66.385	247.500	1042880.000	136350.000	125870.000	36970.000	4700.000
67.174	249.800	1089970.000	137050.000	126350.000	36400.000	4870.000
67.966	252.100	1138400.000	137950.000	124000.000	35980.000	4960.000
68.756	254.400	1182680.000	138240.000	124090.000	37000.000	5010.000
69.545	257.000	1230320.000	140480.000	125830.000	37710.000	5070.000
70.336	259.000	1254630.000	141740.000	123750.000	38080.000	4720.000
71.126	261.600	1286590.000	141310.000	123710.000	36850.000	4740.000
71.913	263.900	1307020.000	141490.000	124920.000	37220.000	4960.000
72.702	266.200	1317600.000	142120.000	126180.000	37500.000	5110.000
73.488	268.700	1357770.000	142490.000	126640.000	37840.000	4720.000
74.274	271.000	1373840.000	144820.000	125430.000	37300.000	4550.000
75.064	273.300	1353290.000	144470.000	125960.000	38000.000	4910.000
75.850	275.500	1330950.000	145820.000	125150.000	37700.000	4910.000
76.636	277.800	1260380.000	147590.000	124650.000	38370.000	4840.000
77.425	280.100	1212970.000	149730.000	127270.000	38200.000	4520.000
78.212	282.400	1149880.000	150370.000	126780.000	38850.000	5140.000
78.999	285.000	1112120.000	153680.000	124760.000	38620.000	4690.000
79.786	287.300	1076420.000	154010.000	127940.000	38850.000	4750.000
80.574	289.600	1043930.000	155950.000	128700.000	38530.000	4870.000
81.361	291.900	1004760.000	158850.000	128380.000	39310.000	4750.000
82.151	294.200	1000240.000	163280.000	129410.000	39880.000	4740.000
82.941	296.500	971020.000	167870.000	127150.000	39170.000	4920.000
83.730	299.100	933980.000	171250.000	127860.000	39570.000	4830.000
84.517	301.400	909970.000	172890.000	128110.000	40080.000	5040.000
85.310	303.700	892820.000	176330.000	128820.000	40470.000	5070.000
86.098	305.900	877830.000	180520.000	128110.000	40370.000	4850.000
86.887	308.200	853720.000	184480.000	128640.000	40970.000	4840.000
87.677	310.800	842100.000	182150.000	127870.000	40140.000	4800.000
88.466	313.100	838470.000	180450.000	128790.000	40520.000	5210.000
89.256	315.300	849470.000	176350.000	126240.000	40800.000	4660.000
90.047	317.600	820960.000	171780.000	126550.000	40940.000	5120.000
90.834	319.900	830710.000	166510.000	127200.000	40940.000	4960.000
91.625	322.200	833500.000	163080.000	129110.000	41320.000	5070.000
92.417	324.400	829090.000	160800.000	128730.000	41590.000	4810.000
93.209	327.100	817160.000	158290.000	129290.000	42650.000	4900.000
94.000	329.300	828830.000	157700.000	129710.000	42880.000	5110.000
94.820	331.600	829480.000	157510.000	129410.000	43450.000	5200.000
95.611	333.900	826890.000	158300.000	131000.000	45090.000	4850.000
96.404	336.500	815240.000	159210.000	129230.000	46150.000	5330.000
97.192	338.800	825370.000	159500.000	130750.000	47500.000	4840.000
97.983	341.100	820590.000	159210.000	128870.000	50940.000	4890.000
98.773	343.400	811940.000	160120.000	131030.000	53590.000	5150.000
99.566	345.600	817850.000	161360.000	130260.000	57010.000	5030.000
100.357	348.300	835760.000	161030.000	130920.000	61620.000	4750.000
101.149	350.200	847740.000	163360.000	131380.000	66580.000	4910.000
101.939	352.800	858240.000	161400.000	131650.000	73320.000	4930.000
102.731	355.100	876760.000	162440.000	131970.000	81940.000	5370.000
103.521	357.400	902620.000	164880.000	136200.000	92820.000	5130.000
104.312	360.000	948140.000	166470.000	136500.000	106370.000	5220.000
105.103	362.300	993410.000	166570.000	137750.000	124180.000	5380.000
105.891	364.200	1042310.000	164560.000	139500.000	146550.000	5460.000
106.682	366.800	1116620.000	166630.000	142070.000	175580.000	5270.000
107.472	369.100	1217470.000	168360.000	145300.000	212980.000	5440.000
108.262	371.400	1327160.000	169860.000	150310.000	254050.000	5200.000
109.053	373.700	1449290.000	170600.000	154480.000	300530.000	5290.000
109.844	375.900	1570620.000	173320.000	157290.000	330630.000	5490.000
110.631	378.600	1638860.000	171770.000	159760.000	344240.000	5850.000
111.419	380.800	1675040.000	174140.000	161310.000	327760.000	5450.000
112.209	383.100	1624700.000	174450.000	159780.000	297640.000	5390.000
112.996	385.800	1539330.000	176430.000	163290.000	273400.000	5350.000
113.786	388.000	1478190.000	177420.000	164280.000	250560.000	5240.000
114.574	390.300	1414980.000	175050.000	161680.000	233370.000	5500.000
115.364	392.600	1338660.000	175970.000	165890.000	209580.000	5150.000
116.152	394.800	1273510.000	176490.000	169480.000	186310.000	5440.000
116.943	397.500	1209650.000	176210.000	173610.000	166290.000	5270.000
117.728	399.700	1154780.000	177770.000	178510.000	153930.000	5210.000
118.516	401.700	1094760.000	176230.000	183720.000	142760.000	5190.000
119.306	404.200	1075110.000	178020.000	191070.000	134310.000	5640.000
