Tue, Oct 10, 2017	2:34 PM
 Notes: GUA_ 1.99e-09_30s_0.05L_101017
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=30.937	 MS2=17.798	 MS3=125.586	 MS4=1.994	 MS5=28.936	 MS6=95.042	 MS7=78.871	 MS8=27.907
0.000	98.700	152.288	691.600	163.139	1443.649	382.983	125.834	110.359	4509.338
1.862	98.700	461.249	699.369	164.566	1451.278	385.823	125.974	111.034	4562.449
3.570	98.700	474.584	705.738	164.387	1430.327	385.581	127.133	111.238	4574.994
5.281	98.800	446.576	698.440	163.496	1448.196	387.683	126.293	109.939	4597.028
7.022	98.800	335.616	707.317	164.324	1444.566	386.830	126.777	110.423	4583.337
8.764	98.800	330.445	702.732	164.400	1448.833	385.645	126.509	110.309	4544.733
10.480	98.800	419.830	719.442	166.616	1451.125	386.702	126.229	110.296	4618.999
12.211	98.800	369.979	714.449	166.107	1453.278	385.721	126.649	110.143	4593.309
13.950	98.800	355.727	714.373	166.795	1463.849	389.848	125.758	110.703	4597.907
15.707	98.800	312.996	712.118	167.406	1441.535	385.772	125.885	111.391	4567.684
17.437	98.800	369.852	714.386	165.967	1431.868	385.263	126.305	110.754	4539.663
19.155	98.800	432.783	715.175	165.725	1406.854	384.996	126.853	111.569	4776.931
20.895	99.100	358.835	725.645	166.120	1435.472	388.587	127.566	109.977	6315.354
22.642	100.500	396.089	727.364	167.852	1439.395	396.981	126.458	110.156	6045.927
24.411	104.100	325.822	724.549	167.559	1469.733	404.457	127.617	110.168	6262.829
26.140	110.200	484.811	736.942	169.125	1461.862	408.876	128.241	111.200	5852.957
27.860	117.100	510.653	725.288	168.883	1452.208	401.171	127.732	110.984	5648.320
29.578	124.500	494.529	742.775	169.558	1453.991	401.145	127.363	111.149	5601.769
31.308	131.600	430.617	753.461	170.845	1465.518	407.259	127.872	111.124	5635.699
33.046	138.300	396.968	778.947	172.590	1460.321	403.374	129.069	111.569	5508.296
34.794	144.500	355.014	806.496	175.404	1453.443	405.896	128.050	111.569	5445.301
36.516	150.900	483.728	821.155	177.837	1478.993	400.967	128.165	111.251	5381.377
38.254	157.100	402.903	814.596	177.200	1451.011	401.018	128.292	111.786	5269.144
39.992	163.000	382.461	821.461	178.729	1464.575	403.400	128.076	112.932	5193.604
41.733	168.800	375.354	820.557	180.168	1429.856	402.330	128.280	115.097	5156.732
43.476	174.100	352.900	824.186	187.186	1462.843	411.042	129.693	116.384	5163.953
45.197	179.700	471.298	816.646	211.449	1450.680	433.840	131.566	115.951	5169.404
46.916	185.200	484.251	836.261	298.018	1446.795	505.100	139.335	121.275	5361.496
48.636	190.200	521.199	875.336	586.384	1508.427	716.232	160.337	140.494	5684.836
50.354	195.600	617.092	977.839	1299.562	1599.581	1124.678	200.100	170.323	6279.093
52.067	200.700	776.667	1085.169	1759.284	1641.688	1164.606	200.317	151.180	5758.083
53.780	206.000	595.720	953.232	524.103	1446.579	672.635	153.956	124.370	5230.081
55.540	211.400	379.162	936.955	466.534	1512.617	651.442	152.390	124.089	5675.602
57.283	216.700	440.030	939.197	483.716	1575.370	671.387	153.472	125.911	5359.623
59.024	222.000	443.239	964.810	519.034	1669.326	687.550	154.797	126.904	5370.462
60.831	227.300	290.173	936.038	518.894	1756.953	689.932	154.389	124.662	5294.451
62.559	232.600	476.736	935.898	449.391	1775.472	650.716	149.817	122.090	5153.713
64.276	237.500	501.521	917.379	349.766	1785.686	586.957	143.461	118.867	5194.202
65.997	242.800	492.338	916.679	301.610	1820.011	563.280	142.022	117.479	5138.429
67.717	248.100	492.606	908.565	279.117	1803.963	544.520	140.736	115.709	5117.185
