0000000606,scans,0000000118,DataLength
"header",0000000026,"lines"
"Date",6/8/2016,"Time",10:25:08 PM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",7
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Temperature","none",0.40,0.40,0.01,10.000,10.000,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",2.00,2.00,0.01,11.000,10.000,0.440000,1.000000,
"Scan 3","RGA","SEM","mass",18.00,18.00,0.01,11.000,10.000,0.900000,1.000000,
"Scan 4","RGA","SEM","mass",28.00,28.00,0.01,11.000,10.000,1.050000,1.000000,
"Scan 5","RGA","SEM","mass",43.00,43.00,0.01,11.000,10.000,1.000000,1.000000,
"Scan 6","RGA","SEM","mass",44.00,44.00,0.01,11.000,10.000,1.400000,1.000000,
"Scan 7","RGA","SEM","mass",60.00,60.00,0.01,11.000,10.000,0.577000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.3,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",1000.000,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1100,"V"
"resolution",0,"%"
"Data",7
"Time","ms","Temperature","Hydrogen","Water","Carbon monoxide","Acetic acid","Carbon dioxide","Acetic acid",
00:02:26,    146606,   497.7516,  6.66255e-09,  1.52052e-09,  6.51552e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:02:27,    147063,   499.8672,  6.44023e-09,  1.52052e-09,  6.23602e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:02:27,    147520,   501.7184,  6.66255e-09,  1.41183e-09,  6.23602e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:02:27,    147977,   503.4373,  6.44023e-09,  1.41183e-09,  6.32919e-09,  9.78250e-11,  1.53571e-09,  0.00000e+00,
00:02:28,    148434,   505.1562,  6.44023e-09,  1.41183e-09,  5.86335e-09,  2.93475e-10,  1.39596e-09,  1.69541e-10,
00:02:28,    148891,   507.0074,  6.66255e-09,  1.84661e-09,  6.04969e-09,  9.78250e-11,  1.60559e-09,  0.00000e+00,
00:02:29,    149348,   508.8586,  6.44023e-09,  1.41183e-09,  5.67805e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:02:29,    149805,   510.7097,  6.66255e-09,  1.52052e-09,  6.04969e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:02:30,    150262,   512.4287,  6.44023e-09,  1.41183e-09,  5.77019e-09,  1.95650e-10,  1.39596e-09,  1.69541e-10,
00:02:30,    150719,   514.1476,  6.44023e-09,  1.41183e-09,  5.58488e-09,  9.78250e-11,  1.46584e-09,  0.00000e+00,
00:02:31,    151176,   516.6599,  6.44266e-09,  1.41183e-09,  5.58488e-09,  9.78250e-11,  1.39596e-09,  0.00000e+00,
00:02:31,    151633,   518.2467,  7.10720e-09,  1.41183e-09,  5.58488e-09,  9.78250e-11,  1.60559e-09,  1.69541e-10,
00:02:32,    152091,   520.0978,  7.10720e-09,  1.41183e-09,  5.77019e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:02:32,    152548,   521.8167,  6.88489e-09,  1.52052e-09,  5.30538e-09,  1.95650e-10,  1.53571e-09,  0.00000e+00,
00:02:33,    153006,   523.6679,  6.66255e-09,  1.52052e-09,  5.11905e-09,  0.00000e+00,  1.53571e-09,  3.39081e-10,
00:02:33,    153463,   525.5191,  7.55186e-09,  1.62922e-09,  5.30538e-09,  1.95650e-10,  1.46584e-09,  3.39081e-10,
00:02:33,    153920,   527.3703,  6.44023e-09,  1.62922e-09,  5.21221e-09,  1.95650e-10,  1.67546e-09,  0.00000e+00,
00:02:34,    154377,   529.2214,  7.10720e-09,  1.41183e-09,  4.93271e-09,  9.78250e-11,  1.60559e-09,  1.69541e-10,
00:02:34,    154834,   530.9403,  6.88489e-09,  1.41183e-09,  5.21221e-09,  1.95650e-10,  1.46584e-09,  0.00000e+00,
00:02:35,    155291,   533.0560,  6.66255e-09,  1.52052e-09,  4.83954e-09,  1.95650e-10,  1.74534e-09,  1.69541e-10,
00:02:35,    155748,   534.6427,  6.88489e-09,  1.52052e-09,  5.02588e-09,  1.95650e-10,  1.46584e-09,  0.00000e+00,
00:02:36,    156205,   536.6261,  6.88489e-09,  1.73791e-09,  4.74638e-09,  2.93475e-10,  1.39596e-09,  1.69541e-10,
00:02:36,    156663,   538.2128,  6.88489e-09,  1.41183e-09,  5.11905e-09,  2.93475e-10,  1.53571e-09,  1.69541e-10,
00:02:37,    157120,   540.0640,  6.88489e-09,  1.73791e-09,  4.65424e-09,  9.78250e-11,  1.60559e-09,  3.39081e-10,
00:02:37,    157577,   542.0473,  6.88489e-09,  1.41183e-09,  4.83954e-09,  3.91300e-10,  1.53571e-09,  0.00000e+00,
00:02:38,    158034,   543.8985,  6.88489e-09,  1.62922e-09,  4.56107e-09,  9.78250e-11,  1.67546e-09,  0.00000e+00,
00:02:38,    158491,   545.6175,  6.66255e-09,  1.52052e-09,  4.93271e-09,  2.93475e-10,  1.39596e-09, -1.69541e-10,
00:02:38,    158948,   547.4687,  6.21789e-09,  1.30313e-09,  4.74740e-09,  1.95650e-10,  1.39596e-09, -1.69541e-10,
00:02:39,    159405,   549.3198,  6.44023e-09,  1.30313e-09,  4.83954e-09,  2.93475e-10,  1.39596e-09,  1.69541e-10,
00:02:39,    159863,   551.0387,  6.22034e-09,  1.52052e-09,  4.65424e-09,  1.95650e-10,  1.46584e-09, -1.69541e-10,
00:02:40,    160320,   552.8899,  6.88489e-09,  1.62922e-09,  4.74638e-09,  1.95650e-10,  1.46584e-09,  0.00000e+00,
00:02:40,    160778,   554.7411,  6.22034e-09,  1.62922e-09,  4.83954e-09,  2.93475e-10,  1.60559e-09,  0.00000e+00,
00:02:41,    161235,   556.5922,  6.22034e-09,  1.19444e-09,  4.74740e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:02:41,    161692,   558.5756,  6.66255e-09,  1.73791e-09,  4.65321e-09,  1.95650e-10,  1.25621e-09,  0.00000e+00,
00:02:42,    162149,   560.2946,  7.32955e-09,  1.52052e-09,  4.65424e-09,  1.95650e-10,  1.53571e-09,  0.00000e+00,
00:02:42,    162606,   562.1457,  6.44266e-09,  1.62922e-09,  4.74638e-09,  9.78250e-11,  1.39596e-09,  3.39081e-10,
00:02:43,    163063,   563.9969,  6.22034e-09,  1.73791e-09,  4.56107e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:02:43,    163520,   565.7158,  6.44023e-09,  1.30313e-09,  5.11905e-09,  9.78250e-11,  1.39596e-09,  0.00000e+00,
00:02:43,    163978,   567.6992,  6.88489e-09,  1.73791e-09,  4.56107e-09,  9.78250e-11,  1.32609e-09,  3.39081e-10,
00:02:44,    164435,   569.5504,  6.21789e-09,  1.30313e-09,  4.93271e-09,  1.95650e-10,  1.46584e-09,  0.00000e+00,
00:02:44,    164893,   570.8726,  6.22034e-09,  1.62922e-09,  4.56107e-09,  9.78250e-11,  1.39596e-09,  0.00000e+00,
00:02:45,    165350,   573.1205,  6.66255e-09,  1.62922e-09,  4.74638e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:02:45,    165808,   575.1039,  6.22034e-09,  1.52052e-09,  4.65321e-09,  3.91300e-10,  1.74534e-09,  0.00000e+00,
00:02:46,    166265,   576.6906,  6.22034e-09,  1.52052e-09,  5.02588e-09,  2.93475e-10,  1.39596e-09,  1.69541e-10,
00:02:46,    166722,   578.5418,  6.44023e-09,  1.41183e-09,  4.65424e-09,  1.95650e-10,  1.46584e-09,  0.00000e+00,
00:02:47,    167179,   580.2607,  6.22034e-09,  1.52052e-09,  4.56107e-09,  2.93475e-10,  1.39596e-09,  1.69541e-10,
00:02:47,    167636,   582.2441,  5.99800e-09,  1.73791e-09,  4.65424e-09,  9.78250e-11,  1.53571e-09,  1.69541e-10,
00:02:48,    168093,   583.9630,  5.99800e-09,  1.30313e-09,  4.56107e-09,  1.95650e-10,  1.46584e-09, -1.69541e-10,
00:02:48,    168550,   585.8142,  6.44266e-09,  1.41183e-09,  4.83954e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:02:49,    169007,   587.5332,  6.66255e-09,  1.52052e-09,  4.65424e-09,  2.93475e-10,  1.53571e-09,  1.69541e-10,
00:02:49,    169464,   589.3843,  6.22034e-09,  1.95411e-09,  4.83954e-09,  9.78250e-11,  1.39596e-09,  1.69541e-10,
00:02:49,    169921,   591.3677,  6.44023e-09,  1.41183e-09,  4.83954e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:02:50,    170378,   593.0866,  6.44023e-09,  1.52052e-09,  4.46790e-09,  1.95650e-10,  1.46584e-09,  3.39081e-10,
00:02:50,    170835,   595.0700,  6.22034e-09,  1.52052e-09,  4.56107e-09,  2.93475e-10,  1.53571e-09,  0.00000e+00,
00:02:51,    171292,   596.7890,  7.10720e-09,  1.62922e-09,  4.65424e-09,  2.93475e-10,  1.39596e-09,  3.39081e-10,
00:02:51,    171749,   598.7724,  6.44023e-09,  1.52052e-09,  4.74740e-09,  9.78250e-11,  1.46584e-09,  1.69541e-10,
00:02:52,    172206,   600.4913,  6.22034e-09,  1.73791e-09,  4.74638e-09,  2.93475e-10,  1.53571e-09,  0.00000e+00,
00:02:52,    172663,   602.7392,  6.44266e-09,  1.73791e-09,  4.93271e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:02:53,    173121,   604.3259,  6.44266e-09,  1.73791e-09,  4.28157e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:02:53,    173578,   606.0448,  6.22034e-09,  1.62922e-09,  4.46790e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:02:54,    174035,   607.8960,  6.21789e-09,  1.52052e-09,  4.83954e-09,  1.95650e-10,  1.53571e-09,  0.00000e+00,
00:02:54,    174492,   609.4827,  6.44266e-09,  1.62922e-09,  4.83954e-09,  9.78250e-11,  1.46584e-09,  3.39081e-10,
00:02:54,    174949,   611.5983,  6.88489e-09,  1.62922e-09,  4.93271e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:02:55,    175406,   613.4495,  6.66255e-09,  1.52052e-09,  5.30538e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:02:55,    175863,   615.3006,  5.99800e-09,  1.52052e-09,  4.74638e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:02:56,    176320,   617.1518,  6.44266e-09,  1.73791e-09,  4.65424e-09,  9.78250e-11,  1.39596e-09,  0.00000e+00,
00:02:56,    176778,   618.8708,  6.44266e-09,  1.73791e-09,  4.74740e-09,  9.78250e-11,  1.53571e-09,  0.00000e+00,
00:02:57,    177235,   620.7219,  5.77568e-09,  1.62922e-09,  4.83954e-09,  1.95650e-10,  1.60559e-09,  0.00000e+00,
00:02:57,    177693,   622.5731,  7.10720e-09,  1.62922e-09,  4.65424e-09,  2.93475e-10,  1.46584e-09,  0.00000e+00,
00:02:58,    178150,   624.4243,  6.44266e-09,  1.52052e-09,  4.56107e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:02:58,    178607,   626.1432,  6.22034e-09,  1.52052e-09,  5.02588e-09,  3.91300e-10,  1.53571e-09,  0.00000e+00,
00:02:59,    179064,   628.1266,  6.44266e-09,  1.73791e-09,  4.56107e-09,  9.78250e-11,  1.46584e-09,  1.69541e-10,
00:02:59,    179521,   630.2422,  6.88489e-09,  1.52052e-09,  4.83954e-09,  2.93475e-10,  1.39596e-09,  0.00000e+00,
00:02:59,    179978,   631.8289,  5.77568e-09,  1.62922e-09,  4.83954e-09,  9.78250e-11,  1.39596e-09,  1.69541e-10,
00:03:00,    180435,   633.5479,  6.66255e-09,  1.62922e-09,  4.56107e-09,  1.95650e-10,  1.39596e-09,  1.69541e-10,
00:03:00,    180892,   635.3990,  5.77568e-09,  1.52052e-09,  4.65424e-09,  1.95650e-10,  1.46584e-09,  0.00000e+00,
00:03:01,    181349,   637.2502,  6.44023e-09,  1.52052e-09,  4.83954e-09,  1.95650e-10,  1.53571e-09,  0.00000e+00,
00:03:01,    181806,   639.1013,  6.66255e-09,  1.62922e-09,  4.93271e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:03:02,    182263,   640.8203,  6.88489e-09,  1.84661e-09,  4.65424e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:03:02,    182720,   642.5392,  6.66255e-09,  1.62922e-09,  4.65424e-09,  1.95650e-10,  1.39596e-09,  0.00000e+00,
00:03:03,    183177,   644.6549,  6.22034e-09,  1.62922e-09,  4.65321e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:03:03,    183634,   646.5060,  6.44023e-09,  1.73791e-09,  4.93271e-09,  1.95650e-10,  1.32609e-09,  0.00000e+00,
00:03:04,    184091,   648.3572,  6.66255e-09,  1.73791e-09,  4.56107e-09,  1.95650e-10,  1.39596e-09,  1.69541e-10,
00:03:04,    184548,   650.0761,  6.44023e-09,  1.73791e-09,  4.65424e-09,  9.78250e-11,  1.60559e-09,  1.69541e-10,
00:03:05,    185006,   651.9273,  6.22034e-09,  1.73791e-09,  4.83954e-09,  1.95650e-10,  1.67546e-09,  1.69541e-10,
00:03:05,    185463,   653.6462,  6.22034e-09,  1.41183e-09,  4.93271e-09,  1.95650e-10,  1.46584e-09,  3.39081e-10,
00:03:05,    185920,   655.3652,  6.66255e-09,  1.73791e-09,  4.93271e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:06,    186377,   657.3485,  6.44023e-09,  1.52052e-09,  4.93271e-09,  1.95650e-10,  1.39596e-09,  0.00000e+00,
00:03:06,    186834,   659.1997,  6.44266e-09,  1.62922e-09,  5.02588e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:03:07,    187291,   661.1831,  6.22034e-09,  1.62922e-09,  4.74740e-09,  9.78250e-11,  1.53571e-09,  1.69541e-10,
00:03:07,    187748,   662.9021,  5.33102e-09,  1.84661e-09,  4.83954e-09,  2.93475e-10,  1.67546e-09,  0.00000e+00,
00:03:08,    188205,   664.4888,  6.66255e-09,  1.73791e-09,  4.93271e-09,  1.95650e-10,  1.39596e-09,  1.69541e-10,
00:03:08,    188662,   666.6044,  6.66255e-09,  1.73791e-09,  4.74638e-09,  2.93475e-10,  1.53571e-09,  0.00000e+00,
00:03:09,    189119,   668.1911,  6.88489e-09,  1.41183e-09,  4.83954e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:09,    189576,   669.9101,  6.66255e-09,  1.73791e-09,  4.83954e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:03:10,    190033,   671.8935,  6.22034e-09,  1.62922e-09,  4.65424e-09,  2.93475e-10,  1.39596e-09,  0.00000e+00,
00:03:10,    190490,   674.0091,  7.32955e-09,  1.95530e-09,  5.02588e-09,  1.95650e-10,  1.32609e-09,  1.69541e-10,
00:03:10,    190948,   675.7280,  5.99800e-09,  1.52052e-09,  5.02588e-09,  9.78250e-11,  1.46584e-09,  1.69541e-10,
00:03:11,    191405,   677.4469,  6.66255e-09,  1.73791e-09,  5.21221e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:03:11,    191863,   679.5626,  5.99800e-09,  1.62922e-09,  4.93271e-09,  1.95650e-10,  1.39596e-09,  1.69541e-10,
00:03:12,    192321,   681.0171,  6.44266e-09,  1.62922e-09,  5.02588e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:03:12,    192778,   683.2649,  6.66255e-09,  1.73791e-09,  4.83954e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:13,    193235,   684.8516,  6.44023e-09,  1.62922e-09,  4.93271e-09,  1.95650e-10,  1.39596e-09,  0.00000e+00,
00:03:13,    193692,   686.4383,  5.77568e-09,  1.95411e-09,  5.02588e-09,  3.91300e-10,  1.46584e-09,  3.39081e-10,
00:03:14,    194149,   688.5539,  6.44023e-09,  1.73791e-09,  5.21221e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:14,    194606,   690.2729,  6.88489e-09,  2.06280e-09,  4.93271e-09,  1.95650e-10,  1.60559e-09,  3.39081e-10,
00:03:15,    195063,   692.2562,  6.22034e-09,  1.84661e-09,  4.83954e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:03:15,    195520,   693.8430,  5.77568e-09,  1.62922e-09,  5.30538e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:03:15,    195978,   695.9586,  6.44023e-09,  1.95411e-09,  5.11905e-09,  1.95650e-10,  1.39596e-09,  3.39081e-10,
00:03:16,    196435,   697.5453,  6.44266e-09,  1.62922e-09,  4.83954e-09,  9.78250e-11,  1.32609e-09,  3.39081e-10,
00:03:16,    196893,   699.5287,  5.77568e-09,  1.52052e-09,  5.11905e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:03:17,    197350,   701.1154,  5.99800e-09,  1.73791e-09,  5.11905e-09,  9.78250e-11,  1.46584e-09,  3.39081e-10,
00:03:17,    197808,   702.8344,  6.88489e-09,  1.52052e-09,  5.11905e-09,  1.95650e-10,  1.67546e-09,  1.69541e-10,
00:03:18,    198265,   705.0822,  6.66255e-09,  2.06280e-09,  5.21221e-09,  2.93475e-10,  1.46584e-09,  3.39081e-10,
00:03:18,    198723,   706.8012,  6.66255e-09,  1.84661e-09,  5.02588e-09,  1.95650e-10,  1.39596e-09, -1.69541e-10,
00:03:19,    199181,   708.6523,  6.44023e-09,  1.95411e-09,  4.93271e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:19,    199638,   710.6357,  5.77568e-09,  1.62922e-09,  5.02588e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:03:20,    200095,   712.3546,  5.77568e-09,  1.84661e-09,  4.93271e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:20,    200552,   714.0736,  5.99800e-09,  1.73791e-09,  5.11905e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:03:21,    201009,   716.1892,  6.44023e-09,  1.73791e-09,  4.65321e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:21,    201466,   717.7759,  5.77568e-09,  1.73791e-09,  5.49171e-09,  2.93475e-10,  1.53571e-09,  0.00000e+00,
00:03:21,    201923,   719.7593,  6.22034e-09,  1.84661e-09,  5.21221e-09,  9.78250e-11,  1.60559e-09,  0.00000e+00,
00:03:22,    202380,   721.4782,  6.22034e-09,  1.84661e-09,  5.21221e-09,  2.93475e-10,  1.39596e-09,  1.69541e-10,
00:03:22,    202837,   723.3294,  6.22034e-09,  1.73791e-09,  5.21221e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:23,    203294,   725.3128,  6.22034e-09,  1.62922e-09,  5.30538e-09,  2.93475e-10,  1.53571e-09,  0.00000e+00,
00:03:23,    203751,   727.1640,  5.99800e-09,  1.62922e-09,  5.21221e-09,  1.95650e-10,  1.53571e-09,  3.39081e-10,
00:03:24,    204208,   728.8829,  6.22034e-09,  1.62922e-09,  5.30538e-09,  1.95650e-10,  1.46584e-09,  0.00000e+00,
00:03:24,    204665,   730.6018,  6.21789e-09,  1.73791e-09,  5.39854e-09,  2.93475e-10,  1.39596e-09,  0.00000e+00,
00:03:25,    205122,   732.3208,  6.44266e-09,  1.95411e-09,  5.11905e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:03:25,    205579,   734.3042,  6.44023e-09,  1.52052e-09,  5.02588e-09,  3.91300e-10,  1.39596e-09,  1.69541e-10,
00:03:26,    206036,   736.0232,  6.66255e-09,  1.73791e-09,  5.49171e-09,  2.93475e-10,  1.53571e-09,  1.69541e-10,
00:03:26,    206493,   737.7421,  6.88489e-09,  1.95411e-09,  5.30538e-09,  1.95650e-10,  1.39596e-09,  0.00000e+00,
00:03:26,    206950,   739.4610,  5.99800e-09,  1.84661e-09,  5.30538e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:27,    207407,   741.5766,  5.99800e-09,  1.73791e-09,  5.39854e-09,  3.91300e-10,  1.60559e-09,  1.69541e-10,
00:03:27,    207864,   743.4278,  6.44266e-09,  1.95530e-09,  5.49171e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:03:28,    208321,   745.2790,  5.77568e-09,  1.62922e-09,  5.11905e-09,  1.95650e-10,  1.39596e-09,  1.69541e-10,
00:03:28,    208778,   747.2624,  6.44023e-09,  1.84661e-09,  5.49171e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:03:29,    209236,   749.1135,  6.22034e-09,  1.84661e-09,  5.39854e-09,  2.93475e-10,  1.39596e-09,  0.00000e+00,
00:03:29,    209693,   750.7002,  5.99800e-09,  1.95530e-09,  5.02588e-09,  2.93475e-10,  1.39596e-09,  0.00000e+00,
00:03:30,    210150,   752.6836,  6.22034e-09,  1.41183e-09,  5.11905e-09,  2.93475e-10,  1.53571e-09,  1.69541e-10,
00:03:30,    210608,   754.5348,  5.99800e-09,  1.73791e-09,  5.21221e-09,  2.93475e-10,  1.53571e-09,  1.69541e-10,
00:03:31,    211066,   756.2537,  6.66255e-09,  1.95530e-09,  5.02588e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:31,    211523,   758.1049,  5.77568e-09,  1.52052e-09,  4.93271e-09,  1.95650e-10,  1.53571e-09,  0.00000e+00,
00:03:31,    211981,   759.9561,  6.66255e-09,  1.62922e-09,  5.11905e-09,  2.93475e-10,  1.67546e-09,  0.00000e+00,
00:03:32,    212438,   761.8072,  5.99800e-09,  1.84661e-09,  5.21221e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:32,    212895,   763.6584,  6.44023e-09,  1.84661e-09,  5.30538e-09,  3.91300e-10,  1.60559e-09,  1.69541e-10,
00:03:33,    213352,   765.5095,  6.22034e-09,  2.06280e-09,  5.39854e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:03:33,    213809,   767.3607,  5.55334e-09,  1.84661e-09,  4.93271e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:34,    214266,   769.2119,  6.22034e-09,  1.84661e-09,  5.11905e-09,  1.95650e-10,  1.67546e-09,  1.69541e-10,
00:03:34,    214723,   770.7986,  6.22034e-09,  1.95530e-09,  5.11905e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:03:35,    215180,   772.7820,  5.99800e-09,  1.84661e-09,  5.30538e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:03:35,    215638,   774.6331,  5.99800e-09,  1.84661e-09,  5.11905e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:03:36,    216096,   776.4843,  6.66255e-09,  1.62922e-09,  5.11905e-09,  2.93475e-10,  1.60559e-09,  0.00000e+00,
00:03:36,    216553,   778.4677,  5.99800e-09,  1.62922e-09,  5.21221e-09,  1.95650e-10,  1.46584e-09,  3.39081e-10,
00:03:37,    217011,   780.0545,  6.66255e-09,  2.06280e-09,  5.02588e-09,  2.93475e-10,  1.53571e-09,  0.00000e+00,
00:03:37,    217468,   782.0378,  5.77568e-09,  1.95411e-09,  5.02588e-09,  9.78250e-11,  1.53571e-09,  1.69541e-10,
00:03:37,    217926,   783.8890,  5.77568e-09,  1.84661e-09,  4.83954e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:03:38,    218383,   785.7401,  6.22034e-09,  1.73791e-09,  4.83954e-09,  9.78250e-11,  1.46584e-09,  3.39081e-10,
00:03:38,    218841,   787.7235,  6.66500e-09,  1.73791e-09,  5.30538e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:39,    219298,   789.3103,  5.10868e-09,  1.84661e-09,  5.11905e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:39,    219756,   791.1615,  5.99800e-09,  1.84661e-09,  5.30538e-09,  2.93475e-10,  1.53571e-09,  3.39081e-10,
00:03:40,    220213,   792.7481,  5.77568e-09,  1.73791e-09,  5.11905e-09,  1.95650e-10,  1.53571e-09,  0.00000e+00,
00:03:40,    220670,   794.7315,  6.22034e-09,  1.95530e-09,  5.02588e-09,  9.78250e-11,  1.53571e-09,  3.39081e-10,
00:03:41,    221128,   796.5827,  5.99800e-09,  1.95411e-09,  4.74638e-09,  1.95650e-10,  1.39596e-09,  0.00000e+00,
00:03:41,    221585,   798.5661,  6.44023e-09,  1.95530e-09,  5.02588e-09,  2.93475e-10,  1.46584e-09,  3.39081e-10,
00:03:42,    222042,   800.4173,  6.44266e-09,  1.73791e-09,  4.65424e-09,  1.95650e-10,  1.60559e-09,  5.08622e-10,
00:03:42,    222499,   802.1362,  5.99800e-09,  1.73791e-09,  5.21221e-09,  1.95650e-10,  1.74534e-09,  0.00000e+00,
00:03:42,    222956,   803.9874,  5.77568e-09,  2.06280e-09,  5.11905e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:03:43,    223413,   805.8385,  6.22034e-09,  1.84661e-09,  5.02588e-09,  1.95650e-10,  1.60559e-09,  0.00000e+00,
00:03:43,    223870,   807.5575,  6.22034e-09,  1.84661e-09,  5.02588e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:03:44,    224327,   809.4087,  6.22034e-09,  1.73791e-09,  4.83954e-09,  2.93475e-10,  1.60559e-09,  1.69541e-10,
00:03:44,    224784,   811.2598,  6.66255e-09,  1.95530e-09,  4.65424e-09,  1.95650e-10,  1.60559e-09,  1.69541e-10,
00:03:45,    225241,   812.8465,  6.22034e-09,  1.84661e-09,  4.83954e-09,  2.93475e-10,  1.60559e-09,  3.39081e-10,
00:03:45,    225698,   814.8299,  5.99800e-09,  1.84661e-09,  4.93271e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:46,    226155,   816.6811,  5.99800e-09,  1.95411e-09,  5.39854e-09,  1.95650e-10,  1.67546e-09,  1.69541e-10,
00:03:46,    226612,   818.5323,  5.55334e-09,  1.84661e-09,  4.93271e-09,  2.93475e-10,  1.53571e-09,  0.00000e+00,
00:03:47,    227069,   820.3834,  5.99800e-09,  1.73791e-09,  5.02588e-09,  2.93475e-10,  1.53571e-09,  3.39081e-10,
00:03:47,    227526,   822.1024,  5.99800e-09,  1.52052e-09,  5.11905e-09,  2.93475e-10,  1.60559e-09,  0.00000e+00,
00:03:47,    227983,   824.0858,  5.77568e-09,  1.95530e-09,  4.65424e-09,  1.95650e-10,  1.39596e-09,  3.39081e-10,
00:03:48,    228440,   825.8047,  5.33102e-09,  1.84661e-09,  4.83954e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:03:48,    228898,   827.7881,  6.22034e-09,  1.95530e-09,  5.30538e-09,  2.93475e-10,  1.60559e-09,  3.39081e-10,
00:03:49,    229355,   829.3748,  6.22034e-09,  2.06280e-09,  4.93271e-09,  1.95650e-10,  1.67546e-09,  1.69541e-10,
00:03:49,    229812,   831.3582,  5.99800e-09,  1.95411e-09,  4.93271e-09,  2.93475e-10,  1.67546e-09,  1.69541e-10,
00:03:50,    230269,   833.3416,  6.66255e-09,  2.17150e-09,  4.74740e-09,  4.89125e-10,  1.67546e-09,  0.00000e+00,
00:03:50,    230726,   835.0605,  5.99800e-09,  1.84661e-09,  4.83954e-09,  2.93475e-10,  1.60559e-09,  3.39081e-10,
00:03:51,    231183,   836.9117,  5.77568e-09,  1.84661e-09,  4.56107e-09,  2.93475e-10,  1.46584e-09,  1.69541e-10,
00:03:51,    231640,   838.7628,  5.99800e-09,  1.73791e-09,  5.02588e-09,  1.95650e-10,  1.67546e-09,  3.39081e-10,
