Fri, Jul 21, 2017	3:56 PM
 Notes: background
 waiting time: 25.000
 time(s)	 temp (K)	 MS1=1.942	 MS2=14.600	 MS3=17.577	 MS4=27.796	 MS5=43.737	 MS6=28.818	 MS7=26.000	 MS8=60.080
0.000	138.100	5830.681	339.832	279.028	1020.697	1186.729	152.288	115.645	119.249
0.755	138.100	5798.649	342.698	276.455	994.269	1186.258	149.741	116.282	121.096
1.510	138.100	5851.798	343.233	279.372	1017.526	1178.387	150.709	114.168	119.823
2.314	138.100	5728.929	338.011	280.404	922.435	775.686	127.910	104.157	108.513
3.086	138.100	4663.640	294.949	249.696	893.014	1014.762	148.722	114.320	115.963
3.857	138.100	5271.220	320.243	267.807	959.651	905.980	147.703	114.435	117.364
4.615	138.100	5371.264	328.458	265.247	954.366	1099.599	148.199	112.601	119.683
5.373	138.100	5480.288	327.210	275.195	963.179	1111.342	151.549	115.785	118.090
6.150	138.100	5654.408	331.643	273.679	973.445	1146.788	151.052	115.938	119.466
6.910	138.100	5680.085	344.939	275.398	960.479	1133.848	152.033	115.747	120.243
7.703	138.100	5677.003	334.992	276.506	966.822	1121.977	153.218	115.607	121.351
8.471	138.100	5689.612	344.239	276.583	973.725	1131.262	152.224	114.524	120.956
9.238	138.200	5635.571	335.489	271.463	950.316	1119.850	151.294	113.684	120.014
9.997	138.200	5660.102	335.489	277.971	964.835	1109.598	151.256	114.741	120.167
10.784	138.200	5570.093	326.408	275.933	951.525	1123.073	150.237	116.346	120.332
11.545	138.200	5592.127	335.413	271.272	953.041	1108.808	148.773	113.187	120.370
12.300	138.200	5520.128	329.885	275.780	944.750	1099.587	151.817	117.441	120.268
13.092	138.200	5709.404	348.646	283.970	1010.712	1167.001	155.574	116.358	126.127
13.880	138.200	6013.946	358.771	301.725	1058.881	1255.888	159.981	119.517	127.898
14.666	138.300	6525.607	376.640	320.485	1146.966	1370.351	163.865	103.265	114.270
15.425	138.400	4293.621	289.014	253.594	976.553	1165.854	159.000	119.441	127.617
16.184	138.600	6693.588	411.780	344.124	1234.160	1491.920	168.934	124.331	132.330
16.990	138.900	8387.536	588.448	411.780	1514.782	1919.152	190.013	135.590	144.519
17.752	139.300	9759.200	825.728	467.120	1803.849	2480.116	207.335	153.600	157.624
18.512	139.800	11077.550	1170.847	500.311	2157.489	3192.389	228.146	167.482	160.783
19.282	140.500	11829.637	1635.371	539.858	2357.413	3771.694	249.747	170.603	190.179
20.074	141.600	12719.036	2100.290	807.858	2180.440	2565.718	263.592	158.898	282.760
20.833	142.900	9674.376	1833.754	1027.995	2126.336	2277.415	402.368	195.706	412.252
21.621	144.600	12172.324	2272.155	1632.008	2391.903	2571.525	435.878	206.813	562.618
22.380	146.800	12690.978	2793.191	1711.892	2479.938	2718.670	464.560	217.460	634.579
23.137	149.000	13083.987	2899.209	1490.698	2513.587	2813.021	439.240	223.153	567.802
23.914	152.400	12719.852	2807.481	1293.193	2476.448	2808.309	430.210	219.753	477.016
24.674	155.200	12761.767	2503.233	1520.017	2395.177	2776.417	382.295	216.543	394.777
25.430	158.800	12484.724	2279.262	3718.430	2403.430	2760.114	393.478	214.009	412.379
26.204	162.600	12193.352	2300.545	7439.282	1475.669	1846.401	493.294	217.588	608.189
26.973	166.500	6586.729	2026.049	4240.726	2387.560	2711.907	1055.519	205.845	1231.434
