Fri, Jul 21, 2017	1:38 PM
 Notes: background
 waiting time: 25.000
 time(s)	 temp (K)	 MS1=1.942	 MS2=14.600	 MS3=17.577	 MS4=27.796	 MS5=43.737	 MS6=28.818	 MS7=27.000	 MS8=60.080
0.000	91.900	8851.486	298.668	334.394	1342.178	817.844	132.152	130.738	90.414
0.766	91.900	8953.785	304.934	332.177	1312.540	816.685	132.483	131.617	91.471
1.524	91.800	8643.755	304.476	338.240	1336.166	813.488	130.025	131.782	91.229
2.299	91.700	8816.818	296.503	331.897	1332.001	816.494	126.993	129.197	91.739
3.078	91.700	8650.505	294.872	329.847	1314.107	807.897	128.241	132.521	90.669
3.857	91.700	8721.804	293.866	320.269	1306.210	819.971	128.432	131.107	90.287
4.616	91.600	8589.676	289.217	331.604	1308.554	815.755	130.419	129.808	90.631
5.388	91.600	8568.661	291.676	319.963	1300.925	808.177	129.846	130.050	90.822
6.145	91.600	8584.518	290.147	327.656	1274.445	783.583	128.420	130.610	91.560
6.904	91.500	8453.969	291.586	322.714	1278.432	797.083	127.706	128.229	90.159
7.665	91.500	8451.447	277.525	324.841	1282.711	792.243	127.515	126.471	91.739
8.423	91.500	8299.794	280.977	322.065	1252.628	788.601	130.317	127.108	90.376
9.181	91.400	8265.966	280.073	320.524	1256.716	780.182	129.248	128.967	91.650
9.938	91.400	8227.935	275.156	318.397	1240.783	777.966	127.414	126.764	91.064
10.700	91.300	8258.439	275.144	311.608	1251.800	775.495	127.961	130.483	92.146
11.478	91.300	8101.488	272.902	315.531	1245.597	762.096	128.496	127.656	91.892
12.242	91.300	8147.594	275.538	314.958	1221.436	760.173	129.477	128.369	90.936
13.001	91.200	8036.863	272.316	311.251	1223.156	769.369	126.726	128.509	90.452
13.764	91.200	7993.992	266.470	308.704	1209.795	750.684	126.586	128.063	91.051
14.540	91.200	7864.119	259.987	309.940	1204.599	741.056	125.974	128.789	92.516
15.312	91.200	7948.408	257.274	305.125	1181.482	748.787	125.796	128.356	91.191
16.085	91.100	7815.822	256.345	303.711	1182.641	745.284	125.159	128.280	91.382
16.843	91.100	7837.385	257.300	302.514	1178.056	738.954	126.433	124.293	91.879
17.600	91.100	7706.581	258.624	306.284	1172.503	728.943	126.700	129.833	91.166
18.359	91.000	7773.843	258.357	306.883	1184.615	736.127	123.796	128.751	92.643
