Mon, Jul 24, 2017	4:02 PM
 Notes: HOAc_0L_724_2 masses
 waiting time: 50.000
 time(ms)	 temp (K)	 MS1=61.297	 MS2=44.784	 MS3=28.250	 MS4=44.784	 MS5=61.297	 MS6=31.397	 MS7=68.640	 MS8=90.000
0.000	91.400	9780.000	41970.000
0.318	91.400	9680.000	41680.000
0.675	91.300	8620.000	42700.000
0.994	91.300	8950.000	42520.000
1.308	91.400	8760.000	42220.000
1.688	91.300	8740.000	42550.000
2.058	91.400	8710.000	42700.000
2.395	91.400	8420.000	42730.000
2.775	91.300	8780.000	43020.000
3.117	91.400	8870.000	42920.000
3.499	91.400	8840.000	42910.000
3.827	91.400	8640.000	42870.000
4.186	91.400	8340.000	42850.000
4.549	91.400	8620.000	42140.000
4.869	91.300	8700.000	42560.000
5.190	91.300	8700.000	42520.000
5.564	91.300	8690.000	43190.000
5.900	91.400	8730.000	42650.000
6.321	91.400	8630.000	42570.000
6.713	91.400	8690.000	42580.000
7.053	91.400	8520.000	41960.000
7.422	91.500	8730.000	43160.000
7.742	91.600	8600.000	44410.000
8.092	91.700	8500.000	46610.000
8.412	91.900	8780.000	47310.000
8.733	92.200	8570.000	47990.000
9.062	92.500	8630.000	45630.000
9.446	93.000	8470.000	45710.000
9.767	93.500	8640.000	47470.000
10.109	94.100	8740.000	49130.000
10.431	94.700	8490.000	47610.000
10.784	95.200	8530.000	48370.000
11.124	96.300	8430.000	48120.000
11.444	97.200	8630.000	46760.000
11.818	98.100	8740.000	46200.000
12.137	99.200	8280.000	46310.000
12.468	100.300	8590.000	46630.000
12.789	101.500	8450.000	45370.000
13.140	102.700	8760.000	45910.000
13.501	104.000	8790.000	45940.000
13.822	105.200	8640.000	46340.000
14.184	106.800	8870.000	45490.000
14.511	108.000	8650.000	46360.000
14.867	109.200	8630.000	46550.000
15.237	110.300	8450.000	46740.000
15.584	111.400	8610.000	46530.000
15.943	112.900	8120.000	46360.000
16.280	114.000	8530.000	46600.000
16.656	115.000	8940.000	46740.000
16.977	116.100	8330.000	47750.000
17.324	117.100	8890.000	47180.000
17.672	118.000	8870.000	47250.000
18.030	119.300	8480.000	47820.000
18.380	120.200	9050.000	46810.000
18.703	121.100	8190.000	47450.000
19.025	122.000	8620.000	47350.000
19.354	122.900	8300.000	48690.000
19.724	123.900	8430.000	47760.000
20.046	124.800	8930.000	47620.000
20.368	125.600	8650.000	48930.000
20.689	126.500	8620.000	47740.000
21.021	127.400	8590.000	48490.000
21.344	128.400	8610.000	48560.000
21.667	129.300	8510.000	49510.000
21.998	130.200	8710.000	49100.000
22.320	131.100	8450.000	49890.000
22.642	132.100	8680.000	50430.000
22.965	133.000	8640.000	49750.000
23.289	133.300	8600.000	50110.000
23.666	134.900	8750.000	51310.000
23.987	135.800	8600.000	50750.000
24.373	136.800	8610.000	51390.000
24.694	137.800	8590.000	51410.000
25.017	138.800	8760.000	52400.000
25.378	140.000	8660.000	51740.000
25.700	140.700	8980.000	51120.000
26.058	142.100	8850.000	52780.000
26.380	143.100	8410.000	52690.000
26.732	144.000	8750.000	52200.000
27.083	145.000	8850.000	52760.000
27.410	146.000	8610.000	52480.000
27.756	147.000	8490.000	53380.000
28.089	148.000	8600.000	52350.000
28.429	148.900	8810.000	53200.000
28.768	149.900	8780.000	52330.000
29.110	150.900	8730.000	53930.000
29.434	151.900	8560.000	52470.000
29.755	152.800	8950.000	53580.000
30.092	153.800	8880.000	53770.000
30.414	154.800	8680.000	54150.000
30.776	156.100	8680.000	53700.000
31.097	157.000	8860.000	54670.000
31.450	158.000	8840.000	54280.000
31.772	159.000	8980.000	55150.000
32.101	160.000	8730.000	54530.000
32.438	160.600	8540.000	54700.000
32.760	161.900	8830.000	55260.000
33.084	162.500	8980.000	54830.000
33.406	163.800	8880.000	55350.000
33.728	164.500	8770.000	55370.000
34.050	165.400	8870.000	55090.000
34.370	166.400	8360.000	55100.000
34.690	167.300	8550.000	56000.000
35.011	168.300	8190.000	55570.000
35.330	169.300	8810.000	55660.000
35.651	170.000	8630.000	55970.000
35.973	171.300	8560.000	55790.000
36.294	171.900	8650.000	56580.000
36.628	173.200	8620.000	57100.000
36.977	174.200	8690.000	56570.000
37.303	175.100	8360.000	56720.000
37.623	176.100	8680.000	57060.000
37.966	177.100	8660.000	57480.000
38.288	178.000	8720.000	55900.000
38.608	178.700	8820.000	56920.000
38.928	180.000	8820.000	57800.000
39.251	181.000	8620.000	57500.000
39.607	182.000	8740.000	57560.000
39.928	182.900	8880.000	58060.000
40.287	183.900	8790.000	58280.000
40.607	184.900	8880.000	58310.000
40.946	185.900	8810.000	57920.000
41.266	186.900	8610.000	58010.000
41.604	187.800	8530.000	58990.000
41.925	188.800	8910.000	57790.000
42.246	189.800	8430.000	58530.000
42.591	190.700	8930.000	58180.000
42.912	191.700	8490.000	58470.000
43.282	192.600	8680.000	58620.000
43.634	193.600	8700.000	58800.000
43.954	194.600	8800.000	58290.000
44.290	195.600	8430.000	59050.000
44.611	196.600	8630.000	59650.000
44.957	197.800	8770.000	59410.000
45.300	198.800	8680.000	59340.000
45.644	199.800	8280.000	58930.000
45.970	200.800	8480.000	58640.000
46.307	201.800	8670.000	59850.000
46.634	202.700	8380.000	59360.000
47.012	203.700	8810.000	60010.000
47.357	204.700	8430.000	60780.000
47.708	206.000	8520.000	59150.000
48.049	206.600	8500.000	60030.000
48.391	207.900	8810.000	59650.000
48.713	208.900	8560.000	59990.000
49.060	209.900	8190.000	60200.000
49.381	210.900	8830.000	60170.000
49.702	211.800	8570.000	60660.000
50.043	212.800	8600.000	59970.000
50.364	213.800	8550.000	60190.000
50.687	214.800	8530.000	60390.000
51.009	215.400	8430.000	60840.000
51.330	216.400	8710.000	60980.000
51.652	217.400	8600.000	61180.000
51.983	218.400	8710.000	61230.000
52.319	219.300	8490.000	61470.000
52.653	220.600	8620.000	61320.000
53.023	221.600	8540.000	61040.000
53.346	222.600	8870.000	61390.000
53.666	223.600	8740.000	60810.000
53.989	224.200	8610.000	62440.000
54.320	225.200	8490.000	61480.000
54.654	226.500	8260.000	60500.000
54.975	227.200	8850.000	61720.000
55.298	228.400	8380.000	60360.000
55.623	229.100	8350.000	61110.000
55.945	230.100	8730.000	61780.000
56.267	231.000	8850.000	62050.000
56.592	232.000	8900.000	62440.000
56.914	233.000	8560.000	62600.000
57.266	233.900	8610.000	61900.000
57.613	235.300	8780.000	61260.000
57.935	235.900	8970.000	62730.000
58.256	236.900	8570.000	61440.000
58.577	237.900	8600.000	62500.000
