Mon, Jul 24, 2017	3:26 PM
 Notes: HOAc_1.01E-08_15 s_724_2 masses
 waiting time: 50.000
 time(ms)	 temp (K)	 MS1=61.297	 MS2=44.784	 MS3=28.250	 MS4=44.784	 MS5=61.297	 MS6=31.397	 MS7=68.640	 MS8=90.000
0.000	91.400	20560.000	77850.000
0.318	91.400	20040.000	80190.000
0.633	91.500	20340.000	81070.000
0.949	91.400	21280.000	81470.000
1.266	91.400	20660.000	81700.000
1.582	91.400	21070.000	81280.000
1.897	91.400	22290.000	82590.000
2.228	91.400	21240.000	82820.000
2.543	91.400	22370.000	83050.000
2.865	91.500	21160.000	82820.000
3.180	91.400	21630.000	83110.000
3.496	91.400	21230.000	86590.000
3.821	91.400	21110.000	83220.000
4.136	91.400	21520.000	84790.000
4.454	91.400	21550.000	83500.000
4.771	91.400	21710.000	84140.000
5.087	91.400	21710.000	83960.000
5.403	91.400	21740.000	84030.000
5.719	91.400	21480.000	84030.000
6.035	91.400	21650.000	84340.000
6.351	91.400	22280.000	84250.000
6.666	91.400	21480.000	83990.000
6.982	91.400	21640.000	84930.000
7.298	91.400	21020.000	83920.000
7.613	91.300	21210.000	84890.000
7.929	91.400	21410.000	85350.000
8.246	91.400	21620.000	84480.000
8.563	91.400	21340.000	85390.000
8.878	91.400	20980.000	84620.000
9.194	91.500	21230.000	86230.000
9.510	91.600	20960.000	87340.000
9.825	91.800	21010.000	89940.000
10.142	92.000	21830.000	91370.000
10.458	92.100	38610.000	96350.000
10.773	92.400	54570.000	96640.000
11.090	92.700	39270.000	95010.000
11.405	93.200	30790.000	95910.000
11.722	93.700	29220.000	98650.000
12.037	94.300	29000.000	98030.000
12.352	95.000	28540.000	98280.000
12.668	95.500	29940.000	98040.000
12.986	96.400	32500.000	97630.000
13.302	97.200	33830.000	97810.000
13.619	98.300	34310.000	98400.000
13.937	99.400	33820.000	98350.000
14.254	100.500	32150.000	98920.000
14.569	101.600	32640.000	98340.000
