Mon, Jul 24, 2017	4:37 PM
 Notes: HOAc_3.86E-09_15s_724_2 masses
 waiting time: 50.000
 time(ms)	 temp (K)	 MS1=61.297	 MS2=44.784	 MS3=28.250	 MS4=44.784	 MS5=61.297	 MS6=31.397	 MS7=68.640	 MS8=90.000
0.000	93.300	14310.000	38820.000
0.318	93.300	13420.000	40010.000
0.634	93.300	13870.000	41290.000
0.948	93.200	14740.000	40790.000
1.263	93.200	14560.000	41910.000
1.579	93.300	15120.000	41990.000
1.893	93.300	14860.000	42160.000
2.209	93.300	15210.000	42380.000
2.524	93.300	15100.000	42780.000
2.841	93.300	15320.000	42920.000
3.158	93.300	15120.000	43590.000
3.472	93.300	15150.000	44030.000
3.788	93.300	15770.000	43520.000
4.103	93.300	15530.000	43750.000
4.419	93.300	15570.000	43320.000
4.734	93.300	15480.000	44530.000
5.051	93.200	15700.000	44090.000
5.367	93.300	15840.000	44380.000
5.681	93.300	15690.000	44120.000
5.996	93.300	15480.000	44150.000
6.311	93.300	15860.000	44360.000
6.627	93.200	15820.000	44520.000
6.943	93.200	15070.000	44270.000
7.259	93.200	15950.000	45360.000
7.574	93.200	15820.000	44290.000
7.889	93.300	15530.000	44590.000
8.206	93.300	15610.000	44920.000
8.521	93.300	15510.000	44830.000
8.837	93.200	15810.000	44980.000
9.151	93.300	15740.000	45280.000
9.468	93.200	15630.000	45770.000
9.784	93.200	15970.000	44900.000
10.099	93.300	15950.000	45050.000
10.417	93.200	16590.000	45450.000
10.732	93.300	15740.000	45990.000
11.048	93.300	15850.000	45440.000
11.363	93.200	15420.000	45680.000
11.680	93.200	15440.000	46030.000
11.997	93.200	15920.000	46740.000
12.314	93.300	15730.000	46790.000
12.629	93.200	15910.000	46300.000
12.944	93.200	15840.000	45670.000
13.260	93.200	15700.000	46350.000
13.578	93.200	15930.000	46660.000
13.896	93.200	15820.000	45900.000
14.212	93.200	16160.000	46590.000
14.528	93.200	15390.000	46540.000
14.844	93.300	15640.000	47140.000
15.160	93.400	15380.000	47340.000
15.475	93.400	15770.000	48960.000
15.794	93.500	15470.000	49770.000
16.112	93.700	16370.000	51040.000
16.427	94.000	17710.000	49830.000
16.745	94.200	16930.000	49330.000
17.061	94.400	17990.000	48500.000
17.377	94.900	19000.000	48730.000
17.693	95.400	18420.000	48230.000
18.009	96.100	18410.000	48130.000
18.326	96.800	17490.000	49810.000
18.642	97.300	16630.000	51120.000
18.960	98.500	16770.000	52490.000
19.278	99.400	16220.000	55350.000
19.594	100.000	16020.000	54450.000
19.913	101.100	15780.000	55150.000
20.230	102.200	15950.000	56280.000
20.547	103.300	15820.000	57900.000
20.862	104.400	15920.000	56230.000
21.180	105.600	15440.000	56150.000
21.495	106.700	15270.000	56610.000
21.812	107.900	15210.000	55980.000
22.129	109.000	15750.000	55700.000
22.445	109.700	15630.000	56190.000
22.762	110.900	15270.000	54510.000
23.078	112.000	15190.000	54880.000
23.395	113.100	15190.000	54980.000
23.711	114.200	15560.000	53900.000
24.027	115.300	15580.000	54710.000
24.344	116.300	15510.000	53760.000
24.660	117.300	15310.000	53990.000
24.977	117.900	15400.000	54190.000
25.296	118.900	14930.000	54680.000
25.614	119.900	15270.000	52750.000
25.932	120.800	15360.000	54950.000
26.248	121.800	15200.000	54610.000
26.566	122.700	15170.000	54180.000
26.882	123.600	15250.000	54230.000
27.198	124.500	15240.000	54620.000
27.515	125.400	14950.000	55020.000
27.834	126.000	15730.000	56040.000
28.152	127.000	15380.000	55380.000
28.470	127.900	15010.000	54740.000
28.787	128.900	15380.000	55690.000
29.103	129.800	14900.000	54920.000
29.421	130.700	15570.000	55600.000
29.738	131.700	15350.000	55850.000
30.056	132.700	15350.000	56580.000
30.373	133.600	15210.000	56730.000
30.690	134.300	15580.000	56240.000
31.005	135.300	14850.000	57340.000
31.322	136.200	15340.000	55580.000
31.638	137.200	15560.000	57780.000
31.954	138.200	15570.000	56990.000
32.272	139.200	15130.000	56990.000
32.588	139.800	15250.000	58040.000
32.906	140.800	15460.000	57410.000
33.223	141.800	15480.000	57990.000
33.540	142.800	15040.000	57680.000
33.858	143.800	14670.000	57920.000
34.172	144.700	15130.000	58550.000
34.490	145.700	15010.000	57490.000
34.808	146.700	14720.000	59140.000
35.127	147.300	14770.000	59930.000
35.443	148.300	15450.000	58150.000
35.759	149.300	14920.000	58110.000
36.076	150.200	14950.000	58840.000
36.391	151.200	14860.000	58750.000
36.707	152.200	14750.000	59060.000
37.023	153.100	15300.000	59220.000
37.340	154.100	14800.000	59990.000
37.656	154.700	15050.000	59880.000
37.971	156.000	14890.000	60530.000
38.288	156.600	15060.000	60040.000
38.603	157.600	15080.000	60000.000
38.920	158.600	14810.000	60290.000
39.237	159.500	15450.000	60370.000
39.553	160.500	15060.000	59870.000
39.867	161.400	15140.000	60730.000
40.183	162.000	15190.000	60330.000
40.499	162.900	15710.000	59650.000
40.813	163.900	14970.000	59240.000
41.129	164.800	15020.000	60800.000
41.444	165.600	15390.000	61710.000
41.760	166.600	14730.000	60910.000
42.075	167.500	14680.000	60860.000
42.389	168.500	15380.000	60920.000
42.706	169.400	15150.000	61370.000
43.020	170.100	14980.000	61080.000
43.338	171.000	14940.000	61200.000
43.652	172.000	14770.000	61410.000
43.969	173.000	14550.000	61440.000
44.284	174.000	14930.000	61930.000
44.600	175.100	14780.000	62380.000
44.916	175.700	14590.000	61480.000
45.233	177.100	14750.000	62600.000
45.552	177.800	14620.000	62920.000
45.867	178.800	14370.000	61850.000
46.182	179.800	14770.000	62790.000
46.496	180.800	14720.000	62780.000
46.813	181.800	14810.000	64160.000
47.129	182.800	15080.000	63320.000
47.445	183.800	15200.000	63920.000
47.763	184.800	14630.000	62050.000
48.078	185.500	14590.000	63510.000
48.393	186.400	14420.000	63350.000
48.710	187.400	14770.000	62860.000
49.024	188.300	14770.000	62870.000
49.341	189.300	14560.000	63150.000
49.657	190.300	15010.000	62890.000
49.974	191.300	14380.000	64030.000
50.289	191.900	14640.000	63700.000
50.605	192.900	15000.000	64040.000
50.921	193.800	14410.000	64190.000
51.237	194.800	14770.000	64450.000
51.556	195.800	14760.000	63760.000
51.872	196.700	14940.000	63030.000
52.189	197.700	14200.000	63470.000
52.504	198.300	14630.000	64130.000
52.820	199.600	14880.000	63890.000
53.138	200.300	14270.000	64000.000
53.453	201.300	14380.000	63420.000
53.769	202.200	14320.000	64460.000
