Mon, Jul 24, 2017	2:52 PM
 Notes: HOAc_1.04E-08_15 s_724
 waiting time: 50.000
 time(ms)	 temp (K)	 MS1=1.538	 MS2=17.903	 MS3=28.250	 MS4=44.784	 MS5=61.297	 MS6=31.397	 MS7=68.640	 MS8=90.000
0.000	92.400	661600.000	198500.000	163540.000	68270.000	23350.000
0.791	92.400	632700.000	199220.000	162890.000	70240.000	23790.000
1.583	92.400	639600.000	200940.000	165120.000	70680.000	24260.000
2.373	92.500	638600.000	201860.000	166000.000	70700.000	24130.000
3.165	92.400	638200.000	201120.000	165940.000	71080.000	23910.000
3.954	92.400	642500.000	203140.000	164970.000	71830.000	24130.000
4.745	92.400	641400.000	204010.000	167370.000	71090.000	24010.000
5.534	92.400	638000.000	203570.000	167320.000	71180.000	24030.000
6.324	92.400	642700.000	204810.000	166490.000	72400.000	23910.000
7.116	92.400	650200.000	204730.000	166460.000	71990.000	24070.000
7.909	92.400	644600.000	203730.000	165820.000	71910.000	23560.000
8.698	92.400	638000.000	204750.000	166890.000	72110.000	23270.000
9.490	92.500	647600.000	205520.000	180020.000	74740.000	23530.000
10.304	92.800	650800.000	218860.000	219500.000	79070.000	48850.000
11.151	93.200	669400.000	223950.000	221730.000	75330.000	30110.000
11.965	94.000	681400.000	228000.000	231940.000	79610.000	29200.000
12.754	95.100	681500.000	221300.000	246490.000	81740.000	27910.000
13.542	96.600	690700.000	218650.000	259000.000	84190.000	29180.000
14.329	99.000	697500.000	218960.000	259710.000	83940.000	32680.000
15.118	101.500	701700.000	224770.000	258960.000	83090.000	31630.000
15.905	103.700	704300.000	224430.000	258720.000	83390.000	31120.000
16.693	106.900	702000.000	223740.000	256430.000	83780.000	30450.000
17.481	109.700	687300.000	222370.000	253710.000	83160.000	30520.000
18.270	112.400	686700.000	218990.000	246450.000	83410.000	28670.000
19.056	115.000	682100.000	217890.000	237430.000	83670.000	26580.000
19.843	117.700	681200.000	218240.000	229750.000	82250.000	26420.000
20.631	120.000	674700.000	216750.000	222790.000	84190.000	26380.000
21.422	122.200	667600.000	218440.000	219830.000	83560.000	25440.000
22.211	124.300	658000.000	219000.000	214850.000	83200.000	24820.000
23.000	126.400	656600.000	217590.000	213690.000	83820.000	25120.000
23.789	128.500	652300.000	215910.000	215490.000	84070.000	24980.000
24.578	130.900	649700.000	216190.000	212910.000	84210.000	25100.000
25.372	133.000	648100.000	218040.000	212800.000	83870.000	25340.000
26.164	135.200	636700.000	218480.000	211070.000	84080.000	25120.000
26.950	137.400	641200.000	221720.000	211590.000	85290.000	25730.000
27.741	139.700	640100.000	222660.000	212850.000	86880.000	25410.000
28.532	142.300	640300.000	224580.000	214560.000	87070.000	26340.000
29.321	144.700	655600.000	225170.000	217710.000	87680.000	27960.000
30.116	147.000	652400.000	222950.000	214260.000	87790.000	31210.000
30.907	149.400	663100.000	226760.000	209820.000	88820.000	36560.000
31.699	151.800	664700.000	227060.000	213010.000	90420.000	46200.000
32.488	154.400	677500.000	236470.000	217130.000	94430.000	60190.000
33.278	156.700	680400.000	245810.000	222080.000	98770.000	80730.000
34.070	159.000	688400.000	256220.000	227990.000	102950.000	102020.000
34.862	161.300	697500.000	269970.000	237590.000	107920.000	133400.000
35.654	163.500	710900.000	291070.000	246280.000	114650.000	164130.000
36.444	165.800	726700.000	305280.000	246950.000	110440.000	126060.000
37.234	168.000	719300.000	302810.000	239840.000	108400.000	126010.000
38.025	170.600	718400.000	308070.000	240450.000	112070.000	145340.000
38.818	172.900	731000.000	322180.000	251060.000	117270.000	177680.000
39.610	175.100	736200.000	337370.000	253130.000	118860.000	170400.000
40.403	177.400	733400.000	333240.000	244760.000	111660.000	110180.000
41.198	180.000	709500.000	317560.000	233750.000	105400.000	80680.000
41.987	182.200	704700.000	308510.000	226210.000	102640.000	68740.000
42.777	184.500	694700.000	305020.000	220890.000	100230.000	61190.000
43.570	186.800	688300.000	299030.000	218110.000	100950.000	55070.000
44.361	189.000	688500.000	294950.000	216560.000	98870.000	50790.000
45.153	191.600	682400.000	294150.000	215670.000	96970.000	49210.000
45.945	193.900	676100.000	288710.000	210200.000	97110.000	46260.000
46.737	196.200	679800.000	291630.000	211180.000	95830.000	44480.000
47.531	198.500	684200.000	284750.000	209130.000	97610.000	45050.000
48.324	201.100	674400.000	283540.000	206170.000	95900.000	42490.000
49.110	203.300	691800.000	284370.000	208150.000	94810.000	42880.000
