Mon, Mar 07, 2016	5:03 PM
 Notes: 
 waiting time: 30.000
 time(s)	 temp (K)	 MS1=2.051	 MS2=15.880	 MS3=17.884	 MS4=28.038	 MS5=43.088	 MS6=44.029	 MS7=45.058	 MS8=60.047
0.000	134.700	709.831	91.821	96.853	207.454	0.643	2.557	0.391	0.097
0.785	134.600	707.761	91.206	93.669	205.164	1.044	3.008	0.185	0.439
1.570	134.600	713.146	86.436	99.434	204.208	0.380	3.169	0.402	0.170
2.354	134.500	702.598	92.338	92.266	206.949	1.544	2.634	1.347	0.141
3.137	134.400	696.327	90.248	95.365	206.847	1.455	2.749	0.542	0.609
3.925	134.400	700.517	85.042	100.823	205.215	1.081	2.290	0.928	0.849
4.716	134.300	688.302	86.357	98.476	206.663	1.169	3.359	0.557	-0.071
5.507	134.200	708.232	94.098	95.615	208.224	1.600	2.174	1.133	0.786
6.298	134.200	709.118	85.762	96.059	203.192	1.283	3.075	0.278	0.204
7.086	134.100	705.230	86.516	97.668	203.841	1.661	2.790	0.751	0.708
7.877	134.100	696.383	90.929	103.840	206.216	2.076	3.804	0.648	-0.182
8.665	134.400	696.177	94.467	100.738	212.480	2.764	2.350	1.073	1.372
9.455	135.200	703.353	101.441	108.339	221.241	2.986	2.903	1.345	0.373
10.243	136.600	713.044	99.562	111.550	211.483	2.192	3.312	0.940	0.701
11.026	138.800	713.129	94.234	105.956	211.007	2.200	3.401	1.095	-0.009
11.815	141.800	701.466	99.494	110.609	210.768	1.904	2.600	1.895	0.081
12.602	145.000	706.610	95.000	112.445	217.280	3.953	2.925	1.780	-0.120
13.391	148.700	699.759	101.852	127.533	224.906	4.980	2.527	2.570	1.028
14.179	151.900	719.197	122.531	154.062	231.865	8.403	4.295	4.025	2.172
14.961	155.100	722.485	158.293	194.840	264.572	17.868	4.580	10.194	3.423
15.752	158.300	766.952	261.258	278.415	333.238	46.821	11.077	23.815	7.751
16.540	161.800	858.977	544.763	494.013	537.684	121.751	23.277	66.619	20.282
17.330	165.400	1103.797	1036.625	795.919	847.946	196.074	30.951	97.686	21.975
18.118	169.500	1150.516	1027.528	704.230	766.532	119.634	23.976	59.416	11.141
18.903	173.100	1008.388	709.003	496.411	602.020	56.734	15.719	31.330	6.526
19.695	176.500	914.360	457.294	370.697	491.906	35.311	12.432	17.375	3.769
20.482	180.000	885.641	363.232	304.878	456.864	28.278	9.933	16.229	2.667
21.271	183.400	855.966	327.501	277.206	418.060	23.226	10.218	13.284	3.667
22.059	186.900	857.668	305.227	257.578	398.520	22.229	8.808	14.507	2.909
22.846	190.800	841.161	296.340	249.842	389.661	20.360	9.000	12.450	2.918
23.635	194.300	842.508	270.918	234.285	373.685	19.014	9.808	13.129	1.266
24.426	197.700	838.487	278.726	233.616	377.729	18.883	7.043	12.341	2.245
25.217	201.100	842.333	285.926	236.243	382.731	22.424	8.270	14.092	2.842
26.005	204.400	832.032	301.907	240.027	383.375	23.520	9.077	13.537	2.439
26.793	207.700	880.747	323.111	258.255	404.831	27.838	9.870	19.785	3.606
27.580	211.500	910.409	367.878	268.954	422.101	34.455	10.734	23.608	5.085
28.368	214.800	936.297	427.622	292.370	446.543	37.855	10.658	25.289	5.195
29.155	218.100	944.811	431.710	303.269	458.636	40.738	11.596	23.303	5.068
29.944	221.400	913.873	414.038	295.352	428.240	34.560	11.957	22.557	5.505
30.732	224.600	889.386	378.239	270.862	425.152	29.167	9.293	16.478	2.197
31.521	227.900	873.191	316.802	247.268	396.173	21.664	9.797	12.521	2.060
32.309	231.500	848.309	288.720	222.250	375.229	17.432	9.194	11.534	1.467
33.098	234.700	848.745	271.328	209.779	362.918	14.626	6.505	10.739	2.896
33.884	237.900	845.686	255.002	210.714	353.400	14.675	8.420	9.556	2.656
34.670	241.100	846.605	245.290	194.523	344.662	12.304	5.729	8.855	1.758
35.458	244.300	857.476	225.434	190.217	336.204	13.034	6.065	7.840	2.022
36.243	247.500	847.086	224.720	185.051	327.027	12.732	7.120	6.924	0.574
37.031	250.700	858.532	221.217	185.484	322.047	11.920	7.092	6.461	1.849
37.820	254.300	881.386	227.660	177.582	328.562	11.283	5.967	6.098	2.011
38.609	257.400	883.109	221.946	182.806	305.707	9.225	5.076	4.882	0.939
39.402	260.600	903.831	215.358	175.550	309.970	9.904	5.492	5.732	1.179
40.192	263.700	916.735	197.608	171.229	304.215	8.917	6.180	5.187	1.535
40.981	266.900	942.708	200.654	174.879	311.633	8.167	5.976	5.325	0.724
41.768	270.400	960.339	189.379	168.897	309.676	9.146	5.275	5.080	1.614
42.554	273.500	977.601	186.606	170.823	296.196	7.690	5.648	3.743	1.642
43.339	276.700	980.365	185.010	167.513	300.905	8.038	5.484	4.622	1.701
44.125	279.800	975.415	178.553	162.624	301.658	6.409	6.867	5.192	0.874
44.912	282.900	1012.006	176.761	160.680	286.178	8.190	4.863	4.222	1.210
45.701	286.000	999.877	172.639	159.314	292.507	7.437	5.705	4.968	0.489
46.487	289.200	1014.928	170.901	163.062	281.440	7.009	7.114	4.891	0.432
47.275	292.700	1021.065	175.244	161.043	291.409	6.660	4.954	4.443	1.535
48.057	295.800	1040.972	170.350	154.603	292.442	7.234	5.041	4.571	0.864
48.845	298.900	1049.280	169.258	159.777	285.536	8.081	4.508	3.927	0.759
49.632	302.000	1040.148	164.302	158.626	284.447	6.796	4.148	3.675	0.791
50.415	305.100	1056.401	163.935	159.432	278.901	6.603	5.983	4.107	1.588
51.204	308.200	1055.243	165.355	161.949	282.842	6.368	5.775	4.378	0.387
51.993	311.300	1044.834	166.150	151.679	271.875	7.138	5.642	2.930	0.382
52.785	314.800	1074.765	174.028	156.691	283.175	6.762	5.035	4.479	1.896
53.574	317.900	1062.141	156.696	157.631	287.243	6.744	5.038	3.223	0.279
54.361	321.000	1062.748	154.936	154.702	284.532	6.461	3.846	3.834	1.551
55.148	324.100	1068.162	162.099	148.871	281.476	5.565	5.514	2.645	0.572
55.938	327.200	1048.018	162.649	153.582	277.020	5.993	5.031	3.727	0.571
56.726	330.700	1057.734	158.972	147.909	275.311	5.410	4.025	4.294	0.782
57.510	333.800	1048.616	169.359	148.036	283.793	6.170	4.294	3.145	0.580
58.296	336.900	1060.943	154.878	149.316	281.330	7.240	5.907	3.766	0.827
59.084	340.000	1052.162	165.769	153.509	278.124	5.310	5.953	3.369	-0.067
59.871	343.100	1046.171	156.405	151.159	272.841	5.625	5.003	3.294	0.138
60.659	346.200	1061.650	155.639	146.809	277.746	5.241	4.332	3.007	1.089
61.451	349.300	1053.595	149.494	150.784	276.512	6.068	4.106	3.778	0.740
62.239	352.800	1077.892	160.638	149.814	274.698	4.033	5.195	3.243	0.853
63.027	355.900	1080.772	150.646	151.482	268.317	4.756	5.323	3.725	-0.459
63.816	359.000	1052.945	163.959	143.303	270.498	3.814	5.006	3.779	0.847
64.601	362.000	1055.867	154.332	146.746	276.299	6.738	3.826	2.861	0.727
65.388	365.100	1068.102	149.212	144.356	264.060	5.234	4.685	3.118	0.056
66.175	368.200	1028.795	153.684	144.301	270.454	5.723	5.245	2.381	0.517
66.962	371.700	1035.627	163.108	148.357	278.866	4.895	4.932	3.906	0.307
67.751	374.800	1060.219	157.764	144.631	269.392	5.065	5.926	3.286	1.314
68.540	377.900	1007.348	156.343	137.561	268.241	4.630	5.482	1.930	0.297
69.326	381.000	1006.177	148.554	143.083	273.428	5.268	4.400	2.409	0.640
70.112	384.100	998.426	149.678	143.873	276.266	4.379	4.780	3.206	1.063
70.902	387.100	1022.151	151.030	144.266	284.098	5.839	5.057	2.668	0.847
71.693	390.600	1019.981	147.482	138.928	289.367	5.580	5.453	3.504	0.573
72.482	393.700	1000.070	155.336	141.755	288.198	4.388	4.493	4.227	1.368
73.267	396.800	1001.699	147.918	148.159	303.713	5.206	3.942	1.682	1.238
74.053	399.900	993.377	149.906	140.067	302.253	4.754	3.713	2.164	1.001
74.840	403.000	984.913	143.416	141.107	303.908	5.028	5.817	2.764	0.144
75.628	406.100	988.813	149.680	138.378	317.314	5.700	4.039	2.664	0.236
76.414	409.600	977.849	148.230	144.919	325.928	4.031	4.879	2.567	-0.086
77.202	412.600	980.981	149.927	141.457	326.464	4.747	4.822	2.610	1.214
77.990	415.700	975.575	155.245	146.000	328.454	4.993	3.795	3.211	0.243
78.780	418.800	1000.443	151.583	143.938	341.765	4.439	3.718	1.730	0.341
79.568	421.900	966.288	161.738	140.187	348.031	4.472	3.726	2.273	1.202
80.354	424.900	984.639	151.126	138.458	345.200	4.126	5.496	2.973	0.511
81.142	428.000	955.967	153.495	141.043	338.521	4.067	2.977	3.294	0.928
81.931	431.500	977.372	154.149	144.689	345.654	3.744	4.565	2.463	0.307
82.720	434.600	994.116	144.328	140.513	346.354	4.911	4.481	1.735	1.405
83.514	437.700	973.588	149.248	137.547	341.928	4.758	4.451	2.475	0.153
84.306	440.800	953.407	144.116	143.548	340.678	5.449	4.571	3.470	1.336
85.093	443.800	955.893	147.965	141.461	342.461	4.630	3.570	1.667	0.943
85.882	447.400	947.355	143.156	139.425	335.919	4.734	3.700	2.577	0.946
86.673	450.500	968.990	147.199	145.208	339.969	5.500	4.029	1.342	0.519
87.461	453.500	959.766	150.891	142.251	331.100	4.699	3.818	2.526	1.230
88.247	456.600	947.010	149.553	139.190	333.127	3.837	4.575	2.485	0.728
89.037	459.700	945.049	145.216	142.174	323.768	4.230	4.911	3.132	0.652
89.817	462.800	980.308	151.577	147.202	328.929	4.950	4.585	2.003	0.389
90.604	466.300	936.208	141.146	142.679	310.348	5.547	3.793	1.864	-0.002
91.394	469.400	947.118	147.593	143.892	318.590	4.404	5.437	1.355	0.544
92.182	472.500	950.964	147.054	147.825	302.702	4.036	3.683	1.634	0.699
92.971	475.500	936.042	146.167	140.354	312.554	3.878	3.914	1.380	-0.377
93.758	478.600	920.870	142.220	139.861	312.681	5.759	4.371	1.955	0.206
94.545	481.700	935.239	144.046	141.512	305.592	4.319	4.024	2.434	0.036
95.331	484.800	929.567	145.288	139.219	296.850	3.820	3.441	2.476	0.326
96.121	488.300	913.897	140.959	146.368	296.301	4.472	4.218	2.822	0.588
96.909	491.400	925.460	140.332	133.944	297.003	4.837	4.233	2.521	0.141
97.698	494.500	916.468	140.570	147.347	292.140	6.325	5.198	3.431	0.964
98.487	497.600	913.004	139.239	141.364	290.420	4.744	4.400	2.587	0.621
99.279	500.700	911.198	142.513	148.588	290.313	4.922	4.346	1.326	0.836
100.065	504.100	925.341	144.002	148.953	285.079	3.556	4.967	3.374	1.167
100.851	507.200	916.329	141.129	139.442	288.000	4.539	4.678	1.895	0.771
101.643	510.300	923.169	140.830	141.573	286.218	3.908	3.681	2.629	0.859
102.433	513.400	922.972	142.199	144.614	282.175	3.791	5.267	2.446	0.134
103.215	516.500	903.198	146.160	137.623	280.917	4.583	4.032	3.285	0.241
103.999	519.600	901.137	138.186	144.438	275.415	4.306	3.528	1.933	1.508
104.784	522.600	895.452	144.077	146.250	278.106	4.584	4.264	2.648	0.896
105.572	526.100	903.183	146.001	143.562	279.803	4.540	3.165	2.551	1.279
106.357	529.200	900.496	136.043	140.822	284.602	4.631	5.972	2.871	0.403
107.144	532.300	899.257	146.813	146.325	274.698	4.512	4.221	1.995	0.084
107.935	535.400	886.944	137.672	135.923	276.470	4.574	4.033	2.358	1.655
108.727	538.400	904.408	136.383	147.641	278.709	4.892	3.046	2.507	0.183
109.515	541.500	884.259	139.348	142.048	284.119	4.432	3.873	2.288	0.962
110.303	545.000	882.231	132.823	142.086	276.516	3.086	4.576	2.568	0.033
111.090	548.100	888.031	137.550	143.672	271.648	5.399	3.935	2.902	0.265
111.877	551.200	880.275	132.145	141.213	275.427	5.507	4.381	2.086	0.270
112.665	554.200	875.106	136.882	141.399	270.576	3.980	4.007	1.749	0.190
113.455	557.300	871.599	140.271	142.990	267.449	4.369	4.168	2.708	0.751
114.245	560.400	882.162	134.990	138.231	272.246	4.982	4.428	1.953	0.922
115.037	563.900	886.145	131.176	145.997	270.881	3.117	4.924	2.414	0.711
115.827	567.000	883.423	135.580	144.515	273.022	4.499	4.807	1.784	0.173
116.618	570.100	861.171	134.897	135.772	278.116	4.464	3.353	2.967	0.442
117.404	573.200	854.919	130.490	141.620	264.976	3.929	4.575	3.256	1.765
118.191	576.200	853.735	132.959	141.572	268.419	4.388	3.513	2.412	0.799
118.982	579.300	887.042	132.049	142.832	267.342	4.012	4.519	2.402	0.767
119.769	582.800	863.297	132.480	144.833	265.332	3.360	3.767	1.642	0.354
120.557	585.900	843.083	134.185	142.687	266.889	4.245	2.922	1.885	0.777
121.342	589.000	866.612	123.779	142.625	268.141	3.812	4.079	1.781	0.246
122.129	592.100	855.989	129.553	140.357	264.528	3.922	4.559	2.006	-0.032
122.915	595.100	854.702	125.777	145.579	266.785	5.043	3.896	3.177	1.074
