Mon, Mar 07, 2016	5:45 PM
 Notes: 
 waiting time: 30.000
 time(s)	 temp (K)	 MS1=2.051	 MS2=15.880	 MS3=17.884	 MS4=28.038	 MS5=43.088	 MS6=44.029	 MS7=45.058	 MS8=60.047
0.000	127.400	1144.907	160.234	192.166	315.414	2.508	4.292	1.144	0.180
0.789	127.300	1142.542	153.973	195.754	323.376	2.181	3.988	1.324	-0.340
1.574	127.300	1144.997	159.477	189.338	315.378	2.121	5.085	1.715	-0.203
2.364	127.300	1159.266	161.772	196.828	313.722	1.781	3.375	0.756	0.547
3.154	127.200	1144.593	157.312	192.005	324.070	2.597	3.654	0.763	0.551
3.941	127.200	1145.254	158.826	194.400	318.120	2.757	3.371	0.882	0.976
4.733	127.100	1145.820	158.816	191.158	314.358	2.494	4.474	1.415	0.855
5.523	127.100	1130.692	154.667	194.761	316.445	2.327	3.736	1.132	0.906
6.314	127.100	1146.233	154.997	196.783	314.482	2.790	3.302	1.312	0.300
7.102	127.000	1133.627	151.523	191.113	309.302	2.316	3.944	2.211	0.945
7.889	127.000	1141.849	155.409	196.479	312.727	2.958	3.660	0.750	0.952
8.677	126.900	1135.163	149.132	201.568	313.669	2.136	5.785	2.091	-0.007
9.464	126.900	1144.326	157.703	201.072	314.756	1.750	4.162	2.417	0.841
10.253	127.000	1133.559	150.936	204.090	330.005	3.027	3.642	1.373	0.714
11.043	127.400	1140.404	162.773	211.266	326.500	3.117	5.451	2.070	1.231
11.833	128.400	1178.214	181.661	234.787	328.045	5.606	4.190	3.021	0.551
12.620	130.300	1166.808	173.877	222.779	322.029	3.192	4.238	1.845	0.146
13.406	132.900	1148.295	163.499	209.345	320.712	4.300	3.644	1.505	0.347
14.191	136.000	1131.268	163.592	215.400	312.973	4.446	4.362	3.054	0.832
14.979	139.300	1126.804	160.189	219.854	320.729	4.834	4.969	1.806	0.231
15.768	142.500	1139.782	155.437	224.834	324.388	4.878	4.817	2.513	0.838
16.556	145.600	1142.972	174.520	228.961	326.101	5.926	4.752	2.416	1.524
17.344	148.800	1136.549	179.462	265.861	329.888	7.529	5.441	4.710	2.205
18.137	152.600	1145.148	204.237	319.987	349.123	14.015	5.154	6.228	2.394
18.924	156.000	1174.631	263.647	405.945	381.363	28.480	8.514	14.821	5.030
19.714	159.600	1246.045	438.677	556.066	488.212	72.233	14.305	38.502	14.849
20.504	163.200	1369.623	880.081	912.647	792.774	176.899	33.360	103.015	30.420
21.295	166.700	1729.363	1041.505	1041.505	1041.505	344.460	58.063	182.924	46.760
22.085	170.700	2117.891	1041.505	1041.505	1041.505	356.017	63.183	188.598	45.217
22.875	174.100	2139.439	1041.505	1041.505	1041.505	277.606	52.485	147.403	28.401
23.666	177.600	1860.644	1041.505	1041.212	1011.222	135.281	30.014	77.159	13.809
24.452	181.000	1584.535	1013.624	836.208	823.403	84.262	25.902	49.651	9.555
25.242	184.400	1520.650	824.229	693.208	732.037	64.084	18.977	41.053	10.498
26.029	187.900	1459.562	710.038	619.605	664.919	55.197	20.130	34.170	8.915
26.818	191.800	1410.001	649.911	571.695	640.400	46.706	16.351	29.149	8.667
27.605	195.200	1374.885	600.577	519.679	608.235	47.199	13.567	28.088	5.565
28.394	198.600	1392.352	577.291	517.763	586.820	48.945	14.268	28.486	6.608
29.184	201.900	1415.579	565.583	500.152	586.059	41.208	14.640	29.804	8.403
29.972	205.200	1401.106	584.903	501.625	597.078	47.811	15.517	30.933	6.476
30.757	208.600	1395.526	608.659	500.841	604.644	50.535	16.944	35.901	8.163
31.550	212.400	1437.821	662.513	516.214	648.470	62.203	17.346	40.192	9.299
32.339	215.700	1463.274	713.987	548.504	666.395	67.138	19.731	42.560	8.638
33.128	218.900	1479.244	727.030	546.551	649.913	61.371	20.242	39.827	7.352
33.916	222.200	1429.563	680.514	504.568	622.378	54.428	17.351	34.363	6.239
34.703	225.400	1408.568	595.274	488.889	596.618	45.979	14.563	31.200	5.628
35.494	228.600	1382.725	548.163	447.318	563.866	37.641	13.485	24.838	5.258
36.283	232.300	1352.849	503.126	421.689	550.058	34.175	12.883	21.723	5.584
37.073	235.500	1361.826	460.250	421.678	528.942	32.001	11.282	21.194	4.001
37.863	238.600	1361.592	443.093	387.116	512.453	27.885	13.307	18.627	4.526
38.650	241.800	1371.752	413.903	383.036	511.697	28.326	9.935	17.082	4.082
39.437	244.900	1373.541	404.064	370.371	498.949	25.980	10.208	15.226	3.926
40.225	248.100	1368.883	390.996	363.579	491.035	25.059	9.873	15.217	2.814
41.014	251.700	1398.560	389.602	357.396	466.022	23.181	10.986	14.986	3.599
41.802	254.800	1430.309	379.020	354.832	458.921	21.947	9.491	14.032	1.443
42.590	258.000	1434.108	368.680	344.514	476.966	25.421	9.936	12.513	4.140
43.378	261.100	1481.821	369.597	342.951	465.802	20.752	9.522	12.589	2.747
44.168	264.200	1516.693	347.927	339.166	451.171	20.495	8.882	12.644	2.440
44.956	267.800	1517.545	341.817	336.119	455.734	20.635	9.108	11.712	3.499
45.745	270.900	1545.479	331.436	328.684	449.741	19.479	8.407	12.236	3.327
