Mon, Mar 07, 2016	6:37 PM
 Notes: 
 waiting time: 30.000
 time(s)	 temp (K)	 MS1=2.051	 MS2=15.880	 MS3=17.884	 MS4=28.038	 MS5=43.088	 MS6=44.029	 MS7=45.058	 MS8=60.047
0.000	106.900	52.633	10.020	58.225	56.150	9.518	5.902	5.738	5.446
0.781	106.900	57.848	9.327	58.268	56.238	9.496	5.639	5.640	5.457
1.563	106.900	57.536	9.285	58.059	55.762	9.978	5.870	5.667	5.652
2.342	106.900	57.641	9.210	58.319	56.284	9.143	5.892	5.475	5.535
3.121	106.800	57.778	9.523	58.403	56.093	9.595	5.668	5.586	5.572
3.896	106.800	57.807	9.183	58.691	55.896	9.393	5.869	5.592	5.598
4.671	106.800	57.919	9.363	58.644	56.179	9.456	5.665	5.566	5.451
5.449	106.800	57.949	9.277	58.588	55.805	9.891	5.915	5.798	5.540
6.222	106.800	58.108	9.373	58.220	56.394	9.532	5.670	5.525	5.370
7.002	106.800	58.020	9.179	58.347	55.945	9.363	5.683	5.484	5.485
7.784	106.800	57.815	9.251	58.300	55.925	9.431	5.705	5.482	5.439
8.563	107.100	57.868	9.226	58.436	56.098	9.340	5.624	5.438	5.536
9.341	107.700	57.632	9.027	58.272	55.903	9.142	5.567	5.491	5.481
10.121	108.900	57.936	9.083	58.325	56.131	9.123	5.699	5.562	5.481
10.900	110.800	57.589	9.032	58.774	55.915	9.401	5.911	5.735	5.715
11.677	113.900	58.235	9.265	58.605	56.114	9.341	5.662	5.560	5.468
12.453	117.000	57.959	9.291	58.554	56.061	9.330	5.683	5.499	5.507
13.229	120.200	57.493	9.308	58.335	56.027	9.205	5.720	5.349	5.389
14.008	122.500	57.604	9.171	58.312	55.773	9.311	5.655	5.599	5.496
14.789	124.100	57.754	8.771	58.108	55.871	9.554	5.801	5.444	5.664
15.569	125.200	55.055	8.943	58.230	55.964	9.195	5.426	5.410	5.344
16.365	125.900	57.222	8.967	57.952	55.594	9.103	5.517	5.451	5.410
17.153	126.200	57.235	8.880	58.213	55.912	9.050	5.439	5.378	5.426
17.940	126.500	57.811	8.832	57.966	55.712	8.868	5.477	5.481	5.344
18.726	126.500	57.358	8.882	58.658	56.586	9.118	5.481	5.344	5.337
19.515	126.400	57.605	8.900	58.305	55.856	8.896	5.501	5.371	5.181
20.301	126.400	58.288	9.020	58.596	56.451	9.755	5.622	5.567	5.549
21.076	126.200	57.975	9.569	58.850	56.010	9.590	5.803	5.599	5.494
21.850	126.100	57.875	9.247	58.564	55.789	9.314	5.622	5.491	5.418
22.632	125.900	57.806	9.148	58.609	55.977	9.320	5.638	5.507	5.509
23.414	125.700	58.103	9.113	58.703	56.285	9.658	5.670	5.675	5.427
24.188	125.400	58.176	9.181	58.590	56.094	9.354	5.894	5.535	5.556
24.967	125.200	58.292	9.261	58.428	56.304	8.958	5.684	5.458	5.365
25.749	125.000	57.793	8.946	58.934	56.079	9.100	5.525	5.489	5.309
26.532	124.700	57.405	8.860	57.819	56.142	9.247	5.891	5.566	5.635
27.314	124.500	58.300	9.111	58.515	55.799	9.911	5.614	5.641	5.542
28.087	124.300	58.274	9.094	58.249	56.093	9.278	5.576	5.548	5.510
28.864	124.100	57.798	9.091	58.338	55.892	9.547	5.652	5.547	5.436
29.644	123.800	58.296	9.003	59.186	56.879	9.356	5.613	5.496	5.429
30.422	123.600	56.725	9.144	59.284	56.554	9.152	5.624	5.516	5.840
31.320	123.300	52.978	8.961	59.204	56.497	9.201	5.500	5.440	5.439
32.109	123.100	42.745	8.980	59.200	56.609	9.409	5.491	5.339	5.346
32.892	122.900	33.079	8.885	58.745	56.692	9.214	5.508	5.539	5.534
33.676	122.600	33.671	8.847	58.913	56.696	9.029	5.611	5.370	4.056
34.473	122.400	38.478	8.913	58.791	56.715	8.955	5.452	5.398	5.373
35.265	122.200	38.848	8.648	58.937	56.637	9.004	5.515	5.380	5.317
36.054	122.000	40.574	8.839	58.786	56.668	8.957	5.474	5.401	5.357
36.840	121.800	40.781	8.854	58.510	56.540	9.029	5.470	5.359	5.296
39.807	121.000	1043.145	184.302	121.902	337.332	-2.007	4.436	1.534	-0.270
40.591	120.800	1029.218	175.146	119.703	337.845	-1.273	6.530	1.653	0.417
41.380	120.600	1034.470	173.052	124.046	332.775	-1.118	4.893	1.534	0.787
42.166	120.400	1032.136	168.416	120.688	321.923	-1.557	3.393	0.931	1.192
