0000000413,scans,0000000146,DataLength
"header",0000000028,"lines"
"Date",5/9/2016,"Time",2:03:47 AM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:00:42,     42351,   170.4918,  6.37914e-09,  2.44992e-09,  3.53436e-09,  9.41905e-09,  2.41337e-10,  1.32762e-09,  8.36964e-09,  3.37404e-10,
00:00:43,     43016,   170.6241,  7.31000e-09,  2.61010e-09,  3.09839e-09,  9.62381e-09,  2.58752e-10,  1.27495e-09,  8.67679e-09,  3.94414e-10,
00:00:43,     43681,   170.4918,  7.52011e-09,  2.74340e-09,  3.27278e-09,  9.52143e-09,  2.32307e-10,  1.31042e-09,  8.60000e-09,  2.93250e-10,
00:00:44,     44346,   170.4918,  7.27580e-09,  2.40047e-09,  3.24291e-09,  9.82857e-09,  2.17365e-10,  1.24162e-09,  8.13929e-09,  3.74480e-10,
00:00:45,     45011,   170.4918,  7.14141e-09,  2.50045e-09,  3.18439e-09,  9.93095e-09,  2.31877e-10,  1.31902e-09,  8.67679e-09,  3.63487e-10,
00:00:45,     45676,   170.4918,  7.23425e-09,  2.57140e-09,  3.13900e-09,  1.05452e-08,  2.84767e-10,  1.40072e-09,  8.60000e-09,  3.99445e-10,
00:00:46,     46341,   170.6241,  7.08766e-09,  2.32952e-09,  3.11989e-09,  1.13643e-08,  2.36822e-10,  1.32870e-09,  8.75357e-09,  3.75598e-10,
00:00:47,     47006,   170.2274,  7.45659e-09,  2.53162e-09,  3.49256e-09,  1.08524e-08,  2.56387e-10,  1.05027e-09,  8.67679e-09,  3.41690e-10,
00:00:47,     47671,   170.2274,  7.47857e-09,  2.53377e-09,  3.38863e-09,  1.06476e-08,  2.22632e-10,  1.27817e-09,  8.36964e-09,  3.23432e-10,
00:00:48,     48336,   170.2274,  6.66989e-09,  2.53915e-09,  3.53674e-09,  9.93095e-09,  2.42627e-10,  1.54047e-09,  8.44643e-09,  3.39267e-10,
00:00:49,     49001,   170.2274,  7.14141e-09,  2.64020e-09,  3.32772e-09,  9.52143e-09,  2.24567e-10,  1.20507e-09,  8.44643e-09,  3.37218e-10,
00:00:49,     49646,   170.4918,  7.72534e-09,  2.43810e-09,  3.19513e-09,  9.52143e-09,  2.55957e-10,  1.27495e-09,  8.44643e-09,  3.11693e-10,
00:00:50,     50311,   170.3596,  7.72289e-09,  2.50367e-09,  3.26919e-09,  9.72619e-09,  2.38005e-10,  1.19970e-09,  8.21607e-09,  3.45416e-10,
00:00:50,     50976,   170.4918,  7.93545e-09,  2.55205e-09,  3.21544e-09,  9.52143e-09,  2.55527e-10,  1.27925e-09,  8.52321e-09,  3.40012e-10,
00:00:51,     51641,   170.4918,  7.72289e-09,  2.60472e-09,  3.45313e-09,  9.41905e-09,  2.45530e-10,  1.17712e-09,  8.06250e-09,  3.47279e-10,
00:00:52,     52306,   170.4918,  7.95011e-09,  2.36392e-09,  3.14617e-09,  9.62381e-09,  2.12420e-10,  1.32010e-09,  8.21607e-09,  3.42062e-10,
00:00:52,     52971,   170.3596,  7.70091e-09,  2.56387e-09,  3.43880e-09,  9.52143e-09,  2.24460e-10,  1.28355e-09,  7.83214e-09,  3.44856e-10,
00:00:53,     53616,   170.4918,  7.68380e-09,  2.42627e-09,  3.69322e-09,  9.62381e-09,  2.56172e-10,  1.24915e-09,  7.90893e-09,  3.44298e-10,
00:00:54,     54281,   170.4918,  6.98261e-09,  2.67245e-09,  3.37311e-09,  9.82857e-09,  2.47142e-10,  1.14380e-09,  7.67857e-09,  3.26785e-10,
00:00:54,     54946,   170.6241,  8.44607e-09,  2.47680e-09,  3.27517e-09,  9.62381e-09,  2.42735e-10,  1.16100e-09,  7.90893e-09,  3.70939e-10,
00:00:55,     55611,   170.3596,  7.56652e-09,  2.61870e-09,  3.33130e-09,  9.41905e-09,  2.23815e-10,  1.00620e-09,  7.75536e-09,  2.90269e-10,
00:00:56,     56276,   170.6241,  7.88902e-09,  2.67997e-09,  3.55824e-09,  9.52143e-09,  2.87132e-10,  1.30290e-09,  7.83214e-09,  3.40572e-10,
00:00:56,     56941,   170.4918,  7.57386e-09,  2.36285e-09,  3.27517e-09,  9.72619e-09,  2.46175e-10,  1.26850e-09,  7.83214e-09,  3.53054e-10,
00:00:57,     57606,   170.6241,  8.06739e-09,  2.46820e-09,  3.58572e-09,  9.21429e-09,  2.19192e-10,  1.03092e-09,  7.75536e-09,  3.39454e-10,
00:00:58,     58271,   170.4918,  7.27823e-09,  2.38865e-09,  3.24172e-09,  9.11190e-09,  2.39080e-10,  1.30935e-09,  7.44821e-09,  3.81373e-10,
00:00:58,     58936,   170.3596,  7.53720e-09,  2.41875e-09,  3.62752e-09,  9.41905e-09,  2.33920e-10,  1.18895e-09,  7.75536e-09,  3.75783e-10,
00:00:59,     59601,   170.4918,  7.75466e-09,  2.47142e-09,  3.37669e-09,  9.11190e-09,  2.46067e-10,  1.15455e-09,  7.67857e-09,  3.95719e-10,
00:01:00,     60266,   170.6241,  7.77909e-09,  2.27900e-09,  3.40774e-09,  8.80476e-09,  2.07797e-10,  1.00620e-09,  7.60179e-09,  3.42808e-10,
00:01:00,     60931,   170.3596,  7.56409e-09,  2.22955e-09,  3.30622e-09,  9.11190e-09,  2.19407e-10,  1.06425e-09,  7.60179e-09,  3.35541e-10,
00:01:01,     61596,   170.7563,  7.23670e-09,  2.56817e-09,  3.31578e-09,  8.70238e-09,  2.15537e-10,  1.19110e-09,  7.44821e-09,  3.17470e-10,
00:01:02,     62261,   170.3596,  7.67648e-09,  2.24245e-09,  3.06972e-09,  9.11190e-09,  2.37682e-10,  1.31795e-09,  7.29464e-09,  3.26040e-10,
00:01:02,     62926,   170.4918,  7.69357e-09,  2.33490e-09,  3.11272e-09,  9.11190e-09,  2.13495e-10,  1.19970e-09,  7.52500e-09,  3.67213e-10,
00:01:03,     63591,   170.3596,  7.30511e-09,  2.40800e-09,  3.43283e-09,  9.21429e-09,  2.50905e-10,  1.39750e-09,  7.90893e-09,  3.86217e-10,
00:01:04,     64256,   170.4918,  7.96232e-09,  2.51657e-09,  3.97750e-09,  9.31667e-09,  3.32390e-10,  3.37550e-09,  8.21607e-09,  8.11373e-10,
00:01:04,     64921,   170.8885,  7.42727e-09,  3.80335e-09,  5.26152e-09,  1.11595e-08,  7.17025e-10,  1.12606e-08,  1.01357e-08,  1.86475e-09,
00:01:05,     65586,   171.4174,  7.82795e-09,  5.32877e-09,  6.84297e-09,  1.19786e-08,  8.02165e-10,  9.56750e-09,  1.25161e-08,  6.14073e-09,
00:01:06,     66251,   172.3430,  7.98432e-09,  5.68997e-09,  7.73880e-09,  1.25929e-08,  8.10765e-10,  1.01050e-08,  1.32839e-08,  7.34801e-09,
00:01:06,     66916,   173.7975,  8.41920e-09,  6.05547e-09,  9.02044e-09,  1.26952e-08,  9.55245e-10,  1.30075e-08,  1.44357e-08,  1.01426e-08,
00:01:07,     67581,   176.9709,  8.02830e-09,  7.48737e-09,  9.58542e-09,  1.30024e-08,  1.07166e-09,  2.07475e-08,  1.70464e-08,  1.81277e-08,
00:01:08,     68246,   180.8055,  8.20664e-09,  9.94805e-09,  9.49226e-09,  1.34119e-08,  4.30000e-09,  2.61225e-08,  2.03482e-08,  1.97114e-08,
00:01:08,     68911,   185.6978,  7.17561e-09,  1.10424e-08,  9.20797e-09,  1.47429e-08,  4.73322e-09,  2.74125e-08,  2.28054e-08,  2.38475e-08,
00:01:09,     69576,   191.3836,  7.87925e-09,  1.17175e-08,  8.25958e-09,  1.53571e-08,  4.61712e-09,  2.58000e-08,  2.36500e-08,  2.27296e-08,
00:01:10,     70241,   196.6726,  7.56409e-09,  1.20400e-08,  7.26819e-09,  1.54595e-08,  4.50747e-09,  2.55850e-08,  2.51089e-08,  2.31023e-08,
00:01:10,     70906,   201.9617,  7.88659e-09,  1.33300e-08,  6.56586e-09,  1.57667e-08,  4.54832e-09,  2.68750e-08,  2.74125e-08,  2.47790e-08,
00:01:11,     71571,   206.3251,  7.38573e-09,  1.38675e-08,  6.87880e-09,  1.60738e-08,  4.94822e-09,  2.76275e-08,  2.79500e-08,  2.47790e-08,
00:01:12,     72236,   209.8952,  8.20420e-09,  1.34375e-08,  6.85730e-09,  1.66881e-08,  5.18365e-09,  2.76275e-08,  2.89482e-08,  2.47790e-08,
00:01:12,     72901,   213.0687,  8.11380e-09,  1.44050e-08,  6.76533e-09,  1.69952e-08,  5.03315e-09,  2.82725e-08,  3.02536e-08,  2.57106e-08,
00:01:13,     73566,   215.5810,  8.29459e-09,  1.48350e-08,  6.85491e-09,  1.77119e-08,  5.04497e-09,  2.84875e-08,  3.04839e-08,  2.53380e-08,
00:01:14,     74231,   217.5643,  8.56823e-09,  1.52650e-08,  7.69461e-09,  1.79167e-08,  5.23417e-09,  2.85950e-08,  3.16357e-08,  2.62695e-08,
00:01:14,     74896,   219.2833,  8.61955e-09,  1.47275e-08,  7.58113e-09,  1.78143e-08,  5.03852e-09,  2.78425e-08,  3.18661e-08,  2.57106e-08,
00:01:15,     75561,   221.0022,  7.56409e-09,  1.50500e-08,  7.59906e-09,  1.86333e-08,  5.12775e-09,  2.91325e-08,  3.24036e-08,  2.42201e-08,
00:01:16,     76226,   222.7212,  7.95011e-09,  1.53725e-08,  6.94330e-09,  1.84286e-08,  5.12990e-09,  2.79500e-08,  3.30946e-08,  2.47790e-08,
00:01:16,     76891,   224.4401,  8.52425e-09,  1.50500e-08,  7.56322e-09,  1.89405e-08,  5.49970e-09,  2.74125e-08,  3.24804e-08,  2.42201e-08,
00:01:17,     77556,   226.5557,  7.66914e-09,  1.49425e-08,  7.93350e-09,  1.84286e-08,  5.09227e-09,  2.60150e-08,  3.30179e-08,  2.34749e-08,
00:01:18,     78221,   228.1424,  8.02341e-09,  1.47275e-08,  7.74836e-09,  1.81214e-08,  4.70097e-09,  2.34350e-08,  3.22500e-08,  2.08666e-08,
00:01:18,     78886,   230.6547,  7.57386e-09,  1.39750e-08,  7.29924e-09,  1.75071e-08,  3.91085e-09,  1.85975e-08,  3.16357e-08,  1.58362e-08,
00:01:19,     79551,   233.5637,  7.67159e-09,  1.23625e-08,  7.29806e-09,  1.74048e-08,  3.26370e-09,  1.40825e-08,  2.96393e-08,  1.19237e-08,
00:01:20,     80216,   236.6049,  7.41993e-09,  1.05350e-08,  6.42252e-09,  1.62786e-08,  2.70255e-09,  1.02125e-08,  2.77196e-08,  8.06343e-09,
00:01:20,     80881,   239.5139,  7.63005e-09,  9.56750e-09,  6.12152e-09,  1.57667e-08,  2.24245e-09,  8.49250e-09,  2.51089e-08,  6.78163e-09,
00:01:21,     81546,   242.9518,  8.83209e-09,  8.92250e-09,  5.65569e-09,  1.50500e-08,  1.95972e-09,  7.40030e-09,  2.38804e-08,  5.74203e-09,
00:01:22,     82211,   246.1252,  8.77102e-09,  8.09045e-09,  5.49086e-09,  1.49476e-08,  1.93500e-09,  6.42420e-09,  2.16536e-08,  5.02288e-09,
00:01:22,     82876,   249.0342,  8.22864e-09,  7.59057e-09,  5.59956e-09,  1.39238e-08,  1.75762e-09,  5.69105e-09,  2.11929e-08,  5.05454e-09,
00:01:23,     83541,   252.3398,  8.63664e-09,  7.06705e-09,  5.37261e-09,  1.37190e-08,  1.78342e-09,  5.31265e-09,  2.03482e-08,  4.03357e-09,
00:01:24,     84206,   255.2488,  7.53720e-09,  6.94772e-09,  5.25197e-09,  1.33095e-08,  1.60712e-09,  5.14495e-09,  1.94268e-08,  3.82678e-09,
00:01:24,     84871,   257.8933,  8.17732e-09,  6.43710e-09,  4.98322e-09,  1.25929e-08,  1.65227e-09,  4.89555e-09,  1.72000e-08,  3.72617e-09,
00:01:25,     85536,   260.8023,  8.02584e-09,  6.29090e-09,  4.61652e-09,  1.34119e-08,  1.29967e-09,  4.24947e-09,  1.75071e-08,  3.66841e-09,
00:01:26,     86201,   263.1824,  8.71239e-09,  5.98130e-09,  4.78613e-09,  1.23881e-08,  1.41147e-09,  4.05705e-09,  1.63554e-08,  3.50073e-09,
00:01:26,     86866,   265.6947,  8.99823e-09,  6.08880e-09,  5.06206e-09,  1.24905e-08,  1.38890e-09,  4.43222e-09,  1.62018e-08,  3.29206e-09,
00:01:27,     87531,   268.0748,  8.37277e-09,  5.54915e-09,  4.84824e-09,  1.20810e-08,  1.48350e-09,  4.23227e-09,  1.58946e-08,  2.97906e-09,
00:01:28,     88196,   270.4548,  8.51936e-09,  6.23607e-09,  4.59024e-09,  1.23881e-08,  1.22765e-09,  4.10220e-09,  1.52036e-08,  3.00142e-09,
00:01:28,     88861,   273.0994,  9.00557e-09,  5.56957e-09,  4.66311e-09,  1.16714e-08,  1.32440e-09,  3.86892e-09,  1.48196e-08,  2.96043e-09,
00:01:29,     89526,   275.3472,  9.12039e-09,  5.30512e-09,  4.50783e-09,  1.15690e-08,  1.34482e-09,  4.06565e-09,  1.46661e-08,  3.30324e-09,
00:01:30,     90191,   278.2562,  9.95107e-09,  5.32125e-09,  4.61294e-09,  1.14667e-08,  1.41255e-09,  3.82485e-09,  1.44357e-08,  2.93622e-09,
00:01:30,     90856,   280.7685,  1.00757e-08,  5.03530e-09,  4.50424e-09,  1.19786e-08,  1.27280e-09,  3.59372e-09,  1.39750e-08,  2.79090e-09,
00:01:31,     91521,   283.2807,  1.05839e-08,  4.70742e-09,  4.52217e-09,  1.16714e-08,  1.28140e-09,  3.55610e-09,  1.39750e-08,  2.77227e-09,
00:01:32,     92186,   285.7930,  1.12362e-08,  4.54510e-09,  4.50783e-09,  1.12619e-08,  1.24700e-09,  3.38302e-09,  1.35143e-08,  2.57291e-09,
00:01:32,     92831,   288.7020,  1.18103e-08,  4.72462e-09,  4.68461e-09,  1.12619e-08,  1.14272e-09,  3.52600e-09,  1.29768e-08,  2.72196e-09,
00:01:33,     93496,   291.4788,  1.18665e-08,  4.55155e-09,  4.32628e-09,  1.12619e-08,  1.09112e-09,  3.39700e-09,  1.30536e-08,  2.42201e-09,
00:01:34,     94161,   294.2555,  1.26410e-08,  4.62787e-09,  4.46961e-09,  1.11595e-08,  1.12767e-09,  3.17232e-09,  1.29768e-08,  2.47418e-09,
00:01:34,     94826,   297.1645,  1.20156e-08,  4.46232e-09,  4.20444e-09,  1.08524e-08,  1.07285e-09,  3.20457e-09,  1.25929e-08,  2.32886e-09,
00:01:35,     95491,   299.9412,  1.23943e-08,  4.41610e-09,  4.10172e-09,  1.10571e-08,  1.16637e-09,  2.95087e-09,  1.21321e-08,  2.41083e-09,
00:01:36,     96156,   302.4535,  1.31761e-08,  3.93880e-09,  4.44572e-09,  1.06476e-08,  1.12875e-09,  2.85627e-09,  1.22089e-08,  2.19844e-09,
00:01:36,     96821,   305.2303,  1.31858e-08,  4.04845e-09,  4.11128e-09,  1.03405e-08,  1.06640e-09,  2.85197e-09,  1.17482e-08,  2.36052e-09,
00:01:37,     97486,   308.0070,  1.32738e-08,  4.05167e-09,  4.31194e-09,  1.07500e-08,  9.85775e-10,  2.87670e-09,  1.17482e-08,  2.09224e-09,
