Wed, Mar 30, 2016	10:47 PM
 Notes: 
 waiting time: 30.000
 time(s)	 temp (K)	 MS1=2.085	 MS2=15.166	 MS3=17.074	 MS4=26.712	 MS5=41.148	 MS6=42.035	 MS7=24.835	 MS8=57.407
0.000	140.000	429.962	125.451	138.069	452.162	1.579	114.812	8.357	-0.385
0.791	140.000	443.560	124.220	139.716	433.539	2.387	113.669	7.590	0.265
1.580	140.000	439.128	129.512	136.046	439.380	2.522	116.039	8.586	-0.762
2.365	140.000	431.947	133.011	132.034	427.866	3.732	121.126	7.867	-0.760
3.147	140.000	437.217	128.950	138.016	430.191	1.647	121.616	7.626	0.015
3.937	140.000	439.904	130.214	134.290	429.599	2.648	115.235	8.843	-0.450
4.726	140.000	437.480	126.308	131.839	438.534	2.862	118.314	7.873	-1.021
5.517	140.000	429.522	123.681	134.358	435.108	3.506	116.571	8.508	-0.549
6.308	140.000	443.300	119.684	136.670	426.081	2.262	113.150	9.301	0.417
7.094	140.100	430.452	127.946	137.187	429.766	3.901	116.846	7.851	-0.285
7.882	140.200	426.574	124.886	142.795	437.081	1.934	114.954	8.240	-0.302
8.671	140.600	437.624	125.731	140.697	441.647	2.985	123.121	7.638	-0.289
9.458	141.300	436.208	126.764	141.611	439.002	3.883	116.953	8.076	0.536
10.243	142.300	433.989	132.846	143.851	431.623	3.784	123.194	7.227	-1.047
11.031	143.700	431.991	132.540	139.359	449.788	2.891	121.043	7.110	-0.097
11.823	145.400	439.999	131.989	143.359	455.811	3.196	119.623	9.329	-0.999
12.611	147.600	431.133	133.626	140.435	473.128	3.151	121.369	7.164	-0.388
13.401	150.400	422.098	134.084	143.584	472.498	3.256	123.727	9.138	-0.404
14.190	153.500	443.939	128.473	142.505	455.452	4.497	120.598	9.480	-0.243
14.982	156.800	422.133	127.916	148.493	448.195	3.419	123.276	8.528	0.747
15.776	160.500	426.560	126.157	153.196	448.706	5.248	120.523	10.749	0.644
16.565	164.200	444.216	135.810	177.086	442.543	4.913	123.765	8.051	-1.128
17.357	168.500	434.626	126.553	231.641	439.521	6.670	119.390	8.774	0.015
18.149	172.300	431.334	128.947	309.072	436.803	3.797	115.563	7.867	-0.659
18.936	176.000	425.024	133.645	388.768	429.386	6.280	123.128	7.464	0.016
19.728	179.800	438.838	132.737	357.949	443.581	4.571	117.068	7.524	-0.568
20.520	183.500	435.631	126.384	245.116	429.592	6.618	115.653	9.337	-0.806
21.311	187.800	436.087	119.855	195.214	424.534	5.858	112.694	9.617	-0.747
22.101	191.600	440.657	125.986	187.157	425.464	6.317	121.939	9.185	0.142
22.888	195.300	440.883	127.835	173.945	427.259	8.970	116.102	9.242	0.555
23.677	199.000	444.155	126.003	180.257	430.159	11.891	114.980	8.882	-0.411
24.466	202.600	429.243	132.686	171.839	430.822	19.687	119.604	8.029	1.393
25.257	206.200	430.480	137.242	179.665	426.966	32.863	122.850	7.932	2.900
26.047	210.300	452.270	132.863	185.389	439.965	55.912	126.756	11.829	5.179
26.839	213.800	454.777	150.103	189.159	445.737	90.495	130.764	10.523	8.679
27.628	217.300	461.335	165.057	205.379	453.877	110.062	138.489	12.633	11.194
28.417	220.700	460.305	171.918	209.299	471.387	121.954	141.382	11.767	13.186
29.204	224.200	440.979	173.565	210.448	478.670	113.674	139.891	13.371	9.658
29.994	228.000	445.938	168.085	210.787	461.507	92.483	146.809	13.537	6.494
30.786	231.400	439.179	162.375	198.774	478.116	69.803	139.118	12.182	5.633
31.579	234.700	423.032	161.061	190.302	464.483	51.371	138.259	11.344	5.016
32.370	238.000	434.579	153.426	179.888	462.584	33.871	137.056	9.594	2.554
33.162	241.300	431.959	154.940	184.728	458.866	27.124	128.862	11.053	1.464
33.949	244.600	441.194	148.260	175.684	452.129	24.376	132.002	9.207	1.248
34.740	248.300	439.265	151.312	185.008	463.484	25.814	131.672	9.609	0.880
35.531	251.600	443.719	142.283	176.129	450.952	21.683	129.731	8.517	0.765
36.319	254.800	441.294	149.411	179.287	448.026	22.521	132.043	9.874	0.922
37.110	258.000	446.992	148.438	174.166	448.167	22.828	125.960	10.244	0.242
37.900	261.200	446.344	153.508	174.238	438.081	19.321	130.130	9.060	1.255
38.691	264.800	453.454	147.744	170.552	440.957	20.458	126.154	10.221	0.694
39.484	268.000	453.715	149.472	172.242	439.879	19.201	129.654	9.715	1.192
40.275	271.100	450.347	149.254	170.905	442.869	18.401	126.922	8.684	0.235
41.065	274.300	466.036	149.897	169.636	439.576	19.051	126.394	9.170	1.381
41.853	277.500	470.245	139.632	165.553	447.020	19.101	126.173	11.044	1.200
42.641	280.600	469.192	136.532	171.214	449.613	18.001	127.279	9.591	1.044
43.430	284.200	475.049	142.150	168.271	438.572	18.145	130.155	7.689	0.110
44.218	287.400	471.866	136.273	170.895	446.223	16.821	124.585	9.189	0.747
45.005	290.500	484.250	139.667	166.560	444.973	16.989	128.556	8.875	-0.294
45.793	293.600	484.227	138.317	170.591	441.273	18.510	125.196	8.969	0.026
46.583	296.700	479.769	135.995	171.486	435.007	16.649	128.768	8.945	0.387
47.372	299.800	491.163	136.356	173.466	438.297	14.005	127.696	7.815	0.688
48.163	303.400	495.735	136.040	164.056	435.287	16.116	125.720	8.026	1.128
48.953	306.500	501.687	134.340	161.934	434.209	17.404	131.160	10.504	0.372
49.744	309.600	511.431	137.021	161.979	445.708	16.067	130.391	9.362	0.721
50.534	312.700	510.582	139.995	167.554	441.476	15.260	128.200	10.654	0.323
51.325	315.800	518.309	136.483	159.836	439.400	15.889	126.910	8.580	0.085
52.115	319.300	509.233	132.683	165.703	435.372	14.480	122.499	8.966	0.772
52.903	322.400	510.423	138.666	165.242	435.418	15.659	122.259	8.582	-0.115
53.693	325.500	514.494	135.155	161.734	446.181	15.331	118.775	9.585	1.115
54.482	328.600	516.949	139.576	160.178	435.003	15.846	125.245	8.094	0.727
55.272	331.700	515.797	132.276	173.881	449.435	14.854	123.855	9.275	1.204
56.061	334.800	519.584	128.510	165.137	435.275	16.332	127.693	9.942	0.366
56.849	338.300	509.214	132.443	164.163	429.782	15.166	120.600	8.817	1.400
57.639	341.400	512.179	137.862	163.377	451.561	16.921	131.108	9.491	1.157
58.428	344.500	516.472	137.149	166.189	434.752	16.790	125.189	10.548	0.925
59.219	347.600	523.482	136.813	162.191	444.253	14.482	125.988	9.116	-0.355
60.010	350.700	519.027	140.435	162.885	448.217	13.437	130.210	11.374	0.263
60.797	354.200	528.490	142.647	163.119	441.310	15.553	136.171	9.545	0.659
61.586	357.300	533.543	136.945	163.466	438.880	15.925	134.219	9.961	0.473
62.375	360.400	544.390	137.722	155.218	438.217	16.772	139.171	10.320	0.575
63.165	363.400	532.030	144.654	164.032	455.228	14.805	143.464	8.972	-0.259
63.955	366.500	542.323	143.018	162.948	446.882	16.660	153.757	8.808	-0.178
64.747	369.600	541.203	141.684	161.282	451.577	14.751	144.435	9.052	0.616
65.540	373.100	526.128	146.091	164.331	447.474	14.918	144.550	9.319	1.254
66.331	376.200	531.649	139.667	159.426	448.438	15.553	142.271	9.845	-0.215
67.122	379.200	532.976	143.070	160.935	456.964	15.944	142.463	8.067	0.701
67.912	382.300	529.292	135.849	162.855	445.533	13.372	142.697	9.303	0.865
68.704	385.400	527.005	137.739	161.897	444.832	15.706	137.485	9.079	-0.171
69.493	388.900	517.528	139.510	164.649	451.252	15.662	135.314	10.566	0.507
70.280	392.000	515.055	135.115	164.167	449.672	14.122	139.185	9.094	1.026
71.070	395.000	499.671	134.851	156.196	453.003	15.249	134.344	10.115	0.668
71.858	398.100	499.995	137.422	156.941	457.558	13.712	130.315	9.903	0.280
72.650	401.200	488.079	132.954	167.699	464.378	13.088	131.403	9.192	1.597
73.440	404.300	481.968	135.442	155.363	472.247	14.998	125.963	6.902	0.576
