0000000389,scans,0000000160,DataLength
"header",0000000029,"lines"
"Date",4/20/2016,"Time",8:39:22 PM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",10
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Temperature","none",0.40,0.40,0.01,10.000,8.000,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",2.00,2.00,0.01,10.000,8.000,0.440000,1.000000,
"Scan 3","RGA","SEM","mass",14.00,14.00,0.01,10.000,8.000,1.000000,1.000000,
"Scan 4","RGA","SEM","mass",16.00,16.00,0.01,10.000,8.000,0.098000,1.000000,
"Scan 5","RGA","SEM","mass",18.00,18.00,0.01,10.000,8.000,0.900000,1.000000,
"Scan 6","RGA","SEM","mass",28.00,28.00,0.01,10.000,8.000,1.050000,1.000000,
"Scan 7","RGA","SEM","mass",29.00,29.00,0.01,10.000,8.000,1.000000,1.000000,
"Scan 8","RGA","SEM","mass",43.00,43.00,0.01,10.000,8.000,1.000000,1.000000,
"Scan 9","RGA","SEM","mass",44.00,44.00,0.01,10.000,8.000,1.400000,1.000000,
"Scan 10","RGA","SEM","mass",60.00,60.00,0.01,10.000,8.000,0.577000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.3,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",1000.000,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1000,"V"
"resolution",0,"%"
"Data",10
"Time","ms","Scan 1 : none 0.40","Hydrogen","Ketene","Oxygen-16","Water","Carbon monoxide","Acetaldehyde","Acetic acid","Carbon dioxide","Acetic acid",
00:00:11,     11225,   170.2274,  2.19886e-09,  6.46075e-10,  8.40255e-09,  1.12994e-09,  2.42233e-09,  1.15025e-10,  1.35450e-10,  2.05018e-09,  8.01127e-11,
00:00:11,     11892,   170.2274,  2.05960e-09,  6.35325e-10,  7.57985e-09,  9.43611e-10,  2.34452e-09,  1.42975e-10,  1.35450e-10,  1.87280e-09,  5.96187e-11,
00:00:12,     12559,   170.4918,  2.18176e-09,  5.47175e-10,  8.88520e-09,  9.14944e-10,  2.31381e-09,  1.31150e-10,  1.53725e-10,  1.87434e-09,  3.53986e-11,
00:00:13,     13226,   170.3596,  1.98386e-09,  5.31050e-10,  8.20510e-09,  9.50778e-10,  2.31381e-09,  1.37600e-10,  1.62325e-10,  1.67469e-09,  4.47140e-11,
00:00:13,     13875,   170.4918,  2.06205e-09,  4.74075e-10,  7.37143e-09,  8.85083e-10,  2.10392e-09,  1.50500e-10,  1.24700e-10,  1.69159e-09,  6.70711e-11,
00:00:14,     14542,   170.3596,  2.10847e-09,  4.49350e-10,  7.13010e-09,  1.06425e-09,  2.10290e-09,  8.49250e-11,  1.69850e-10,  1.66394e-09,  8.38388e-11,
00:00:15,     15209,   170.6241,  2.04006e-09,  4.42900e-10,  7.38240e-09,  9.97361e-10,  2.24111e-09,  9.03000e-11,  1.07500e-10,  1.64398e-09,  7.82496e-11,
00:00:15,     15876,   170.6241,  2.15977e-09,  4.49350e-10,  6.47194e-09,  9.53167e-10,  2.12030e-09,  1.33300e-10,  1.03200e-10,  1.53494e-09,  9.87435e-11,
00:00:16,     16544,   170.3596,  2.03517e-09,  3.97750e-10,  6.46097e-09,  9.69889e-10,  1.98005e-09,  9.24500e-11,  1.04275e-10,  1.47505e-09,  9.87435e-11,
00:00:17,     17211,   170.4918,  2.08403e-09,  4.07425e-10,  6.12092e-09,  9.40028e-10,  2.12235e-09,  8.60000e-11,  1.07500e-10,  1.52036e-09,  9.31542e-11,
00:00:17,     17878,   170.6241,  2.08892e-09,  4.06350e-10,  5.73699e-09,  9.60333e-10,  2.09881e-09,  1.25775e-10,  1.15025e-10,  1.45816e-09,  9.68804e-11,
00:00:18,     18545,   170.3596,  2.12068e-09,  3.47225e-10,  6.36224e-09,  9.11361e-10,  1.88073e-09,  1.07500e-10,  9.67500e-11,  1.34451e-09,  1.06196e-10,
00:00:19,     19212,   170.3596,  2.06205e-09,  3.84850e-10,  5.49566e-09,  8.38500e-10,  2.06092e-09,  1.45125e-10,  1.37600e-10,  1.35373e-09,  4.28510e-11,
00:00:19,     19879,   170.4918,  1.81773e-09,  4.24625e-10,  6.81199e-09,  9.48389e-10,  2.02714e-09,  9.67500e-11,  1.10725e-10,  1.34836e-09,  3.35355e-11,
00:00:20,     20547,   170.6241,  2.13290e-09,  3.79475e-10,  6.25255e-09,  9.83028e-10,  1.79986e-09,  9.35250e-11,  1.21475e-10,  1.30459e-09,  7.26603e-11,
00:00:21,     21214,   170.7563,  2.00830e-09,  3.12825e-10,  6.82296e-09,  8.17000e-10,  1.97595e-09,  1.09650e-10,  1.09650e-10,  1.24700e-09,  5.21664e-11,
00:00:21,     21863,   170.3596,  1.82506e-09,  3.87000e-10,  6.07704e-09,  8.95833e-10,  1.85310e-09,  7.52500e-11,  1.35450e-10,  1.16254e-09,  6.14818e-11,
00:00:22,     22530,   170.6241,  1.74932e-09,  3.21425e-10,  5.55051e-09,  8.30139e-10,  1.80805e-09,  1.09650e-10,  1.22550e-10,  1.22243e-09,  6.70711e-11,
00:00:23,     23197,   170.3596,  2.15733e-09,  3.31100e-10,  5.75893e-09,  8.95833e-10,  1.95548e-09,  1.24700e-10,  1.24700e-10,  1.25237e-09,  7.45234e-11,
00:00:23,     23864,   170.3596,  2.05716e-09,  3.74100e-10,  4.82653e-09,  9.08972e-10,  1.74662e-09,  1.25775e-10,  1.26850e-10,  1.17789e-09,  2.42201e-11,
00:00:24,     24514,   170.3596,  1.72244e-09,  3.18200e-10,  5.19949e-09,  9.03000e-10,  1.96673e-09,  1.10725e-10,  1.38675e-10,  1.17098e-09,  7.07972e-11,
00:00:25,     25181,   170.6241,  2.16955e-09,  3.62275e-10,  5.18852e-09,  9.05389e-10,  1.84081e-09,  9.46000e-11,  1.32225e-10,  1.11186e-09,  8.57019e-11,
00:00:25,     25848,   170.4918,  1.85193e-09,  3.09600e-10,  4.73878e-09,  8.79111e-10,  1.82750e-09,  9.89000e-11,  1.08575e-10,  1.14026e-09,  4.84402e-11,
00:00:26,     26516,   170.3596,  2.11091e-09,  3.09600e-10,  3.92704e-09,  7.97889e-10,  1.93705e-09,  9.13750e-11,  1.37600e-10,  1.14026e-09,  2.98094e-11,
00:00:27,     27184,   170.4918,  2.18665e-09,  3.49375e-10,  6.15383e-09,  8.09833e-10,  1.88381e-09,  8.06250e-11,  9.24500e-11,  1.15101e-09,  1.04333e-10,
00:00:27,     27851,   170.2274,  1.98631e-09,  3.02075e-10,  5.15561e-09,  8.48056e-10,  1.72511e-09,  8.27750e-11,  1.21475e-10,  1.14104e-09,  1.86308e-11,
00:00:28,     28519,   170.3596,  2.04006e-09,  2.93475e-10,  4.85944e-09,  9.12556e-10,  1.85616e-09,  8.06250e-11,  7.74000e-11,  1.03354e-09,  1.28553e-10,
00:00:29,     29186,   170.4918,  2.11580e-09,  2.92400e-10,  5.32015e-09,  7.95500e-10,  1.90326e-09,  9.35250e-11,  1.04275e-10,  1.13719e-09,  1.04333e-10,
00:00:29,     29853,   170.3596,  2.14267e-09,  3.14975e-10,  5.75893e-09,  8.75528e-10,  1.76710e-09,  9.24500e-11,  1.44050e-10,  1.11339e-09,  4.65771e-11,
00:00:30,     30521,   170.4918,  1.91301e-09,  3.02075e-10,  4.76071e-09,  8.62389e-10,  1.73535e-09,  1.12875e-10,  1.46200e-10,  1.12798e-09,  1.11785e-10,
00:00:31,     31188,   170.4918,  1.95699e-09,  2.76275e-10,  5.48469e-09,  8.06250e-10,  1.73740e-09,  1.24700e-10,  1.38675e-10,  1.11339e-09,  1.00607e-10,
00:00:31,     31855,   170.3596,  2.20375e-09,  2.89175e-10,  4.33291e-09,  8.08639e-10,  1.90121e-09,  9.46000e-11,  1.32225e-10,  1.12261e-09,  9.12912e-11,
00:00:32,     32522,   170.6241,  1.92034e-09,  3.34325e-10,  4.93622e-09,  8.17000e-10,  1.75481e-09,  9.13750e-11,  2.17150e-10,  1.06118e-09,  6.33449e-11,
00:00:33,     33189,   170.3596,  2.07670e-09,  3.02075e-10,  5.41888e-09,  8.06250e-10,  1.66573e-09,  1.09650e-10,  1.63400e-10,  1.13029e-09,  6.52080e-11,
00:00:33,     33856,   170.6241,  1.92767e-09,  2.61225e-10,  4.84847e-09,  8.01472e-10,  1.71897e-09,  8.49250e-11,  1.31150e-10,  1.08729e-09,  5.58925e-11,
00:00:34,     34523,   170.6241,  1.61983e-09,  2.50475e-10,  5.58342e-09,  8.20583e-10,  1.78143e-09,  6.12750e-11,  1.56950e-10,  1.03430e-09,  6.33449e-11,
00:00:35,     35190,   170.3596,  1.97409e-09,  2.73050e-10,  5.14464e-09,  8.14611e-10,  1.76710e-09,  6.66500e-11,  1.47275e-10,  1.02662e-09,  1.02470e-10,
00:00:35,     35839,   170.4918,  2.13045e-09,  3.02075e-10,  4.92526e-09,  8.19389e-10,  1.77835e-09,  7.31000e-11,  1.25775e-10,  1.06962e-09,  5.21664e-11,
00:00:36,     36506,   170.4918,  2.19642e-09,  2.98850e-10,  5.28724e-09,  7.87139e-10,  1.64116e-09,  1.23625e-10,  1.49425e-10,  9.92836e-10,  5.58925e-11,
00:00:37,     37173,   170.4918,  2.05227e-09,  2.73050e-10,  4.48648e-09,  7.34583e-10,  1.74969e-09,  1.15025e-10,  1.47275e-10,  1.06732e-09,  6.52080e-11,
00:00:37,     37840,   170.6241,  1.79085e-09,  3.33250e-10,  5.33112e-09,  8.22972e-10,  1.59919e-09,  7.95500e-11,  1.89200e-10,  1.00359e-09,  4.47140e-11,
00:00:38,     38507,   170.4918,  1.99608e-09,  2.62300e-10,  5.01301e-09,  8.34917e-10,  1.70157e-09,  5.16000e-11,  1.69850e-10,  1.00589e-09,  9.50173e-11,
00:00:39,     39174,   170.2274,  2.10602e-09,  2.92400e-10,  4.83750e-09,  8.30139e-10,  1.72716e-09,  6.88000e-11,  1.42975e-10,  1.06886e-09,  9.87435e-11,
00:00:39,     39841,   170.3596,  2.03517e-09,  2.22525e-10,  4.84847e-09,  8.14611e-10,  1.59816e-09,  7.20250e-11,  1.67700e-10,  9.76714e-10,  1.04333e-10,
00:00:40,     40509,   170.7563,  2.27216e-09,  2.97775e-10,  5.62730e-09,  8.43278e-10,  1.72819e-09,  8.38500e-11,  3.17125e-10,  1.14718e-09,  1.56499e-10,
00:00:41,     41176,   170.7563,  2.15733e-09,  3.92375e-10,  5.39694e-09,  9.38833e-10,  2.04864e-09,  1.95650e-10,  7.46050e-10,  1.18864e-09,  5.08622e-10,
00:00:41,     41843,   171.0207,  2.06938e-09,  4.53650e-10,  7.06429e-09,  1.54919e-09,  2.26467e-09,  2.46175e-10,  9.94375e-10,  1.42591e-09,  7.48960e-10,
00:00:42,     42492,   172.0786,  2.37477e-09,  6.20275e-10,  8.20510e-09,  1.90156e-09,  2.32610e-09,  3.85925e-10,  1.52972e-09,  1.67469e-09,  9.09185e-10,
00:00:43,     43159,   173.4008,  2.33811e-09,  9.11600e-10,  9.70791e-09,  2.18583e-09,  2.34657e-09,  5.02025e-10,  2.81757e-09,  2.04019e-09,  1.86494e-09,
00:00:43,     43826,   175.9131,  2.16710e-09,  1.28462e-09,  1.15068e-08,  2.94789e-09,  2.50730e-09,  8.84725e-10,  4.97187e-09,  2.40032e-09,  3.51563e-09,
00:00:44,     44493,   179.4832,  2.12068e-09,  1.82965e-09,  1.48745e-08,  2.92519e-09,  2.77452e-09,  1.15347e-09,  6.03827e-09,  2.92400e-09,  4.86078e-09,
00:00:45,     45142,   183.4500,  2.08403e-09,  2.08872e-09,  1.47318e-08,  2.60269e-09,  2.85438e-09,  1.08252e-09,  5.62762e-09,  3.60586e-09,  4.77880e-09,
00:00:45,     45810,   188.6068,  2.14511e-09,  2.16827e-09,  1.76607e-08,  2.14522e-09,  3.06119e-09,  1.12230e-09,  6.22640e-09,  3.88305e-09,  5.25203e-09,
00:00:46,     46477,   194.0281,  1.99852e-09,  2.48755e-09,  1.66405e-08,  2.01622e-09,  3.10214e-09,  1.03630e-09,  6.52095e-09,  4.05889e-09,  5.49795e-09,
00:00:47,     47144,   199.0527,  2.06938e-09,  2.84767e-09,  2.09735e-08,  2.06878e-09,  3.22500e-09,  1.31472e-09,  7.61422e-09,  4.58104e-09,  6.75927e-09,
00:00:47,     47811,   203.5484,  2.01563e-09,  3.16802e-09,  1.97010e-08,  2.05563e-09,  3.41952e-09,  1.50392e-09,  8.50003e-09,  5.09550e-09,  7.39458e-09,
00:00:48,     48478,   207.7796,  1.94722e-09,  3.40022e-09,  2.35512e-08,  2.34350e-09,  3.54135e-09,  1.70280e-09,  9.48795e-09,  5.61073e-09,  7.94047e-09,
00:00:49,     49145,   211.6142,  2.33568e-09,  3.74315e-09,  2.37158e-08,  2.46056e-09,  3.87819e-09,  1.72537e-09,  9.71370e-09,  6.15284e-09,  8.41182e-09,
00:00:49,     49812,   214.9198,  2.08159e-09,  3.79475e-09,  2.48676e-08,  2.43428e-09,  3.96726e-09,  1.68775e-09,  9.99428e-09,  6.46152e-09,  8.50870e-09,
00:00:50,     50479,   217.1677,  2.02540e-09,  3.95707e-09,  2.64691e-08,  2.48802e-09,  4.12902e-09,  1.68990e-09,  9.55568e-09,  6.72106e-09,  8.10815e-09,
00:00:51,     51146,   219.2833,  2.00585e-09,  3.78400e-09,  2.75770e-08,  2.56328e-09,  4.05224e-09,  1.56197e-09,  8.78383e-09,  7.07657e-09,  7.63120e-09,
00:00:51,     51795,   221.3989,  2.11335e-09,  3.78185e-09,  2.71602e-08,  2.44263e-09,  3.95497e-09,  1.48242e-09,  8.19365e-09,  7.30000e-09,  6.88224e-09,
00:00:52,     52462,   223.1178,  2.25261e-09,  3.76787e-09,  2.59645e-08,  2.43069e-09,  4.18943e-09,  1.39965e-09,  7.52607e-09,  7.04432e-09,  6.48166e-09,
00:00:53,     53129,   224.9690,  2.12801e-09,  3.45397e-09,  2.39242e-08,  2.08311e-09,  3.97238e-09,  1.29322e-09,  6.87355e-09,  6.71799e-09,  5.79047e-09,
00:00:53,     53796,   226.8202,  2.09381e-09,  3.42925e-09,  2.42313e-08,  2.31961e-09,  4.02869e-09,  1.23087e-09,  6.62630e-09,  6.63736e-09,  5.43276e-09,
00:00:54,     54463,   228.9358,  2.18909e-09,  3.26155e-09,  2.21471e-08,  2.13089e-09,  3.83416e-09,  1.14917e-09,  6.00710e-09,  6.46920e-09,  4.85333e-09,
00:00:55,     55130,   231.0514,  2.02784e-09,  3.09062e-09,  2.23446e-08,  2.17269e-09,  3.86897e-09,  9.52450e-10,  4.58487e-09,  5.93093e-09,  3.71685e-09,
00:00:55,     55797,   233.2993,  2.07182e-09,  2.60042e-09,  1.92073e-08,  1.96963e-09,  3.73486e-09,  8.66450e-10,  3.51955e-09,  5.70595e-09,  2.82444e-09,
00:00:56,     56464,   236.0760,  2.16466e-09,  2.29942e-09,  1.64431e-08,  1.87647e-09,  3.59971e-09,  6.20275e-10,  2.21772e-09,  5.49325e-09,  1.96742e-09,
00:00:57,     57131,   238.8528,  2.24528e-09,  1.97047e-09,  1.61798e-08,  1.77494e-09,  3.50143e-09,  4.51500e-10,  1.90275e-09,  4.87282e-09,  1.24454e-09,
00:00:57,     57798,   241.6295,  2.50670e-09,  1.66410e-09,  1.61250e-08,  1.71641e-09,  3.27005e-09,  4.22475e-10,  1.43082e-09,  4.31382e-09,  1.04146e-09,
00:00:58,     58465,   244.5385,  2.44318e-09,  1.44372e-09,  1.49184e-08,  1.64833e-09,  2.99567e-09,  3.98825e-10,  1.14595e-09,  4.14029e-09,  8.32799e-10,
00:00:59,     59133,   247.7119,  2.58977e-09,  1.37922e-09,  1.29878e-08,  1.50380e-09,  3.05197e-09,  3.16050e-10,  1.01157e-09,  3.80243e-09,  7.63865e-10,
00:00:59,     59800,   250.6209,  2.44807e-09,  1.33837e-09,  1.37337e-08,  1.45722e-09,  2.89635e-09,  4.07425e-10,  9.32025e-10,  3.71412e-09,  6.63258e-10,
00:01:00,     60467,   253.7943,  2.78523e-09,  1.27172e-09,  1.45893e-08,  1.34613e-09,  2.84926e-09,  2.61225e-10,  9.70725e-10,  3.39162e-09,  5.64515e-10,
00:01:01,     61134,   256.8355,  2.51891e-09,  1.21582e-09,  1.40847e-08,  1.42258e-09,  2.69569e-09,  2.47250e-10,  7.89050e-10,  3.05607e-09,  5.45884e-10,
00:01:01,     61801,   260.0090,  2.48716e-09,  1.17497e-09,  1.29000e-08,  1.33539e-09,  2.74995e-09,  2.56925e-10,  7.12725e-10,  2.88254e-09,  4.80676e-10,
00:01:02,     62468,   262.7857,  2.74614e-09,  1.04705e-09,  1.32181e-08,  1.36763e-09,  2.72845e-09,  2.40800e-10,  6.93375e-10,  2.83493e-09,  4.43414e-10,
00:01:03,     63135,   265.0336,  2.87807e-09,  9.51375e-10,  1.21760e-08,  1.18728e-09,  2.37933e-09,  2.22525e-10,  5.95550e-10,  2.75123e-09,  4.22920e-10,
00:01:03,     63802,   267.8103,  3.00023e-09,  8.61075e-10,  1.15288e-08,  1.25894e-09,  2.54826e-09,  2.91325e-10,  6.21350e-10,  2.61455e-09,  4.24783e-10,
00:01:04,     64469,   270.3226,  2.94159e-09,  8.65375e-10,  1.00589e-08,  1.27686e-09,  2.52881e-09,  2.64450e-10,  6.80475e-10,  2.63451e-09,  3.40945e-10,
00:01:05,     65137,   272.9671,  3.13216e-09,  8.04100e-10,  9.08265e-09,  1.14786e-09,  2.29743e-09,  2.52625e-10,  6.15975e-10,  2.33582e-09,  4.35962e-10,
00:01:05,     65804,   275.2150,  3.52550e-09,  8.92250e-10,  1.05854e-08,  1.22550e-09,  2.50424e-09,  2.35425e-10,  6.31025e-10,  2.46943e-09,  4.65771e-10,
00:01:06,     66471,   277.9917,  3.22743e-09,  7.99800e-10,  1.03660e-08,  1.37480e-09,  2.44997e-09,  2.81650e-10,  5.83725e-10,  2.36346e-09,  3.61438e-10,
00:01:07,     67138,   280.3718,  3.59391e-09,  7.70775e-10,  9.44464e-09,  1.10128e-09,  2.42745e-09,  1.89200e-10,  5.63300e-10,  2.22294e-09,  3.68891e-10,
00:01:07,     67805,   282.8841,  3.82845e-09,  6.88000e-10,  9.26913e-09,  1.15502e-09,  2.37114e-09,  1.90275e-10,  5.11700e-10,  2.19069e-09,  3.63302e-10,
00:01:08,     68472,   285.6608,  3.82357e-09,  7.79375e-10,  8.86327e-09,  1.12517e-09,  2.34350e-09,  2.52625e-10,  5.53625e-10,  2.11775e-09,  3.46534e-10,
00:01:09,     69139,   287.7764,  3.98970e-09,  6.86925e-10,  9.17041e-09,  1.11561e-09,  2.27900e-09,  1.89200e-10,  5.31050e-10,  2.07475e-09,  3.07409e-10,
00:01:09,     69806,   291.3465,  4.24625e-09,  7.64325e-10,  9.24719e-09,  1.18608e-09,  2.36807e-09,  1.52650e-10,  4.88050e-10,  1.95650e-09,  3.76343e-10,
00:01:10,     70473,   293.8588,  4.40750e-09,  6.64350e-10,  8.73163e-09,  1.14786e-09,  2.20835e-09,  2.11775e-10,  5.12775e-10,  1.88509e-09,  3.18588e-10,
00:01:11,     71123,   296.6356,  3.80402e-09,  6.76175e-10,  8.90714e-09,  1.20041e-09,  2.14692e-09,  2.08550e-10,  5.17075e-10,  2.03482e-09,  2.57106e-10,
00:01:11,     71791,   299.2801,  3.76250e-09,  6.53600e-10,  8.34770e-09,  1.17772e-09,  2.17764e-09,  1.61250e-10,  4.77300e-10,  1.93654e-09,  3.22314e-10,
00:01:12,     72458,   302.0569,  3.99459e-09,  6.11675e-10,  7.94184e-09,  1.09053e-09,  2.14795e-09,  1.92425e-10,  4.53650e-10,  1.82596e-09,  3.03683e-10,
00:01:13,     73125,   304.8336,  3.87489e-09,  5.89100e-10,  8.33673e-09,  1.04156e-09,  2.17150e-09,  1.76300e-10,  4.07425e-10,  1.85207e-09,  2.73873e-10,
00:01:13,     73792,   307.3459,  4.04591e-09,  6.11675e-10,  8.20510e-09,  9.75861e-10,  2.00667e-09,  2.07475e-10,  3.90225e-10,  1.85207e-09,  2.86915e-10,
00:01:14,     74459,   309.9904,  4.25114e-09,  5.74050e-10,  8.58903e-09,  9.13750e-10,  2.20733e-09,  1.95650e-10,  4.25700e-10,  1.72844e-09,  2.34749e-10,
00:01:15,     75108,   312.3705,  3.95550e-09,  5.56850e-10,  7.99668e-09,  1.06664e-09,  2.15410e-09,  1.63400e-10,  3.50450e-10,  1.77682e-09,  2.94367e-10,
00:01:15,     75775,   315.5439,  3.79182e-09,  6.09525e-10,  6.85587e-09,  1.07142e-09,  2.07833e-09,  2.18225e-10,  3.73025e-10,  1.68698e-09,  2.64558e-10,
00:01:16,     76442,   317.9240,  4.06057e-09,  5.82650e-10,  8.78648e-09,  9.87806e-10,  2.10700e-09,  1.47275e-10,  3.52600e-10,  1.76300e-09,  2.19844e-10,
00:01:17,     77109,   320.4363,  3.73318e-09,  5.69750e-10,  8.64388e-09,  1.05589e-09,  2.00462e-09,  1.73075e-10,  3.36475e-10,  1.73766e-09,  2.29159e-10,
00:01:17,     77776,   323.0808,  4.06545e-09,  4.90200e-10,  7.82117e-09,  9.81833e-10,  1.98107e-09,  1.51575e-10,  3.69800e-10,  1.73766e-09,  2.98094e-10,
00:01:18,     78444,   325.7254,  3.97261e-09,  5.39650e-10,  7.18495e-09,  1.01886e-09,  1.96673e-09,  1.52650e-10,  2.97775e-10,  1.71079e-09,  2.68284e-10,
00:01:19,     79111,   328.6343,  3.94818e-09,  4.93425e-10,  7.94184e-09,  1.05828e-09,  2.01281e-09,  1.50500e-10,  3.13900e-10,  1.59100e-09,  2.55243e-10,
00:01:19,     79778,   331.2789,  4.01902e-09,  5.42875e-10,  7.96378e-09,  1.08336e-09,  1.98619e-09,  1.38675e-10,  3.83775e-10,  1.58255e-09,  2.49653e-10,
00:01:20,     80445,   334.0556,  4.02391e-09,  4.76225e-10,  7.78827e-09,  9.89000e-10,  1.99848e-09,  1.31150e-10,  3.18200e-10,  1.66241e-09,  2.40338e-10,
00:01:21,     81112,   336.7001,  4.01659e-09,  5.79425e-10,  8.31480e-09,  9.40028e-10,  2.04557e-09,  1.85975e-10,  3.55825e-10,  1.63554e-09,  2.08666e-10,
00:01:21,     81779,   339.3447,  4.20470e-09,  5.22450e-10,  7.57985e-09,  9.80639e-10,  2.01895e-09,  1.18250e-10,  3.39700e-10,  1.65857e-09,  1.63951e-10,
00:01:22,     82446,   341.8570,  3.71118e-09,  4.63325e-10,  8.20510e-09,  8.94639e-10,  1.89200e-09,  1.26850e-10,  3.38625e-10,  1.69696e-09,  1.90035e-10,
00:01:23,     83113,   344.7659,  3.93107e-09,  4.91275e-10,  7.14107e-09,  8.71944e-10,  1.94421e-09,  1.55875e-10,  3.56900e-10,  1.71846e-09,  2.03076e-10,
