0000000417,scans,0000000146,DataLength
"header",0000000028,"lines"
"Date",5/9/2016,"Time",1:32:27 AM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:00:42,     42412,   170.4918,  6.23989e-09,  2.48432e-09,  3.69561e-09,  9.93095e-09,  2.59505e-10,  1.25667e-09,  8.90714e-09,  3.34795e-10,
00:00:43,     43077,   170.3596,  7.37352e-09,  2.71330e-09,  3.44119e-09,  9.82857e-09,  2.62085e-10,  1.35557e-09,  9.52143e-09,  3.10390e-10,
00:00:43,     43742,   170.4918,  7.44193e-09,  2.63267e-09,  3.49136e-09,  9.62381e-09,  2.30480e-10,  1.22120e-09,  9.06071e-09,  3.31256e-10,
00:00:44,     44407,   170.3596,  7.33443e-09,  2.61332e-09,  3.48180e-09,  9.31667e-09,  2.45960e-10,  1.15562e-09,  9.21429e-09,  3.30697e-10,
00:00:45,     45072,   170.6241,  6.81891e-09,  2.49077e-09,  3.52361e-09,  1.00333e-08,  2.33382e-10,  1.28785e-09,  8.60000e-09,  3.18960e-10,
00:00:45,     45737,   170.6241,  6.95573e-09,  2.60257e-09,  3.55347e-09,  9.82857e-09,  2.50690e-10,  1.06962e-09,  8.67679e-09,  3.45789e-10,
00:00:46,     46402,   170.4918,  6.90932e-09,  2.67675e-09,  3.52719e-09,  8.80476e-09,  2.42197e-10,  1.22335e-09,  8.52321e-09,  3.50073e-10,
00:00:47,     47067,   170.6241,  7.00216e-09,  2.70147e-09,  3.62513e-09,  9.62381e-09,  2.43057e-10,  1.30397e-09,  8.83036e-09,  3.12066e-10,
00:00:47,     47732,   170.2274,  7.61050e-09,  2.59720e-09,  3.43880e-09,  9.21429e-09,  2.35317e-10,  1.32547e-09,  8.75357e-09,  3.27343e-10,
00:00:48,     48397,   170.3596,  6.48420e-09,  2.63375e-09,  3.66933e-09,  9.21429e-09,  2.28652e-10,  1.23947e-09,  8.21607e-09,  3.12438e-10,
00:00:49,     49062,   170.3596,  6.60148e-09,  2.61870e-09,  3.34206e-09,  9.21429e-09,  2.38220e-10,  1.19540e-09,  8.67679e-09,  3.71872e-10,
00:00:49,     49727,   170.3596,  6.72852e-09,  2.58645e-09,  3.30144e-09,  9.41905e-09,  2.39402e-10,  1.11047e-09,  8.36964e-09,  2.95671e-10,
00:00:50,     50392,   170.3596,  7.43216e-09,  2.50690e-09,  3.64783e-09,  9.21429e-09,  2.17042e-10,  1.10187e-09,  8.44643e-09,  3.43738e-10,
00:00:51,     51057,   170.3596,  6.92886e-09,  2.72190e-09,  3.72069e-09,  9.41905e-09,  2.12957e-10,  1.07177e-09,  8.06250e-09,  3.51378e-10,
00:00:51,     51722,   170.4918,  7.05834e-09,  2.49722e-09,  3.48061e-09,  9.21429e-09,  2.44132e-10,  1.13197e-09,  7.98571e-09,  3.24362e-10,
00:00:52,     52387,   170.3596,  7.22693e-09,  2.58967e-09,  3.74578e-09,  8.80476e-09,  2.64020e-10,  1.08575e-09,  8.21607e-09,  3.06477e-10,
00:00:53,     53052,   170.3596,  7.47125e-09,  2.39725e-09,  3.30502e-09,  9.21429e-09,  2.13495e-10,  1.10510e-09,  8.21607e-09,  3.43553e-10,
00:00:53,     53717,   170.3596,  6.46709e-09,  2.21987e-09,  3.52958e-09,  9.11190e-09,  2.39187e-10,  1.11692e-09,  7.83214e-09,  3.70009e-10,
00:00:54,     54382,   170.7563,  6.94841e-09,  2.42627e-09,  3.29906e-09,  9.41905e-09,  2.49722e-10,  1.22765e-09,  7.98571e-09,  3.24177e-10,
00:00:55,     55047,   170.6241,  7.68380e-09,  2.61762e-09,  3.40297e-09,  9.11190e-09,  2.49400e-10,  1.18035e-09,  7.67857e-09,  3.79137e-10,
00:00:55,     55712,   170.4918,  6.80425e-09,  2.60687e-09,  3.37789e-09,  9.11190e-09,  2.41767e-10,  1.13627e-09,  8.06250e-09,  3.60506e-10,
00:00:56,     56377,   170.4918,  7.26114e-09,  2.50475e-09,  3.42208e-09,  9.21429e-09,  2.47357e-10,  1.33515e-09,  7.67857e-09,  2.90641e-10,
00:00:57,     57042,   170.6241,  6.90443e-09,  2.31877e-09,  3.27039e-09,  9.31667e-09,  2.27577e-10,  1.30397e-09,  7.98571e-09,  3.39454e-10,
00:00:57,     57707,   170.4918,  7.19027e-09,  2.34135e-09,  3.67291e-09,  9.21429e-09,  2.30910e-10,  1.20722e-09,  8.21607e-09,  3.16165e-10,
00:00:58,     58372,   170.3596,  7.06568e-09,  2.34672e-09,  3.30263e-09,  1.05452e-08,  2.38327e-10,  1.35235e-09,  7.98571e-09,  2.86170e-10,
00:00:59,     59037,   170.4918,  6.69675e-09,  2.22955e-09,  3.54869e-09,  9.82857e-09,  2.26825e-10,  1.29860e-09,  8.29286e-09,  3.18028e-10,
00:00:59,     59702,   170.4918,  7.81330e-09,  2.34242e-09,  3.45194e-09,  9.41905e-09,  2.37897e-10,  1.02125e-09,  8.29286e-09,  3.38149e-10,
00:01:00,     60347,   170.6241,  6.73341e-09,  2.39187e-09,  3.30263e-09,  9.21429e-09,  2.03390e-10,  1.14595e-09,  7.90893e-09,  3.50445e-10,
00:01:01,     61012,   170.6241,  7.52255e-09,  2.19730e-09,  3.57139e-09,  9.31667e-09,  2.23707e-10,  1.07822e-09,  7.98571e-09,  2.83002e-10,
00:01:01,     61677,   170.2274,  7.09255e-09,  2.14570e-09,  3.56183e-09,  9.11190e-09,  2.34350e-10,  1.24270e-09,  7.37143e-09,  3.21009e-10,
00:01:02,     62322,   170.4918,  7.42239e-09,  2.32200e-09,  3.26202e-09,  8.80476e-09,  1.86942e-10,  1.06425e-09,  8.06250e-09,  3.38149e-10,
00:01:02,     62987,   170.3596,  7.39550e-09,  2.64235e-09,  3.82341e-09,  9.11190e-09,  2.24030e-10,  1.20185e-09,  7.83214e-09,  3.42620e-10,
00:01:03,     63652,   170.3596,  7.26845e-09,  2.20590e-09,  3.83178e-09,  9.00952e-09,  2.60150e-10,  1.24807e-09,  7.83214e-09,  3.10203e-10,
00:01:04,     64317,   170.4918,  7.13652e-09,  2.19192e-09,  3.44358e-09,  9.31667e-09,  2.24782e-10,  1.33085e-09,  7.75536e-09,  3.61811e-10,
00:01:04,     64982,   170.3596,  6.76761e-09,  2.29405e-09,  3.28711e-09,  9.31667e-09,  2.17365e-10,  1.34590e-09,  7.67857e-09,  3.44298e-10,
00:01:05,     65647,   170.3596,  6.58436e-09,  2.29405e-09,  3.43641e-09,  8.80476e-09,  2.36285e-10,  1.26957e-09,  7.83214e-09,  2.80766e-10,
00:01:06,     66312,   170.4918,  7.66182e-09,  2.31017e-09,  3.91419e-09,  8.70238e-09,  2.06830e-10,  1.18680e-09,  7.67857e-09,  3.52308e-10,
00:01:06,     66977,   170.4918,  8.22618e-09,  2.22202e-09,  3.23097e-09,  8.49762e-09,  2.22525e-10,  1.17927e-09,  7.21786e-09,  3.43553e-10,
00:01:07,     67642,   170.4918,  6.66743e-09,  2.24782e-09,  3.25724e-09,  9.27981e-09,  2.15322e-10,  1.17712e-09,  7.67857e-09,  3.85844e-10,
00:01:08,     68307,   170.6241,  7.53477e-09,  2.30695e-09,  3.23217e-09,  8.69112e-09,  2.44132e-10,  1.36095e-09,  7.37143e-09,  3.91061e-10,
00:01:08,     68972,   170.3596,  7.52011e-09,  2.18117e-09,  3.89986e-09,  8.98290e-09,  2.75307e-10,  2.45422e-09,  8.21607e-09,  5.96187e-10,
00:01:09,     69637,   170.4918,  7.19027e-09,  3.46687e-09,  5.72736e-09,  1.07725e-08,  7.69055e-10,  1.12509e-08,  1.12875e-08,  1.86383e-09,
00:01:10,     70302,   171.0207,  7.44682e-09,  7.36912e-09,  8.80544e-09,  1.38214e-08,  9.75670e-10,  1.56950e-08,  1.50500e-08,  9.12166e-09,
00:01:10,     70967,   171.8141,  7.99409e-09,  7.13585e-09,  1.15479e-08,  1.41286e-08,  9.75240e-10,  1.35450e-08,  1.59714e-08,  9.07695e-09,
00:01:11,     71632,   173.1364,  9.04709e-09,  7.56370e-09,  1.03367e-08,  1.33095e-08,  1.01877e-09,  1.50500e-08,  1.72768e-08,  1.03941e-08,
00:01:12,     72297,   175.5164,  7.74977e-09,  8.31835e-09,  1.09017e-08,  1.34119e-08,  3.51417e-09,  2.18225e-08,  1.93500e-08,  1.80234e-08,
00:01:12,     72962,   179.4832,  7.19027e-09,  1.11864e-08,  1.21117e-08,  1.44357e-08,  4.87405e-09,  2.85950e-08,  2.21143e-08,  1.95456e-08,
00:01:13,     73627,   184.2434,  6.98993e-09,  1.27925e-08,  1.12278e-08,  1.52548e-08,  5.04820e-09,  2.94550e-08,  2.49554e-08,  2.49653e-08,
00:01:14,     74292,   189.2679,  7.47368e-09,  1.29000e-08,  1.00333e-08,  1.54595e-08,  4.60530e-09,  2.70900e-08,  2.63375e-08,  2.47790e-08,
00:01:14,     74957,   194.9537,  6.76273e-09,  1.27925e-08,  8.12222e-09,  1.57667e-08,  4.98047e-09,  2.62300e-08,  2.69518e-08,  2.29159e-08,
00:01:15,     75622,   199.8460,  7.40284e-09,  1.36525e-08,  8.07922e-09,  1.67905e-08,  4.97402e-09,  2.67675e-08,  2.73357e-08,  2.45927e-08,
00:01:16,     76287,   204.6062,  7.98675e-09,  1.42975e-08,  7.68506e-09,  1.69952e-08,  5.07937e-09,  2.84875e-08,  2.88714e-08,  2.51516e-08,
00:01:16,     76952,   208.5730,  7.92080e-09,  1.41900e-08,  7.48439e-09,  1.67905e-08,  5.44702e-09,  2.94550e-08,  3.01000e-08,  2.62695e-08,
00:01:17,     77617,   211.6142,  7.71557e-09,  1.45125e-08,  8.03144e-09,  1.67905e-08,  5.29437e-09,  3.02075e-08,  3.11750e-08,  2.58969e-08,
00:01:18,     78282,   214.6554,  8.13823e-09,  1.59100e-08,  8.54506e-09,  1.76095e-08,  5.32662e-09,  2.96700e-08,  3.18661e-08,  2.79463e-08,
00:01:18,     78947,   216.6388,  8.11136e-09,  1.54800e-08,  7.83556e-09,  1.79167e-08,  5.44810e-09,  3.06375e-08,  3.28643e-08,  2.79463e-08,
00:01:19,     79612,   218.6222,  7.84261e-09,  1.60175e-08,  8.03502e-09,  1.79167e-08,  5.67277e-09,  3.11750e-08,  3.29411e-08,  2.98094e-08,
00:01:20,     80257,   220.3411,  8.44364e-09,  1.66625e-08,  8.28586e-09,  1.85310e-08,  5.59322e-09,  3.10675e-08,  3.37089e-08,  2.81326e-08,
00:01:20,     80922,   222.0600,  8.23107e-09,  1.66625e-08,  8.68720e-09,  1.85310e-08,  5.58892e-09,  2.97775e-08,  3.54750e-08,  2.79463e-08,
00:01:21,     81587,   223.6468,  8.05273e-09,  1.63400e-08,  8.58447e-09,  1.85310e-08,  5.47927e-09,  2.98850e-08,  3.50143e-08,  2.64558e-08,
00:01:22,     82252,   225.6301,  8.40209e-09,  1.63400e-08,  8.81739e-09,  1.86333e-08,  5.44057e-09,  2.77350e-08,  3.50143e-08,  2.51516e-08,
00:01:22,     82917,   227.7458,  8.81011e-09,  1.55875e-08,  8.57133e-09,  1.92476e-08,  4.99337e-09,  2.54775e-08,  3.46304e-08,  2.29159e-08,
00:01:23,     83582,   229.9936,  8.32391e-09,  1.51575e-08,  8.45667e-09,  1.85310e-08,  4.35160e-09,  2.20375e-08,  3.29411e-08,  1.78856e-08,
00:01:24,     84247,   232.5059,  7.90368e-09,  1.39750e-08,  7.91917e-09,  1.78143e-08,  3.87107e-09,  1.72000e-08,  3.07911e-08,  1.34142e-08,
00:01:24,     84912,   235.4149,  8.16023e-09,  1.22550e-08,  7.29208e-09,  1.63810e-08,  3.06160e-09,  1.21475e-08,  2.87946e-08,  9.68804e-09,
00:01:25,     85577,   238.1916,  7.41261e-09,  1.05350e-08,  7.24789e-09,  1.54595e-08,  2.59720e-09,  9.56750e-09,  2.70286e-08,  7.44674e-09,
00:01:26,     86242,   241.2328,  8.13334e-09,  9.35250e-09,  6.44044e-09,  1.52548e-08,  2.26825e-09,  8.17000e-09,  2.48786e-08,  6.43882e-09,
00:01:26,     86907,   244.4063,  8.01364e-09,  8.49250e-09,  6.12272e-09,  1.46405e-08,  1.90490e-09,  6.85850e-09,  2.29589e-08,  5.52776e-09,
00:01:27,     87572,   247.7119,  7.52989e-09,  8.17537e-09,  5.91250e-09,  1.42310e-08,  1.88125e-09,  6.18017e-09,  2.13464e-08,  4.89991e-09,
00:01:28,     88237,   250.6209,  8.80034e-09,  7.63465e-09,  5.83724e-09,  1.44357e-08,  1.79417e-09,  6.15330e-09,  2.08089e-08,  4.96884e-09,
00:01:28,     88902,   253.6621,  8.45095e-09,  7.23152e-09,  5.79067e-09,  1.37190e-08,  1.52327e-09,  5.34382e-09,  2.00411e-08,  4.21615e-09,
00:01:29,     89547,   256.7033,  8.17732e-09,  6.97890e-09,  5.48011e-09,  1.36167e-08,  1.71247e-09,  4.73645e-09,  1.90429e-08,  3.65350e-09,
00:01:30,     90212,   259.2156,  9.18391e-09,  6.60695e-09,  5.15163e-09,  1.26952e-08,  1.52972e-09,  4.56552e-09,  1.81982e-08,  3.29951e-09,
00:01:30,     90877,   262.2568,  9.07886e-09,  6.43602e-09,  5.63539e-09,  1.31048e-08,  1.44050e-09,  4.55262e-09,  1.74304e-08,  3.35168e-09,
00:01:31,     91522,   264.2402,  9.18391e-09,  6.12212e-09,  5.03339e-09,  1.25929e-08,  1.55875e-09,  4.41610e-09,  1.68929e-08,  3.28088e-09,
00:01:32,     92187,   266.7525,  9.34516e-09,  5.92217e-09,  5.44428e-09,  1.21833e-08,  1.39105e-09,  4.30752e-09,  1.63554e-08,  3.05731e-09,
00:01:32,     92852,   269.6615,  1.02418e-08,  5.69750e-09,  5.18389e-09,  1.16714e-08,  1.40717e-09,  4.08500e-09,  1.55107e-08,  3.15607e-09,
00:01:33,     93517,   272.0415,  9.57727e-09,  5.46530e-09,  5.20419e-09,  1.22857e-08,  1.36632e-09,  4.34192e-09,  1.56643e-08,  2.97534e-09,
00:01:34,     94182,   274.4216,  9.72386e-09,  5.45670e-09,  5.39889e-09,  1.18762e-08,  1.33192e-09,  3.98287e-09,  1.51268e-08,  3.00887e-09,
00:01:34,     94847,   276.9339,  1.08868e-08,  5.35672e-09,  4.95456e-09,  1.11595e-08,  1.39427e-09,  3.93127e-09,  1.45893e-08,  3.25480e-09,
00:01:35,     95512,   279.5784,  1.03371e-08,  4.96220e-09,  5.13013e-09,  1.17738e-08,  1.25560e-09,  3.62275e-09,  1.41286e-08,  3.19146e-09,
00:01:36,     96177,   282.0907,  1.07524e-08,  5.22450e-09,  5.01906e-09,  1.18762e-08,  1.29000e-09,  3.47977e-09,  1.39750e-08,  2.83934e-09,
00:01:36,     96842,   284.7352,  1.20864e-08,  4.91167e-09,  5.01189e-09,  1.12619e-08,  1.27710e-09,  3.74315e-09,  1.36679e-08,  2.74432e-09,
00:01:37,     97507,   286.9831,  1.15856e-08,  4.89662e-09,  4.59144e-09,  1.08524e-08,  1.15777e-09,  3.54857e-09,  1.35911e-08,  2.76482e-09,
