Wed, Mar 30, 2016	7:15 PM
 Notes: 
 waiting time: 30.000
 time(s)	 temp (K)	 MS1=2.085	 MS2=15.166	 MS3=17.074	 MS4=26.712	 MS5=41.148	 MS6=42.035	 MS7=42.992	 MS8=57.407
0.000	170.000	364.818	105.545	123.807	322.858	2.849	101.017	4.519	-1.073
0.778	170.000	369.072	101.971	120.264	323.954	4.450	94.633	4.089	0.149
1.558	170.000	367.282	98.638	121.452	326.569	3.811	94.518	4.357	-0.374
2.334	170.000	365.868	97.967	119.821	326.498	3.163	94.187	4.656	-0.005
3.114	170.000	375.585	103.069	123.783	323.954	2.530	99.220	4.211	-0.407
3.893	170.000	367.780	101.853	123.865	321.514	3.489	92.588	4.546	-0.927
4.671	170.000	360.597	99.339	125.329	321.805	5.005	94.042	3.749	-0.388
5.451	170.000	364.152	100.829	118.541	318.443	1.717	91.036	5.596	-0.674
6.232	170.000	376.753	96.777	126.641	316.250	3.360	91.850	3.142	0.109
7.011	170.000	360.056	96.234	122.461	312.213	3.847	91.985	3.908	-0.831
7.785	170.200	359.718	105.104	124.045	317.988	6.045	98.783	5.594	0.601
8.561	170.600	368.523	97.389	127.754	320.197	7.264	94.510	5.790	-0.647
9.333	171.400	367.794	101.103	139.600	323.101	9.869	94.066	10.088	0.845
10.108	172.600	379.993	105.931	141.995	333.916	10.304	97.324	11.377	0.932
10.884	174.200	372.998	107.214	156.933	331.466	15.646	99.267	12.999	1.781
11.664	176.300	384.895	103.040	163.879	314.389	20.781	94.809	17.290	2.392
12.439	178.700	365.712	112.024	166.468	334.340	30.819	102.783	22.822	2.852
13.219	181.500	375.127	104.526	180.438	328.485	37.504	102.692	30.674	4.462
13.995	184.500	376.942	119.293	186.245	339.332	44.978	102.954	38.074	4.887
14.772	187.800	371.203	122.401	188.846	346.498	46.975	105.913	41.150	6.099
15.553	191.100	378.960	120.132	187.838	335.995	54.893	110.449	46.637	7.600
16.332	195.000	372.884	125.483	185.864	337.638	57.905	110.814	55.125	7.641
17.108	198.500	378.594	129.879	186.512	349.117	67.944	117.459	61.931	9.916
17.888	202.100	381.702	132.736	194.795	354.239	80.886	122.829	74.879	13.627
18.665	205.700	382.996	140.862	200.465	364.180	116.028	129.040	102.244	17.250
19.445	209.300	384.836	149.909	213.485	381.461	154.447	132.375	144.078	25.044
20.219	212.900	383.473	172.512	241.800	407.241	219.798	143.340	200.863	32.100
20.998	216.500	411.638	204.059	271.880	427.921	299.457	160.860	256.239	41.453
21.780	220.100	431.270	234.182	298.034	456.822	324.251	164.882	255.338	40.278
22.560	223.700	421.841	230.086	286.308	456.384	262.092	173.839	198.575	30.770
23.332	227.200	411.338	213.559	262.401	444.036	194.283	169.213	153.019	25.584
24.109	230.700	391.676	193.855	242.827	437.413	147.849	168.996	117.376	19.340
24.886	234.200	392.883	178.618	223.783	417.968	105.933	160.124	83.335	12.336
25.664	237.700	395.317	165.663	208.582	405.664	79.192	153.743	60.307	8.326
26.437	241.100	394.742	150.064	191.886	398.184	63.208	147.618	47.841	6.556
27.216	245.000	381.439	151.600	189.107	395.758	51.226	141.443	46.275	5.756
27.993	248.400	390.160	147.613	191.243	385.396	48.066	143.732	36.831	4.656
28.771	251.800	394.578	141.685	184.163	386.279	44.365	143.126	37.600	5.742
29.543	255.200	395.079	140.160	176.853	396.173	41.299	140.917	35.025	5.378
30.319	258.500	388.750	144.029	178.227	389.369	42.581	136.581	33.263	4.486
31.101	261.900	400.745	139.438	181.702	381.809	39.340	140.019	34.639	3.321
31.878	265.200	391.683	140.445	172.731	369.485	37.441	135.197	32.610	3.823
32.655	268.400	391.038	135.227	172.717	372.517	37.377	130.490	31.115	3.079
33.436	271.700	397.571	140.098	164.727	370.567	32.702	132.153	31.005	5.391
34.214	274.900	401.919	143.055	168.390	366.148	32.729	131.515	28.716	4.369
34.990	278.200	405.526	138.661	169.182	365.927	32.529	127.553	27.327	3.665
35.765	281.400	407.977	132.724	169.790	377.641	32.350	131.153	27.958	3.303
36.542	284.600	405.451	132.162	163.563	366.603	30.266	125.526	28.431	3.223
37.320	287.800	411.733	128.798	172.539	350.539	27.096	126.158	24.533	3.398
38.098	291.000	438.747	127.976	170.411	353.147	26.523	127.815	25.358	3.396
38.874	294.600	434.924	133.034	165.331	351.579	27.888	125.620	25.204	3.137
39.649	297.800	458.954	125.306	163.669	363.165	26.417	127.297	26.458	1.324
40.423	300.900	461.784	124.683	162.670	363.692	28.859	123.462	24.676	2.037
41.195	304.100	466.772	123.517	159.436	346.390	26.783	119.162	21.873	2.370
41.973	307.200	475.970	125.619	160.023	352.307	26.034	121.174	23.541	2.745
42.749	310.300	459.409	125.581	161.341	349.674	27.651	121.702	22.898	1.408
43.526	313.400	478.260	125.072	159.384	342.312	23.360	123.867	18.369	3.080
44.304	316.600	480.542	126.296	163.089	346.818	25.064	121.895	23.706	2.228
45.082	319.700	498.896	127.052	157.548	358.143	23.873	126.611	21.787	1.172
45.862	322.800	498.749	123.513	155.953	344.573	20.751	115.614	20.381	2.876
46.640	325.900	494.596	121.585	166.637	354.935	25.469	119.001	21.619	1.231
47.419	329.000	510.079	126.828	157.516	342.576	23.097	124.556	21.180	3.073
48.199	332.100	486.185	129.506	162.251	356.674	22.790	123.820	20.639	2.746
48.972	335.200	492.747	125.339	160.638	351.282	23.853	122.682	17.286	1.772
49.747	338.300	507.500	120.528	154.552	345.217	21.122	127.585	19.869	0.444
50.523	341.400	497.789	129.661	155.409	343.853	20.979	124.131	17.565	2.965
51.298	344.500	505.534	129.027	158.412	347.149	21.342	123.408	20.870	1.206
52.078	348.000	503.029	117.088	160.491	357.365	23.930	131.377	18.780	2.035
52.859	351.100	510.625	123.522	160.845	349.328	20.079	131.740	20.821	1.658
53.642	354.200	515.537	123.101	150.433	350.945	20.968	137.322	20.284	2.840
54.425	357.300	525.993	132.687	152.846	351.695	21.308	142.607	18.473	1.697
55.204	360.400	525.723	127.358	157.070	359.601	21.006	145.371	17.971	0.880
55.981	363.500	520.602	131.963	156.367	359.102	21.403	145.410	18.354	1.217
56.753	366.500	530.933	132.608	150.515	353.466	22.628	145.244	18.554	2.404
57.529	369.600	531.542	132.166	152.693	353.278	20.496	147.338	21.052	2.482
58.305	372.700	506.914	134.156	156.121	348.630	21.227	149.908	22.092	2.114
59.083	375.800	518.097	128.393	155.169	349.247	19.368	139.909	18.749	3.446
59.863	378.900	511.908	131.167	149.503	350.260	18.397	140.143	16.889	2.553
60.637	382.000	513.538	126.772	153.015	342.506	20.212	138.435	17.229	2.190
61.417	385.100	499.179	134.257	147.898	350.157	21.668	137.500	17.114	1.777
62.197	388.600	499.104	124.132	153.469	358.039	19.803	130.993	18.514	2.434
62.977	391.700	483.744	124.314	143.533	349.537	19.527	138.359	18.718	1.477
63.756	394.700	485.032	128.744	157.245	355.221	19.348	128.894	18.646	1.161
64.532	397.800	483.563	128.583	146.616	357.676	19.202	125.689	15.342	1.465
65.308	400.900	469.513	125.643	154.482	355.951	21.892	131.213	17.603	1.606
66.081	403.900	476.287	124.909	150.116	365.844	21.268	126.391	17.948	1.634
66.859	407.000	470.367	129.647	156.781	373.371	19.374	126.832	16.348	0.786
67.640	410.000	464.956	126.481	150.812	379.911	20.109	127.629	18.915	2.635
68.419	413.100	463.236	125.780	147.587	394.631	18.348	124.118	17.634	1.587
69.196	416.200	468.437	123.906	151.277	399.428	19.920	126.437	20.223	1.959
69.975	419.300	469.532	127.066	148.716	393.410	19.616	122.446	17.468	0.829
70.752	422.300	448.390	124.591	148.085	403.410	20.172	118.436	16.918	1.411
71.529	425.400	456.391	121.441	151.497	405.278	19.798	123.243	16.595	2.241
72.308	428.500	451.641	120.241	150.494	406.030	21.392	123.219	17.259	1.134
73.088	432.000	458.454	126.326	143.690	404.498	19.806	122.792	18.083	1.178
73.866	435.000	456.307	127.432	148.084	417.566	19.189	124.527	17.479	2.596
74.642	438.100	449.314	120.441	146.817	420.140	18.179	126.058	17.081	0.502
75.422	441.100	446.258	123.566	146.092	416.558	21.110	118.168	16.990	1.636
76.195	444.200	440.050	128.311	147.305	425.639	22.007	117.124	19.303	2.789
76.976	447.300	452.970	126.001	149.551	428.778	18.154	117.309	17.264	2.296
77.750	450.300	450.756	120.432	152.349	430.368	18.987	116.169	15.910	1.897
78.527	453.400	430.435	121.025	146.501	437.894	17.369	118.903	16.147	2.520
79.305	456.500	429.383	129.043	149.018	427.637	20.122	122.510	16.758	0.920
80.083	459.600	438.862	121.466	146.233	434.692	18.148	113.582	18.634	0.914
80.864	462.600	434.435	127.048	150.163	425.734	18.018	118.596	18.179	2.065
81.640	465.700	440.256	115.555	147.042	435.821	22.314	116.654	17.148	1.131
82.416	468.800	433.422	128.276	149.254	427.353	18.993	119.750	17.030	1.423
83.195	471.900	441.835	126.655	152.627	421.588	21.483	120.754	16.889	1.604
83.976	475.400	434.544	124.160	148.858	417.009	22.088	112.623	17.341	1.809
84.754	478.500	424.017	121.557	156.299	417.607	19.426	123.673	17.927	0.650
85.532	481.500	420.236	126.000	150.002	406.747	21.873	117.775	18.699	2.456
86.311	484.600	432.782	121.636	149.951	405.333	18.769	119.484	19.741	0.924
87.087	487.700	429.111	124.524	146.257	435.607	20.495	120.814	19.077	1.941
87.862	490.800	423.021	122.209	150.634	406.770	20.837	118.034	19.243	2.044
88.637	493.900	416.630	121.575	154.547	409.908	20.602	116.814	19.703	1.998
89.418	496.900	420.955	126.312	148.926	408.643	20.953	122.048	17.665	2.777
90.196	500.000	406.741	123.642	143.594	398.834	19.691	120.854	20.042	1.536
90.974	503.100	421.124	118.229	147.296	397.068	22.778	116.824	20.606	2.536
91.747	506.100	422.369	125.269	149.354	389.794	20.991	124.933	20.209	1.969
92.528	509.200	413.498	114.668	145.444	401.473	22.518	118.640	21.163	2.442
93.302	512.300	416.207	126.653	146.093	396.857	20.280	121.334	18.832	0.735
94.079	515.400	422.035	122.618	150.501	392.746	21.983	116.546	18.158	2.434
94.855	518.500	410.802	120.132	155.208	390.802	21.462	120.457	19.602	1.133
95.630	522.000	414.716	119.659	153.152	388.995	21.442	122.330	20.499	3.188
96.411	525.000	426.160	121.425	147.335	393.280	22.839	112.720	20.032	2.588
97.191	528.100	404.841	123.699	154.644	385.249	24.519	114.934	19.835	1.831
97.967	531.100	411.646	122.266	149.897	375.326	20.232	118.189	21.138	1.934
98.747	534.200	418.242	120.487	154.246	374.013	22.954	113.973	18.037	1.468
99.524	537.400	408.056	117.699	152.919	370.109	23.916	113.986	17.475	2.068
100.303	540.500	414.911	121.943	151.823	375.272	23.958	115.394	19.235	1.802
101.080	543.600	405.287	120.773	151.114	375.631	22.418	116.920	20.724	2.343
101.859	546.700	406.482	114.364	150.046	366.890	22.354	107.975	17.786	1.566
102.635	549.800	402.114	115.268	151.145	370.989	22.894	109.248	20.683	2.368
103.410	552.900	418.153	121.523	152.209	367.603	22.732	121.412	21.155	2.906
104.185	555.900	404.476	115.257	147.439	384.494	21.161	120.173	21.234	2.502
104.962	559.100	400.316	121.173	154.886	374.298	23.057	116.606	20.590	1.981
105.739	562.300	408.288	119.081	153.353	376.534	22.011	115.789	19.381	1.544
106.514	565.500	401.342	119.767	154.365	369.561	20.403	116.628	21.650	2.160
107.292	569.100	403.412	122.997	148.159	363.182	23.530	120.618	19.168	2.369
108.071	572.300	400.016	115.167	150.623	373.890	20.881	113.316	17.297	2.640
108.845	575.300	400.565	120.347	150.762	368.220	22.536	118.548	18.812	1.836
109.624	578.400	399.956	115.566	147.218	362.542	22.149	113.708	19.565	1.640
110.403	581.500	404.445	118.187	151.090	367.283	22.548	117.435	20.361	2.267
111.182	584.600	395.900	118.286	150.033	363.706	20.206	113.557	18.973	1.329
111.962	587.600	400.745	113.368	151.840	374.746	21.672	113.476	16.870	1.504
112.739	590.700	399.220	120.616	143.505	365.923	22.985	113.229	17.700	2.417
113.519	593.800	392.587	117.818	146.791	372.602	22.630	117.265	18.998	2.026
114.296	596.800	396.105	112.358	147.466	367.171	21.435	111.485	18.367	1.996
115.071	599.900	391.031	111.087	149.534	364.879	22.531	107.558	18.405	1.430
115.850	603.000	393.193	115.287	149.561	366.813	21.113	113.958	17.835	2.761
116.627	606.000	394.984	117.871	147.549	370.460	21.002	109.834	19.198	1.501
117.403	609.100	397.918	114.339	145.137	365.702	21.585	111.815	17.980	1.467
118.180	612.600	392.701	110.665	148.608	365.055	20.798	107.451	17.717	2.928
118.960	615.700	383.636	111.273	150.399	360.363	20.915	108.578	19.494	1.688
119.736	618.700	381.583	114.542	151.672	366.813	22.565	114.614	18.114	2.134
120.513	621.800	382.950	111.831	148.704	370.263	19.340	112.009	16.748	2.611
121.291	624.800	400.341	114.244	147.502	358.779	21.724	108.092	17.511	1.703
122.066	627.900	392.854	105.378	149.902	357.333	20.753	105.958	19.688	1.345
122.843	630.900	389.634	113.632	151.126	361.968	20.457	108.012	17.483	1.708
123.620	634.000	386.632	119.223	150.004	360.037	22.074	110.907	18.561	2.321
124.398	637.000	388.876	113.363	150.398	364.381	19.292	105.586	17.704	2.095
125.178	640.100	382.976	115.423	143.756	359.751	20.034	116.441	17.568	1.504
125.952	643.100	385.445	115.340	149.263	369.974	20.890	109.357	19.485	2.010
126.728	646.200	375.734	116.042	147.558	360.167	18.809	113.480	15.456	2.008
127.505	649.200	387.871	115.421	147.084	364.240	19.523	110.521	17.521	2.100
128.282	652.300	374.381	112.140	147.538	354.235	19.069	104.578	19.657	2.491
129.056	655.400	385.080	107.537	151.928	360.920	18.903	111.823	17.475	0.857
129.832	658.500	378.135	113.863	147.313	366.116	20.617	103.193	17.809	2.895
130.607	662.000	367.004	110.316	150.315	357.375	17.133	108.296	15.228	2.948
131.389	665.000	381.268	114.186	149.753	373.318	20.354	105.687	18.465	0.935
132.165	668.100	383.255	116.109	149.079	364.454	19.460	104.069	17.885	0.954
132.941	671.100	374.540	111.023	153.089	366.367	19.924	108.364	17.563	1.702
133.719	674.200	377.485	115.848	141.632	368.574	19.755	103.974	16.438	1.281
134.495	677.300	383.098	114.712	152.243	355.235	20.104	106.119	16.780	1.132
135.274	680.300	383.023	117.029	152.789	365.060	18.034	103.410	16.212	2.496
136.053	683.400	370.314	110.113	151.151	366.582	18.385	104.694	18.623	1.860
136.834	686.500	380.001	115.719	154.270	367.870	20.083	105.450	17.564	2.482
137.611	689.500	361.080	114.654	141.874	368.618	19.251	106.447	17.749	2.383
138.391	692.500	374.824	112.928	151.634	376.981	20.234	106.920	15.195	1.416
139.173	695.600	360.482	108.123	150.643	367.237	20.038	100.963	15.782	1.207
139.950	698.700	369.332	112.053	153.341	375.160	21.290	108.835	18.064	2.611
140.727	702.200	384.856	117.127	150.890	366.324	19.548	105.560	17.839	1.837
141.507	705.300	367.118	114.930	149.303	364.103	20.460	109.939	16.669	1.938
142.288	708.300	374.284	112.792	150.900	364.787	22.909	103.946	17.873	1.559
143.068	711.400	372.621	110.074	152.237	381.562	19.063	108.346	16.748	0.435
143.844	714.500	370.078	110.007	151.124	378.805	15.909	108.871	14.717	2.481
144.623	717.600	374.335	114.384	148.044	372.032	18.084	107.070	15.553	1.729
145.400	720.700	371.813	113.358	151.824	374.239	19.447	108.246	15.689	1.047
146.175	723.700	379.034	106.478	148.435	377.290	18.593	102.339	16.967	0.935
146.957	726.800	384.620	113.242	150.266	366.430	17.596	105.479	17.091	1.928
147.731	729.900	361.020	110.507	153.230	377.567	18.325	111.974	17.512	0.979
148.512	733.000	367.661	110.417	151.217	375.034	18.390	105.268	15.527	1.488
149.289	736.000	371.472	111.045	155.512	374.074	18.499	108.507	16.351	2.330
150.062	739.100	360.112	112.177	154.449	371.854	18.899	101.372	17.538	1.148
150.840	742.200	367.998	109.539	148.190	374.884	17.841	106.935	14.880	2.269
151.623	745.700	379.158	110.865	154.332	371.665	19.767	104.423	15.469	0.841
152.410	748.700	370.515	108.785	152.312	369.259	16.881	104.434	19.102	0.497
153.189	751.800	383.211	114.238	152.114	379.582	19.677	108.085	17.670	0.748
153.969	754.800	373.229	104.292	149.500	368.387	19.260	106.255	16.520	1.251
154.749	757.900	361.343	112.928	150.628	372.988	17.166	107.143	16.200	1.027
155.522	761.000	371.258	112.409	150.153	368.941	16.020	102.913	16.455	1.336
156.299	764.100	372.979	109.255	150.993	374.724	18.000	105.713	16.292	1.974
157.078	767.200	361.452	105.688	151.246	369.164	18.906	101.779	12.722	1.155
157.855	770.200	373.057	104.676	153.342	369.455	17.210	105.472	16.930	1.625
158.633	773.300	362.199	107.988	149.635	359.119	17.353	109.562	13.994	2.339
159.410	776.400	375.929	110.124	149.703	363.538	20.490	103.832	16.617	2.052
160.186	779.400	365.608	107.951	151.807	361.939	15.683	100.604	16.740	0.824
160.965	782.900	359.777	110.313	156.666	370.073	17.189	103.923	15.138	1.112
161.743	785.900	363.451	109.591	150.375	371.539	18.040	105.423	17.013	1.060
162.523	789.000	365.668	112.616	154.084	368.777	17.414	106.423	14.775	1.838
163.300	792.000	358.308	109.306	154.285	385.361	15.342	104.426	17.221	2.403
164.074	795.100	359.109	108.657	159.137	369.776	18.564	101.035	14.962	1.008
164.851	798.100	350.655	107.890	150.087	382.410	17.458	104.571	16.723	1.296
165.629	801.200	366.037	109.473	156.453	372.998	15.612	104.178	15.189	0.659
166.407	804.100	362.576	108.656	157.238	382.071	16.366	100.167	15.018	0.659
167.185	807.100	353.824	109.506	153.088	383.011	16.973	99.620	14.875	1.035
167.963	810.200	374.866	114.784	155.407	385.988	15.910	99.017	14.152	1.240
168.739	813.300	361.934	111.268	149.847	386.735	17.399	103.987	13.459	1.596
169.516	816.400	359.533	110.987	151.195	390.799	18.129	104.985	16.653	1.306
170.295	819.500	354.211	114.186	151.854	399.619	16.389	99.242	15.466	1.631
171.072	822.600	370.424	114.881	161.574	397.188	16.501	103.187	16.248	0.087
171.851	826.100	368.393	111.766	155.670	400.236	18.272	103.165	15.878	1.212
172.626	829.100	364.743	115.672	151.608	403.418	15.523	100.673	15.989	1.787
173.405	832.200	365.822	108.654	157.758	413.389	15.478	102.432	16.192	0.209
174.187	835.300	356.411	108.466	158.400	421.991	14.017	103.851	12.733	1.845
174.965	838.400	365.538	115.354	155.917	416.083	16.522	102.568	15.111	1.576
175.738	841.500	362.759	111.678	158.909	419.339	19.113	108.977	16.310	1.442
176.519	844.600	364.985	119.586	162.628	416.438	17.987	102.590	15.248	1.502
177.298	847.700	361.467	113.722	154.407	423.005	16.351	102.997	15.036	0.902
178.076	850.900	357.800	115.837	155.433	419.613	16.629	102.673	14.696	1.981
178.854	854.000	356.564	111.442	156.847	412.050	18.691	103.319	14.312	1.995
179.632	857.200	362.211	112.267	157.633	428.820	16.921	106.570	16.574	1.792
180.409	860.200	372.326	115.560	154.900	411.118	17.456	106.400	16.732	0.308
181.186	863.200	358.768	110.898	151.592	415.986	14.760	107.979	13.475	1.077
181.966	866.200	360.020	114.739	158.285	409.190	16.193	102.761	15.362	0.390
182.744	869.700	360.758	114.759	161.589	423.167	17.780	102.847	13.586	1.312
183.522	872.900	363.008	114.650	166.532	412.792	16.110	102.206	16.364	0.922
184.299	876.000	364.971	113.865	156.905	414.683	16.195	107.459	14.853	1.778
185.077	879.000	359.918	111.378	161.594	399.560	17.957	105.586	16.256	1.058
185.852	882.100	368.079	114.232	164.290	406.751	16.195	104.479	15.219	0.466
186.629	885.200	368.991	110.895	159.903	411.243	16.774	103.844	15.180	1.524
