Wed, Mar 30, 2016	9:23 PM
 Notes: 
 waiting time: 30.000
 time(s)	 temp (K)	 MS1=2.085	 MS2=15.166	 MS3=17.074	 MS4=26.712	 MS5=41.148	 MS6=42.035	 MS7=42.992	 MS8=57.407
0.000	169.900	416.433	177.669	122.443	674.428	20.645	208.367	18.786	2.063
0.787	169.900	421.528	176.968	123.366	674.429	22.775	200.936	19.926	2.722
1.571	169.900	417.019	178.164	122.704	668.724	22.654	193.490	18.328	2.627
2.356	170.000	423.342	186.463	128.650	676.844	24.144	200.068	21.115	0.715
3.138	170.000	414.044	183.573	130.616	677.437	22.957	196.755	24.403	1.801
3.926	170.000	412.073	179.366	125.981	666.666	25.634	192.200	21.888	2.294
4.713	170.000	400.045	179.557	128.249	665.609	27.283	196.707	21.363	1.988
5.502	170.100	410.182	183.357	127.152	665.436	21.830	194.051	20.565	1.574
6.288	170.100	408.364	179.828	133.422	665.760	26.632	193.515	21.492	1.868
7.071	170.100	425.517	185.582	129.562	664.422	25.266	195.367	21.795	0.983
7.852	170.200	414.606	172.184	130.775	655.753	28.331	197.743	25.396	2.081
8.635	170.600	415.565	181.980	135.855	670.480	30.130	194.790	23.200	2.967
9.417	171.300	421.386	180.080	139.097	683.179	30.149	195.316	29.743	2.593
10.200	172.300	412.352	190.293	143.789	677.329	39.924	201.644	35.613	5.925
10.985	173.800	416.447	185.856	159.442	674.972	49.684	195.380	43.160	5.517
11.767	175.700	427.864	191.318	170.699	675.709	57.585	195.666	47.863	6.483
12.553	178.000	429.015	190.321	169.496	703.048	61.954	206.634	57.207	7.708
13.338	181.200	422.189	198.962	187.057	681.512	82.088	213.014	68.472	11.034
14.125	184.300	422.298	209.256	181.808	688.958	91.383	213.473	80.192	12.940
14.910	187.600	433.892	211.954	191.698	695.850	106.860	218.004	85.987	10.458
15.696	191.000	418.830	215.885	185.264	705.398	112.717	215.959	95.989	16.119
16.487	194.500	439.775	221.017	193.331	710.338	130.538	229.850	109.340	17.615
17.270	198.000	429.237	225.780	190.597	712.867	153.783	233.996	130.247	20.099
18.059	201.500	429.790	246.314	195.560	723.668	188.399	237.089	159.306	27.677
18.847	205.600	446.593	254.400	214.686	737.720	246.827	251.673	221.152	35.164
19.632	209.200	450.279	288.298	226.174	769.898	341.949	258.476	302.513	49.393
20.419	212.800	460.942	321.182	256.545	816.341	469.598	290.666	413.509	64.677
21.201	216.300	470.874	368.256	290.578	848.932	599.111	310.371	503.725	81.256
21.985	219.900	500.341	404.747	304.885	876.273	614.392	316.771	454.509	72.486
22.769	223.500	488.675	395.754	282.956	869.223	481.545	307.530	370.541	59.449
23.555	227.000	474.759	353.841	265.105	842.447	391.570	304.763	298.774	45.210
24.339	231.000	460.123	313.512	246.820	840.774	309.358	292.960	246.818	35.313
25.127	234.500	461.269	309.854	231.392	812.916	253.494	286.497	198.276	27.277
25.913	238.000	463.010	288.363	227.599	800.600	209.007	284.271	161.984	24.109
26.698	241.400	456.042	275.660	217.672	779.774	186.974	277.253	150.253	24.725
27.484	244.900	452.978	273.985	213.278	774.032	176.159	267.014	139.024	19.548
28.269	248.200	447.126	259.417	208.821	771.198	161.722	260.753	134.525	18.358
29.055	251.600	458.219	263.571	200.717	757.658	147.303	264.812	128.154	17.610
29.840	255.400	449.213	257.625	199.632	762.144	154.178	261.056	121.848	19.328
30.621	258.700	461.416	259.751	202.987	747.099	145.008	262.137	119.045	18.580
31.405	262.000	457.183	255.823	197.426	737.716	146.204	264.013	117.650	18.061
32.188	265.200	459.918	245.726	198.181	747.577	140.357	259.000	111.490	15.793
32.976	268.400	467.539	256.070	198.006	745.464	132.780	250.510	109.806	15.657
33.761	271.600	461.148	255.121	202.972	740.490	134.755	249.622	106.722	15.554
34.544	274.800	470.470	249.178	194.547	733.941	129.779	251.734	109.164	15.878
35.329	278.000	483.633	250.066	202.058	738.627	132.033	246.330	108.385	13.894
36.115	281.600	480.281	241.129	194.813	736.447	131.116	254.558	106.609	15.914
36.901	284.800	492.256	232.126	195.664	735.013	131.290	245.537	103.402	14.526
37.682	288.000	477.335	242.776	195.085	729.519	124.647	243.541	98.610	16.436
38.464	291.200	504.053	245.987	193.593	744.370	115.882	241.746	98.939	13.427
39.252	294.400	512.690	237.557	191.952	717.404	121.464	235.800	102.158	13.108
40.039	297.500	518.985	236.407	189.381	710.574	112.470	236.610	99.155	11.783
40.829	300.700	548.210	236.851	188.768	734.614	119.295	239.102	95.653	13.460
41.618	304.300	537.459	228.902	185.141	723.042	115.609	238.418	96.556	15.619
42.407	307.500	547.200	231.747	189.192	717.698	115.265	236.811	96.231	14.064
43.195	310.600	543.532	234.343	191.989	737.590	114.743	242.712	90.129	12.298
43.982	313.800	567.925	227.829	183.960	715.892	111.857	235.009	93.777	11.783
44.765	317.000	563.831	230.867	192.673	721.696	112.537	235.023	94.027	13.504
45.547	320.200	555.359	229.568	184.857	708.780	112.506	240.812	90.110	13.304
46.333	323.800	545.425	234.052	193.588	709.315	112.919	232.808	87.723	11.600
47.118	327.000	558.800	227.375	188.624	716.595	103.494	240.365	89.084	10.133
47.905	330.100	556.003	240.988	180.082	713.500	110.415	233.405	87.176	11.786
48.686	333.200	567.240	228.280	192.509	718.222	107.545	235.514	90.819	12.488
49.473	336.300	580.173	233.420	189.438	723.178	111.308	242.518	85.526	11.525
50.261	339.300	568.962	227.529	183.675	713.003	106.485	243.363	90.757	11.134
51.049	342.400	563.916	230.831	181.462	709.333	111.811	237.400	85.786	11.343
51.836	345.900	555.704	228.929	185.376	709.005	106.295	245.849	87.591	11.939
52.625	349.000	577.381	232.400	186.987	708.031	103.996	246.311	89.191	14.859
53.414	352.100	580.787	226.015	185.646	698.694	101.292	246.045	86.753	11.207
54.201	355.200	592.118	235.599	180.427	703.720	106.963	255.191	88.508	11.941
54.993	358.300	578.569	231.651	179.305	715.386	105.632	256.372	91.259	9.750
55.779	361.300	579.486	232.489	181.742	721.772	102.438	256.802	86.570	10.285
56.569	364.900	590.493	240.877	186.442	720.444	104.471	264.741	82.322	11.871
57.359	368.000	595.063	237.124	183.672	718.620	101.031	257.948	81.768	10.985
58.149	371.200	570.639	235.478	178.466	696.463	102.810	258.318	86.092	12.711
58.938	374.400	584.274	241.845	179.852	702.873	104.588	251.439	80.793	11.598
59.727	377.500	565.987	231.698	179.345	713.353	101.061	248.264	88.003	11.316
60.520	380.600	575.589	225.479	185.553	705.539	100.145	246.139	83.033	11.176
61.308	384.100	558.728	230.421	183.232	701.958	101.561	239.635	81.510	10.835
62.099	387.200	552.937	226.662	180.275	710.567	97.655	247.579	82.342	11.181
62.890	390.300	553.697	226.437	176.267	720.465	102.382	249.574	82.932	10.668
63.678	393.300	557.427	231.171	181.637	726.490	94.308	241.416	78.680	10.344
64.467	396.400	557.467	220.008	178.518	731.080	100.102	246.589	83.606	10.331
65.258	399.900	559.759	230.705	177.909	726.681	98.229	231.236	81.119	9.359
66.046	403.000	534.123	222.651	179.028	748.143	103.001	232.667	82.162	11.393
66.835	406.000	541.731	220.843	185.435	740.389	99.669	235.556	78.538	11.652
67.624	409.100	530.779	230.028	180.022	756.099	96.637	226.561	78.822	10.297
68.412	412.100	529.977	229.215	179.220	757.300	96.628	236.210	83.800	10.401
69.205	415.100	512.710	225.489	180.140	768.226	99.397	235.425	80.055	11.483
69.998	418.600	522.534	232.124	178.087	786.734	97.830	237.334	79.412	10.729
70.787	421.600	526.427	220.355	176.582	790.075	98.947	236.196	80.157	9.822
71.579	424.600	524.906	231.789	177.291	788.634	100.121	237.495	82.127	11.928
72.368	427.600	527.647	229.247	180.256	804.907	98.517	235.836	82.682	11.847
73.148	430.600	513.578	232.270	180.393	817.077	97.805	226.438	78.017	10.876
73.937	433.700	530.018	216.727	181.947	804.219	98.512	228.691	79.628	12.409
74.726	437.100	527.292	229.122	176.839	806.235	99.446	228.625	79.551	10.045
75.522	440.200	517.414	228.781	176.790	809.125	96.545	224.663	80.196	10.238
76.307	443.200	522.728	229.834	179.866	811.000	98.894	235.086	80.067	11.329
77.091	446.200	507.183	226.816	175.930	821.857	95.934	227.129	84.222	10.632
77.879	449.200	515.641	218.303	176.441	824.088	103.617	226.704	81.294	11.214
78.663	452.300	508.679	233.883	173.734	831.523	95.485	224.467	80.364	11.001
79.453	455.700	509.577	232.808	177.569	842.638	97.763	232.427	79.987	10.723
80.238	458.800	517.421	227.635	181.272	846.726	97.631	225.899	83.379	12.613
81.024	462.000	521.028	230.266	176.347	845.908	99.281	227.881	79.456	11.835
81.810	465.300	523.120	222.167	172.252	840.603	96.499	229.521	81.475	13.119
82.597	468.500	515.148	230.093	179.970	858.400	98.709	230.430	81.950	11.798
83.385	471.700	511.722	231.413	181.442	843.313	97.109	233.470	81.670	11.964
84.173	475.300	503.662	233.998	174.667	835.820	96.554	228.596	84.105	10.849
84.962	478.400	517.248	221.979	168.219	827.769	95.026	231.272	79.738	10.676
85.749	481.500	513.665	225.189	173.600	829.804	96.171	229.003	82.487	11.216
86.540	484.600	501.868	218.131	175.782	825.076	98.310	226.523	78.606	11.864
87.329	487.600	506.340	228.919	179.877	807.833	95.811	227.146	79.133	11.745
88.116	490.700	501.924	229.115	179.764	827.666	96.699	236.429	80.970	11.682
88.903	494.200	498.778	228.433	178.229	803.785	100.507	228.886	79.629	9.894
89.689	497.300	503.206	220.339	178.228	806.530	99.575	227.910	80.029	11.278
90.477	500.300	498.176	231.783	177.906	791.653	94.082	232.324	88.206	11.560
91.263	503.400	498.890	225.532	177.205	797.977	96.947	227.584	84.862	10.294
92.054	506.400	483.250	222.178	177.250	801.043	102.811	232.256	83.670	10.858
92.840	509.500	504.452	219.357	172.130	780.800	99.162	232.486	81.241	12.052
93.627	513.100	498.224	228.112	177.435	792.833	102.872	222.525	83.626	10.639
94.409	516.200	495.459	224.602	180.223	781.815	102.130	232.987	85.393	10.394
95.199	519.200	491.600	215.895	169.907	768.850	107.320	228.449	85.165	11.151
95.985	522.200	493.166	224.620	170.295	765.839	100.470	228.791	83.357	11.235
96.773	525.300	493.896	213.876	179.786	763.257	106.299	226.576	84.429	11.910
97.563	528.300	498.130	220.133	178.304	754.157	106.745	229.738	82.723	10.918
98.352	531.400	480.340	222.355	175.938	762.033	105.440	224.096	87.598	10.624
99.141	534.900	481.350	222.287	184.410	745.463	102.445	227.257	90.015	12.240
99.927	537.900	506.581	227.527	179.045	738.316	105.519	233.554	86.492	11.528
100.716	541.000	497.028	222.339	175.112	744.014	106.219	225.894	87.813	11.509
101.507	544.100	493.038	216.698	176.893	745.206	107.345	221.833	89.926	13.071
102.296	547.100	493.496	220.706	174.128	729.450	108.397	227.212	87.188	12.144
103.087	550.600	488.582	215.071	181.535	751.785	104.200	231.225	87.370	12.438
103.880	553.600	493.454	219.403	174.536	745.119	109.040	229.078	90.772	11.504
104.670	556.600	483.831	216.652	173.157	752.376	110.046	227.637	88.777	14.213
105.461	559.600	500.176	221.499	173.786	744.795	111.193	229.417	87.991	11.160
106.251	562.700	488.706	230.473	180.409	745.853	106.376	229.318	91.296	11.455
107.039	565.800	472.983	225.102	180.097	742.982	109.188	230.977	92.845	12.044
107.829	569.300	490.353	224.657	180.388	739.524	115.583	229.018	91.634	12.479
108.620	572.400	479.715	230.160	181.958	758.659	117.113	228.329	97.820	13.362
109.410	575.600	484.926	228.292	179.464	740.389	117.531	226.508	99.713	12.258
110.197	578.800	482.519	232.498	183.249	754.289	117.558	235.465	96.879	14.259
110.986	582.000	496.652	229.258	177.563	750.225	119.576	228.697	96.207	13.928
111.775	585.100	489.037	226.410	178.799	740.339	113.177	226.649	91.765	12.706
112.567	588.700	487.980	226.971	179.390	739.742	114.136	230.056	95.800	13.685
113.355	591.700	490.107	228.968	180.979	748.798	112.996	229.582	95.115	13.442
114.142	594.800	489.562	225.552	182.537	757.079	116.598	235.208	99.812	12.497
114.928	597.800	478.500	214.529	191.163	736.874	116.742	224.851	96.896	13.960
115.719	600.900	485.793	224.190	182.227	735.571	117.410	227.749	98.508	13.343
116.508	604.300	482.342	228.679	181.674	739.141	123.876	218.591	99.675	13.438
117.293	607.400	464.672	228.231	181.309	747.693	120.135	221.514	96.462	13.102
118.077	610.400	473.534	225.899	180.631	740.840	120.027	222.795	96.393	14.077
118.861	613.400	486.497	220.389	183.127	736.158	120.761	222.400	94.326	13.163
119.649	616.500	469.709	216.924	184.307	735.167	124.558	226.527	91.372	14.882
120.437	619.600	480.093	228.958	184.034	722.043	119.307	224.094	93.931	14.334
121.222	622.800	467.196	226.475	178.645	743.776	115.613	225.615	91.706	11.948
122.012	626.400	469.940	214.953	181.745	743.804	113.278	233.715	92.293	13.273
122.804	629.600	452.354	218.321	180.272	743.979	113.732	221.048	90.047	12.565
123.592	632.700	461.885	217.426	183.252	747.665	113.270	227.268	95.259	12.413
124.382	635.700	474.124	218.195	184.557	745.379	110.008	219.216	86.371	11.236
125.171	638.700	462.894	222.715	179.824	732.346	104.868	223.528	88.113	10.830
125.957	641.700	464.705	214.863	178.706	735.002	106.258	222.877	85.642	10.733
126.747	645.200	469.763	220.348	184.085	733.653	108.149	223.023	84.926	11.615
127.535	648.200	455.963	213.825	182.890	738.632	103.036	212.499	84.486	10.669
128.324	651.300	459.161	211.206	177.872	742.232	101.593	222.444	82.107	11.336
129.113	654.400	465.035	219.004	181.322	734.541	99.459	222.403	84.423	8.771
129.905	657.500	455.899	211.845	179.250	740.179	96.129	217.869	80.045	11.340
130.694	661.100	451.338	217.744	177.972	724.486	99.948	223.682	77.922	12.553
131.487	664.200	448.227	208.986	176.428	730.034	96.222	216.543	80.658	9.891
132.282	667.300	456.825	214.831	180.137	732.685	96.351	222.015	76.017	10.119
133.073	670.300	441.004	213.302	182.605	721.429	102.199	220.601	81.414	9.465
133.863	673.300	440.717	210.218	176.011	728.643	95.698	219.192	73.400	8.829
134.652	676.300	441.190	215.274	184.315	733.844	94.084	214.984	77.934	11.552
135.445	679.800	436.714	208.121	181.481	725.492	91.930	213.268	76.169	9.920
136.236	682.900	452.248	212.632	186.467	739.033	97.089	215.754	72.956	11.112
137.027	686.000	437.792	213.180	181.791	735.195	93.894	215.495	75.016	10.283
137.817	689.100	434.903	210.924	186.357	737.471	88.529	216.468	75.919	8.844
138.607	692.200	436.049	212.821	170.788	742.378	92.872	220.958	74.140	9.633
139.398	695.800	449.865	204.723	182.822	726.568	91.587	218.978	71.455	9.828
140.185	698.800	433.091	203.835	184.876	727.551	90.101	215.277	72.401	9.642
140.975	701.800	438.419	215.592	184.869	738.093	90.257	220.134	76.412	10.052
141.765	704.900	444.838	207.459	179.927	741.448	90.545	213.223	73.646	10.244
142.552	708.000	435.871	210.684	181.105	751.132	90.930	215.807	75.275	7.771
143.341	711.100	448.607	213.401	183.833	730.305	87.885	215.317	67.317	8.796
