Mon, Jul 24, 2017	10:41 AM
 Notes: HOAc_1E-09_15 s_724
 waiting time: 50.000
 time(ms)	 temp (K)	 MS1=1.538	 MS2=17.903	 MS3=28.250	 MS4=44.784	 MS5=61.297	 MS6=31.397	 MS7=68.640	 MS8=90.000
0.000	90.100	626810.000	66100.000	76700.000	22400.000	2900.000
0.788	90.000	588010.000	67560.000	78000.000	22180.000	3160.000
1.577	90.000	596940.000	67670.000	77830.000	23170.000	3610.000
2.387	90.000	599770.000	68380.000	78650.000	22820.000	3440.000
3.193	90.100	595330.000	69170.000	78870.000	23350.000	3820.000
4.011	90.100	598600.000	69630.000	80820.000	23540.000	3590.000
4.820	90.100	607610.000	70440.000	80130.000	24020.000	3560.000
5.654	90.100	600930.000	69380.000	80400.000	23850.000	3810.000
6.493	90.200	602210.000	71740.000	81300.000	23930.000	3610.000
7.302	90.100	594430.000	72420.000	80890.000	24130.000	4030.000
8.114	90.100	597090.000	72900.000	80790.000	24460.000	3950.000
8.917	90.100	593430.000	72350.000	80040.000	24020.000	3780.000
9.712	90.100	600210.000	73320.000	80850.000	23700.000	3940.000
10.632	90.200	590170.000	74650.000	81700.000	24900.000	3930.000
11.467	90.200	595690.000	75240.000	81450.000	24450.000	3990.000
12.262	90.200	600950.000	75970.000	81910.000	24980.000	4210.000
13.084	90.200	593670.000	75480.000	81480.000	24940.000	4060.000
13.880	90.200	591520.000	77320.000	83300.000	25200.000	3840.000
14.675	90.200	594240.000	77010.000	82730.000	24530.000	4220.000
15.487	90.200	598490.000	77760.000	83680.000	25650.000	4150.000
16.283	90.300	592530.000	78030.000	92880.000	25010.000	4060.000
17.100	90.500	603790.000	79760.000	103240.000	25950.000	4070.000
17.915	91.000	610240.000	80270.000	107010.000	26180.000	4280.000
18.726	91.700	614910.000	82170.000	116420.000	28360.000	4640.000
19.535	92.800	629970.000	85440.000	121550.000	27100.000	5040.000
20.338	94.500	635980.000	86770.000	128220.000	27080.000	5070.000
21.131	96.600	647070.000	90020.000	132620.000	27340.000	4900.000
21.937	99.300	653250.000	94610.000	140880.000	26510.000	5100.000
22.739	101.600	653440.000	92970.000	149390.000	27160.000	4980.000
23.536	104.800	663500.000	90620.000	152780.000	27760.000	4750.000
24.327	107.700	657470.000	88970.000	154840.000	28400.000	4720.000
25.156	110.700	661260.000	87840.000	151900.000	28100.000	4500.000
25.959	113.300	659620.000	89390.000	150150.000	28020.000	4660.000
26.752	115.800	647400.000	88610.000	146000.000	27470.000	4570.000
