Tue, Sep 26, 2017	2:34 PM
 Notes: furfural_1.0E-9_15s_92617
 waiting time: 30.000
 time(s)	 temp (K)	 MS1=1.922	 MS2=17.627	 MS3=27.844	 MS4=39.000	 MS5=41.000	 MS6=68.654	 MS7=82.865	 MS8=97.084
0.000	96.000	2832.572	993.836	6158.976	230.846	131.031	84.301	80.951	98.247
1.029	96.000	2188.731	1009.056	6064.993	232.910	133.336	85.103	80.340	99.177
2.066	96.000	2212.179	1002.599	6139.451	234.081	133.158	84.963	80.798	98.018
3.098	96.000	2188.604	1010.941	6187.913	233.228	130.763	84.530	80.900	98.871
4.100	96.000	2203.735	1022.213	6178.590	230.795	130.088	84.759	81.040	97.470
5.142	96.000	2197.316	1027.970	6157.867	237.138	132.343	85.434	80.594	99.330
6.139	96.000	2194.055	1029.396	6225.192	231.190	131.247	85.409	81.448	97.088
7.134	96.100	2207.734	1034.796	6165.509	223.892	123.083	83.677	81.155	95.445
8.173	96.000	2057.329	983.787	5721.020	223.357	125.783	84.339	80.747	94.859
9.182	96.000	2171.588	1009.540	5967.228	227.433	128.547	84.466	80.824	95.292
10.182	96.100	2153.579	1034.185	6181.048	230.069	131.069	84.988	80.900	95.916
11.201	96.400	2171.728	1032.084	6587.977	234.043	129.069	83.957	81.804	97.419
12.198	97.000	2198.182	1051.736	7660.081	251.810	130.649	84.466	80.900	96.235
13.243	98.200	2223.094	1044.158	8070.997	255.071	131.476	84.581	81.855	95.942
14.265	100.300	2259.890	1056.818	8108.531	254.230	131.311	84.237	81.486	96.617
15.268	103.100	2283.452	1066.714	8245.117	256.306	130.840	85.536	81.664	96.426
16.287	106.500	2253.216	1060.549	8009.429	253.950	133.145	84.874	81.613	96.846
17.283	110.500	2277.504	1057.913	7648.962	251.225	132.890	84.670	81.410	96.273
18.289	114.600	2303.551	1075.884	7393.227	247.429	133.183	85.192	81.524	95.050
19.288	118.800	2303.487	1076.929	7235.256	239.189	130.279	85.230	81.575	95.420
20.299	123.400	2303.385	1078.037	7045.114	238.386	132.572	85.320	80.722	96.617
21.295	127.500	2303.194	1085.615	6961.104	241.456	131.935	84.568	80.976	95.942
22.292	131.500	2281.797	1089.894	6916.731	237.940	131.922	84.186	81.422	95.407
23.322	135.400	2286.471	1085.182	6887.042	235.151	131.031	84.262	81.040	94.464
24.322	139.200	2334.118	1080.686	6878.891	236.845	132.546	85.689	81.550	95.356
25.351	142.900	2259.024	1083.462	6873.630	234.298	133.349	85.625	81.066	95.407
26.351	147.000	2266.971	1080.189	6730.562	233.266	129.923	85.027	80.569	95.165
27.350	150.600	2262.093	1094.594	6731.288	233.126	135.119	84.594	81.320	94.821
28.350	154.100	2262.858	1097.714	6626.480	233.954	133.845	83.486	80.836	94.796
29.349	157.500	2262.692	1106.579	6633.281	229.700	132.890	85.421	81.702	94.668
30.348	160.800	2296.393	1104.414	6556.684	229.089	132.954	84.938	81.486	94.592
31.386	164.100	2264.169	1102.643	6552.494	228.936	134.075	85.154	81.893	94.070
32.385	167.400	2286.980	1115.775	6480.240	228.324	132.164	84.122	80.900	93.840
33.425	171.000	2257.152	1127.976	6458.600	226.338	133.119	84.262	81.741	94.796
34.469	174.100	2247.727	1133.937	6480.265	226.618	133.349	85.001	81.817	94.566
35.470	177.300	2253.878	1143.438	6538.904	228.388	132.508	84.301	81.601	93.700
36.517	180.700	2211.593	1167.790	6537.834	230.375	130.891	85.243	81.550	93.382
37.549	183.800	2226.087	1192.092	6496.835	230.133	133.285	85.014	81.715	94.783
38.548	186.900	2224.088	1194.703	6592.155	229.764	132.623	84.696	81.741	94.757
39.548	190.300	2238.646	1201.848	6548.749	230.490	134.699	84.466	82.288	93.573
40.550	193.300	2238.888	1184.195	6493.868	228.312	132.534	84.925	81.690	94.732
41.547	196.400	2208.944	1181.406	6445.380	236.590	134.903	85.001	82.428	96.986
42.569	199.300	2195.125	1181.953	6483.921	239.061	134.202	84.785	82.110	99.954
43.568	202.300	2201.812	1173.815	6520.360	235.164	134.444	85.880	81.486	100.501
44.569	205.300	2225.298	1182.132	6485.067	241.035	133.298	85.956	81.855	101.380
45.590	208.300	2195.494	1177.521	6424.683	242.207	136.469	85.230	81.970	99.890
46.608	211.600	2202.398	1202.765	6405.731	239.405	135.769	86.071	81.078	100.310
47.608	214.600	2211.835	1199.262	6428.033	239.329	132.992	85.893	82.034	98.833
48.608	217.600	2206.371	1205.770	6463.886	237.762	134.495	85.345	81.511	97.967
49.640	220.600	2201.086	1203.936	6434.452	237.915	136.151	85.498	81.830	99.788
50.644	223.500	2195.889	1225.703	6354.327	238.437	133.769	85.842	82.072	98.616
51.642	226.500	2202.716	1212.928	6366.465	239.074	133.145	85.230	82.072	99.444
52.644	229.800	2206.193	1226.365	6382.526	241.558	135.756	86.453	82.148	99.954
53.644	232.800	2210.180	1231.791	6393.250	240.793	136.087	85.956	80.824	100.272
54.645	235.800	2236.837	1235.077	6486.990	238.857	134.979	85.638	81.766	99.890
55.645	238.700	2189.190	1236.809	6427.282	244.767	135.196	85.498	82.569	101.979
56.642	241.700	2193.864	1234.377	6494.543	244.512	135.297	85.969	81.804	100.934
57.647	244.700	2204.525	1244.859	6392.511	247.072	133.782	85.294	81.422	101.915
58.684	248.000	2227.068	1241.445	6440.668	244.169	135.119	86.682	81.753	101.750
59.701	251.000	2218.891	1249.495	6345.399	243.952	136.558	85.765	81.766	103.736
60.749	253.900	2210.969	1263.670	6347.666	247.213	135.934	86.389	82.046	103.787
61.760	256.900	2230.061	1265.390	6286.607	248.181	137.603	87.115	82.276	104.233
62.776	260.200	2227.272	1276.471	6310.539	253.568	136.189	87.574	81.282	104.896
63.778	263.200	2261.749	1284.444	6319.455	256.281	137.450	87.714	81.970	103.978
64.780	266.200	2219.299	1275.159	6320.512	261.681	135.157	89.179	81.027	106.462
65.811	269.100	2207.620	1308.121	6389.607	260.382	137.195	90.249	81.919	106.857
66.814	272.100	2221.553	1283.718	6241.712	272.927	137.705	92.656	82.327	108.080
67.812	275.400	2200.831	1298.161	6286.837	278.774	137.106	94.197	82.046	108.806
68.812	278.300	2254.044	1303.586	6291.103	285.002	138.494	96.133	81.919	109.761
69.813	281.300	2312.644	1311.712	6292.403	289.434	138.647	96.337	82.365	112.563
70.839	284.300	2361.463	1311.521	6331.351	288.186	139.717	94.566	81.486	111.468
71.869	287.300	2423.668	1309.980	6320.461	287.039	138.138	92.465	81.728	115.849
72.868	290.300	2536.653	1319.036	6321.569	292.835	140.137	91.739	82.569	116.893
73.869	293.600	2544.639	1305.854	6348.430	288.670	139.653	92.363	81.868	119.759
74.886	296.500	2603.252	1339.987	6360.836	295.344	139.386	91.904	82.339	119.797
75.888	299.500	2653.039	1330.957	6285.436	298.349	141.666	94.108	81.422	118.345
76.889	302.500	2642.722	1340.751	6287.779	306.514	143.589	94.044	82.696	117.734
77.890	305.400	2585.472	1334.205	6263.096	303.317	142.201	95.585	82.135	117.212
78.891	308.400	2530.565	1344.611	6272.661	308.220	142.494	95.572	82.046	118.715
79.891	311.400	2584.988	1340.038	6286.480	312.589	143.767	95.853	82.199	115.709
80.937	314.700	2537.914	1342.585	6256.307	311.774	144.990	98.005	81.639	116.791
81.958	317.600	2517.230	1352.418	6382.513	312.856	144.633	99.584	83.091	117.683
82.961	320.600	2536.577	1367.613	6307.699	322.128	145.168	100.845	82.186	114.588
83.963	323.600	2506.748	1373.255	6345.743	316.906	146.404	100.896	82.658	116.562
84.999	326.900	2516.797	1382.629	6425.957	316.741	149.129	101.648	82.849	115.429
86.000	329.800	2532.310	1397.250	6402.140	319.301	146.760	101.355	82.492	113.735
87.001	332.800	2539.060	1381.241	6424.327	319.021	147.919	102.348	82.479	114.817
88.025	335.700	2524.133	1390.385	6440.133	317.849	146.697	102.590	81.995	113.913
89.026	338.700	2529.928	1394.843	6442.247	316.270	147.601	103.138	81.919	113.569
90.027	341.700	2507.563	1398.766	6421.346	315.938	145.958	103.877	82.365	113.875
91.032	345.000	2537.532	1392.359	6429.396	316.130	147.639	103.902	82.276	113.569
92.034	348.000	2537.366	1417.985	6447.240	315.569	147.524	102.692	82.327	112.869
93.047	350.900	2580.224	1437.446	6392.027	312.423	148.047	101.788	82.110	111.136
94.080	353.900	2592.821	1440.057	6414.239	308.590	144.137	101.418	82.772	112.435
95.112	357.200	2586.503	1463.735	6558.301	304.310	146.047	100.450	82.250	112.053
96.110	360.200	2641.410	1449.788	6438.541	300.031	144.710	99.686	82.467	111.034
97.113	363.100	2610.843	1475.834	6466.013	294.949	145.092	99.088	82.683	110.792
98.118	366.100	2652.491	1475.134	6504.872	292.784	144.111	95.763	82.327	109.417
99.115	369.100	2573.729	1491.869	6443.113	290.325	146.085	94.528	82.314	109.952
100.113	372.000	2622.471	1477.821	6489.665	285.804	142.519	93.624	82.747	109.086
101.111	375.000	2604.831	1483.820	6658.155	282.123	145.958	91.688	82.607	108.576
102.108	378.000	2632.431	1500.224	6569.993	278.621	144.137	90.083	81.753	109.748
103.109	380.900	2615.810	1513.496	6735.287	275.296	139.781	89.472	82.518	109.570
104.153	384.200	2587.535	1503.982	6647.151	274.341	143.525	88.491	81.843	109.060
105.153	387.200	2581.944	1517.037	6725.174	273.934	142.659	88.453	81.410	107.748
106.155	390.200	2550.383	1536.421	6754.073	271.488	141.042	88.402	81.677	107.596
107.153	393.100	2558.649	1550.712	6881.833	273.348	140.672	87.841	82.250	106.144
108.154	396.100	2525.891	1537.606	7021.310	272.176	140.583	87.663	82.059	104.577
109.152	399.100	2536.628	1560.302	7114.591	267.171	141.487	86.606	82.352	104.271
110.169	402.400	2577.690	1568.314	7235.473	266.355	139.564	87.026	81.702	103.087
111.163	405.300	2505.474	1542.943	7229.780	265.986	142.175	87.294	82.352	102.285
112.155	408.300	2552.064	1566.148	7539.619	265.540	140.583	86.491	81.919	101.457
113.190	411.300	2552.484	1578.847	7676.447	264.063	139.933	87.319	82.607	99.686
114.189	414.200	2568.201	1588.539	7841.269	262.853	141.742	86.249	82.505	100.629
115.189	417.200	2583.587	1610.662	8009.276	262.267	142.277	85.944	82.416	98.591
116.190	420.200	2589.484	1617.285	8137.799	266.789	140.914	86.848	82.467	97.419
117.212	423.400	2592.451	1618.966	8332.871	263.604	141.538	86.300	82.365	98.031
118.212	426.400	2612.371	1626.430	8463.903	259.822	140.991	85.587	82.887	97.763
119.214	429.400	2595.241	1656.845	8502.036	265.973	142.226	86.912	82.161	95.471
120.214	432.300	2553.733	1634.556	8640.265	265.502	141.296	86.237	82.721	95.598
121.212	435.300	2562.266	1651.062	8759.606	265.018	140.634	86.097	82.250	95.394
122.208	438.300	2558.267	1651.635	8904.763	267.553	140.570	86.479	82.301	95.356
123.211	441.200	2555.427	1660.385	9077.304	265.591	141.284	86.084	82.288	95.649
124.214	444.200	2541.034	1687.858	9230.459	266.687	140.914	86.402	81.626	94.834
125.215	447.200	2498.011	1681.974	9334.261	267.171	142.022	86.428	81.970	93.000
126.212	450.200	2520.236	1688.240	9465.103	275.284	141.436	87.370	82.594	93.866
127.214	453.500	2535.723	1690.392	9506.331	265.196	142.825	86.109	82.288	93.649
128.202	456.400	2577.741	1716.260	9870.912	274.902	142.506	86.237	82.747	92.643
129.201	459.400	2571.194	1719.444	9919.705	274.787	140.545	86.466	82.772	92.885
130.197	462.400	2616.485	1722.004	10101.951	270.902	144.748	86.249	82.276	92.719
131.243	465.400	2680.486	1743.847	10052.597	276.468	142.060	85.523	82.085	92.516
132.241	468.300	2758.114	1752.559	10192.214	277.423	142.595	87.205	82.505	92.949
133.289	471.600	2856.733	1773.065	10163.455	275.296	143.118	86.313	82.963	91.981
