Thu, Oct 12, 2017	3:15 PM
 Notes: GUA_1.63E-9_30sec_0.025 L_more masses_101217
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=28.936	 MS2=30.937	 MS3=42.078	 MS4=95.042	 MS5=109.505	 MS6=125.586	 MS7=109.505	 MS8=125.586
225.173	753.100	545.433	94.145	149.126	8.720	2.744	92.548
226.783	757.800	550.999	99.873	149.557	8.449	3.281	90.206
228.093	761.700	551.130	97.731	150.042	9.715	3.638	90.467
229.670	766.700	553.275	97.189	149.905	9.541	2.670	93.470
230.963	770.300	552.908	102.567	154.906	9.379	3.320	92.231
232.256	774.300	561.167	100.522	155.938	9.671	3.512	96.889
233.549	778.200	558.509	101.816	156.016	9.566	3.189	95.726
234.840	782.200	560.260	101.385	157.933	9.467	3.462	96.262
236.156	786.100	568.442	102.395	158.108	10.341	3.160	99.805
237.450	789.700	572.173	104.524	161.740	9.406	3.496	99.936
238.741	793.700	575.189	100.991	160.210	10.051	3.880	101.293
240.033	797.600	585.100	102.979	163.756	9.208	3.426	99.916
241.329	801.600	580.411	105.635	164.306	9.994	3.642	99.981
