0000000701,scans,0000000090,DataLength
"header",0000000024,"lines"
"Date",5/7/2016,"Time",12:16:47 AM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",5
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Temperature","none",0.40,0.40,0.01,10.000,8.000,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",2.00,2.00,0.01,10.000,8.000,0.440000,1.000000,
"Scan 3","RGA","SEM","mass",18.00,18.00,0.01,10.000,8.000,0.900000,1.000000,
"Scan 4","RGA","SEM","mass",28.00,28.00,0.01,10.000,8.000,1.050000,1.000000,
"Scan 5","RGA","SEM","mass",44.00,44.00,0.01,10.000,8.000,1.400000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.3,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",1000.000,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1100,"V"
"resolution",0,"%"
"Data",5
"Time","ms","Scan 1 : none 0.40","Hydrogen","Water","Carbon monoxide","Carbon dioxide",
00:00:47,     47610,   170.4918,  1.12386e-08,  1.91111e-09,  3.17381e-09,  5.37500e-10,
00:00:47,     47987,   170.2274,  1.19716e-08,  2.15000e-09,  3.48095e-09,  5.37500e-10,
00:00:48,     48364,   170.4918,  1.19716e-08,  1.91111e-09,  3.27619e-09,  5.37500e-10,
00:00:48,     48741,   170.4918,  1.27045e-08,  2.26944e-09,  3.17381e-09,  5.37500e-10,
00:00:49,     49118,   170.6241,  1.19716e-08,  1.91111e-09,  3.07143e-09,  6.91071e-10,
00:00:49,     49495,   170.6241,  1.22159e-08,  2.15000e-09,  3.27619e-09,  6.91071e-10,
00:00:49,     49872,   170.3596,  1.24602e-08,  1.79167e-09,  3.58333e-09,  6.14286e-10,
00:00:50,     50249,   170.2274,  1.19716e-08,  2.03056e-09,  3.27619e-09,  6.14286e-10,
00:00:50,     50626,   170.6241,  1.24602e-08,  1.91111e-09,  3.17381e-09,  5.37500e-10,
00:00:51,     51003,   170.3596,  1.24602e-08,  1.91111e-09,  3.48095e-09,  6.14286e-10,
00:00:51,     51380,   170.6241,  1.22159e-08,  2.03056e-09,  3.37857e-09,  6.14286e-10,
00:00:51,     51757,   170.2274,  1.09943e-08,  1.91111e-09,  3.17381e-09,  7.67857e-10,
00:00:52,     52134,   170.4918,  1.24602e-08,  2.15000e-09,  3.68571e-09,  6.91071e-10,
00:00:52,     52511,   170.3596,  1.22159e-08,  2.03056e-09,  3.27619e-09,  5.37500e-10,
00:00:52,     52888,   170.4918,  1.22159e-08,  1.67222e-09,  3.17381e-09,  6.14286e-10,
00:00:53,     53265,   170.3596,  1.17273e-08,  1.79167e-09,  3.27619e-09,  6.14286e-10,
00:00:53,     53642,   170.2274,  1.19716e-08,  1.91111e-09,  3.27619e-09,  5.37500e-10,
00:00:54,     54019,   170.6241,  1.29489e-08,  2.03056e-09,  3.27619e-09,  5.37500e-10,
00:00:54,     54396,   170.3596,  1.12386e-08,  1.79167e-09,  2.96905e-09,  6.14286e-10,
00:00:54,     54773,   170.2274,  1.12386e-08,  1.67222e-09,  3.37857e-09,  6.14286e-10,
00:00:55,     55150,   170.3596,  1.24602e-08,  1.79167e-09,  3.37857e-09,  6.14286e-10,
00:00:55,     55527,   170.0952,  1.19716e-08,  2.03056e-09,  3.27619e-09,  5.37500e-10,
00:00:55,     55904,   170.3596,  1.14830e-08,  1.91111e-09,  3.27619e-09,  6.91071e-10,
00:00:56,     56281,   170.3596,  1.17273e-08,  1.79167e-09,  3.07143e-09,  6.91071e-10,
00:00:56,     56658,   170.2274,  1.24602e-08,  1.91111e-09,  3.37857e-09,  6.14286e-10,
00:00:57,     57035,   170.2274,  1.19716e-08,  1.67222e-09,  3.27619e-09,  6.91071e-10,
00:00:57,     57412,   170.6241,  1.14830e-08,  2.03056e-09,  3.37857e-09,  6.91071e-10,
00:00:57,     57789,   170.3596,  1.22159e-08,  2.15000e-09,  3.17381e-09,  5.37500e-10,
00:00:58,     58166,   170.7563,  1.22159e-08,  2.03056e-09,  3.78810e-09,  6.14286e-10,
00:00:58,     58543,   171.0207,  1.24602e-08,  2.03056e-09,  4.09524e-09,  7.67857e-10,
00:00:58,     58920,   171.4174,  1.39261e-08,  2.38889e-09,  3.58333e-09,  6.14286e-10,
00:00:59,     59297,   172.0786,  1.49034e-08,  3.22500e-09,  3.37857e-09,  6.91071e-10,
00:00:59,     59674,   173.0041,  1.78352e-08,  3.10556e-09,  3.27619e-09,  6.91071e-10,
00:01:00,     60051,   174.0619,  2.36989e-08,  3.10556e-09,  3.68571e-09,  6.91071e-10,
00:01:00,     60428,   176.0453,  3.56705e-08,  3.10556e-09,  3.27619e-09,  8.44643e-10,
00:01:00,     60805,   177.8965,  5.15511e-08,  2.38889e-09,  3.48095e-09,  7.67857e-10,
00:01:01,     61182,   180.2766,  6.71875e-08,  2.50833e-09,  3.58333e-09,  6.91071e-10,
00:01:01,     61559,   182.7889,  8.42898e-08,  2.38889e-09,  3.07143e-09,  7.67857e-10,
00:01:01,     61936,   185.6978,  9.03977e-08,  2.26944e-09,  3.17381e-09,  6.14286e-10,
00:01:02,     62313,   188.7390,  9.25966e-08,  2.03056e-09,  3.17381e-09,  6.14286e-10,
00:01:02,     62690,   191.6480,  8.50227e-08,  2.03056e-09,  2.86667e-09,  7.67857e-10,
00:01:03,     63067,   194.8214,  7.64716e-08,  2.15000e-09,  2.96905e-09,  6.14286e-10,
00:01:03,     63444,   197.7304,  6.96307e-08,  2.03056e-09,  3.07143e-09,  6.14286e-10,
00:01:03,     63821,   200.5072,  6.15682e-08,  2.03056e-09,  3.27619e-09,  5.37500e-10,
00:01:04,     64198,   203.1517,  5.57045e-08,  1.91111e-09,  3.17381e-09,  6.14286e-10,
00:01:04,     64575,   205.6640,  4.95966e-08,  1.91111e-09,  2.96905e-09,  6.91071e-10,
00:01:04,     64952,   207.9118,  4.71534e-08,  2.03056e-09,  3.07143e-09,  5.37500e-10,
00:01:05,     65329,   209.7630,  4.27557e-08,  1.91111e-09,  3.07143e-09,  6.91071e-10,
00:01:05,     65706,   211.6142,  4.03125e-08,  1.91111e-09,  2.96905e-09,  6.14286e-10,
00:01:06,     66083,   213.3331,  3.98239e-08,  1.79167e-09,  2.96905e-09,  8.44643e-10,
00:01:06,     66460,   214.9198,  3.93352e-08,  1.91111e-09,  2.66190e-09,  7.67857e-10,
00:01:06,     66837,   216.3743,  3.86023e-08,  1.91111e-09,  2.96905e-09,  6.14286e-10,
00:01:07,     67214,   217.5643,  3.56705e-08,  1.79167e-09,  3.07143e-09,  6.91071e-10,
00:01:07,     67591,   218.8866,  3.66477e-08,  1.91111e-09,  2.96905e-09,  6.14286e-10,
00:01:07,     67968,   219.8122,  3.68920e-08,  2.15000e-09,  2.76429e-09,  6.91071e-10,
00:01:08,     68345,   221.0022,  3.64034e-08,  2.03056e-09,  2.96905e-09,  6.91071e-10,
00:01:08,     68722,   221.9278,  3.81136e-08,  2.03056e-09,  2.96905e-09,  6.91071e-10,
00:01:09,     69099,   222.9856,  3.78693e-08,  1.79167e-09,  3.17381e-09,  6.91071e-10,
00:01:09,     69476,   223.7790,  3.76250e-08,  1.91111e-09,  3.17381e-09,  6.14286e-10,
00:01:09,     69853,   224.7046,  4.00682e-08,  2.03056e-09,  3.17381e-09,  6.91071e-10,
00:01:10,     70230,   225.8946,  4.00682e-08,  2.03056e-09,  3.27619e-09,  5.37500e-10,
00:01:10,     70607,   226.8202,  4.20227e-08,  2.03056e-09,  2.76429e-09,  7.67857e-10,
00:01:10,     70984,   228.0102,  4.25114e-08,  2.15000e-09,  2.96905e-09,  5.37500e-10,
00:01:11,     71361,   229.4647,  4.08011e-08,  2.26944e-09,  2.96905e-09,  5.37500e-10,
00:01:11,     71738,   230.6547,  4.22670e-08,  1.91111e-09,  2.96905e-09,  6.91071e-10,
00:01:12,     72115,   232.1092,  4.15341e-08,  2.15000e-09,  2.86667e-09,  6.91071e-10,
00:01:12,     72492,   233.4315,  3.95795e-08,  2.03056e-09,  3.17381e-09,  6.91071e-10,
00:01:12,     72869,   234.6215,  3.73807e-08,  2.38889e-09,  2.96905e-09,  6.91071e-10,
00:01:13,     73246,   236.3405,  3.86023e-08,  2.03056e-09,  2.96905e-09,  5.37500e-10,
00:01:13,     73623,   238.0594,  3.61591e-08,  2.50833e-09,  3.07143e-09,  5.37500e-10,
