Mon, Oct 09, 2017	11:16 AM
 Notes: GUA_ 4e-09_30s_100917
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=1.994	 MS2=17.798	 MS3=26.922	 MS4=27.907	 MS5=28.936	 MS6=30.937	 MS7=78.871	 MS8=125.586
60.653	257.800	1723.112	781.876	666.497	6583.571	956.416	229.776	122.294	286.887
61.631	260.800	1745.465	779.991	663.720	6611.285	945.858	224.529	123.440	286.505
62.629	263.700	1748.152	778.692	650.143	6647.176	948.214	226.312	122.510	281.728
63.588	266.700	1761.691	781.838	640.158	6605.503	939.884	226.707	123.338	279.945
64.548	269.600	1761.882	785.659	633.929	6642.298	935.681	227.611	123.045	278.710
65.505	272.600	1777.764	789.696	626.886	6639.152	938.636	222.657	123.351	277.105
66.500	275.600	1788.871	793.925	634.070	6639.840	940.101	223.421	122.268	276.990
67.448	278.200	1802.104	784.436	624.683	6643.037	927.887	222.962	121.797	273.310
68.403	281.200	1834.378	790.027	622.696	6585.341	942.177	224.695	122.383	271.183
69.362	284.200	1847.624	794.969	616.238	6664.014	933.223	224.835	122.102	272.036
70.332	287.200	1868.028	792.396	611.157	6625.792	930.676	224.911	121.631	268.342
71.290	289.800	1899.945	786.601	610.991	6643.355	936.395	224.211	121.746	263.936
72.247	292.800	1924.310	793.008	609.157	6654.322	927.403	219.893	122.548	266.827
73.206	295.700	1979.013	793.606	597.720	6629.205	926.473	222.669	121.911	263.910
74.163	298.400	2026.915	805.005	600.241	6646.310	918.449	222.351	119.937	262.254
76.582	305.600	2165.347	810.253	600.585	6614.622	630.223	211.245	122.128	264.025
81.083	319.100	2519.522	827.714	597.401	6655.481	924.894	221.880	122.217	265.247
85.518	332.600	2731.228	839.203	576.985	6618.035	899.943	221.281	122.574	255.568
86.474	335.200	2725.178	825.982	572.298	6590.958	905.139	218.810	122.421	251.008
87.819	339.200	2874.818	825.664	558.173	6633.510	894.466	220.300	124.357	243.723
92.706	354.000	2473.888	813.819	549.398	6636.873	897.459	223.994	123.274	239.533
93.664	357.000	2462.922	811.539	549.767	6644.540	898.300	219.333	123.223	239.609
94.679	360.000	2421.095	803.604	542.354	6645.330	900.847	225.866	124.420	240.373
95.674	363.000	2423.948	813.271	544.634	6661.760	897.447	222.466	124.981	238.679
96.636	365.900	2448.950	813.029	544.048	6661.123	889.040	219.918	125.720	233.788
97.597	368.600	2474.244	815.640	540.686	6658.435	891.842	225.293	125.401	238.921
98.590	371.500	2485.605	813.322	536.266	6638.643	892.186	221.918	124.446	236.527
99.560	374.500	2489.515	823.499	536.712	6702.465	890.149	221.345	124.293	234.298
100.519	377.500	2534.857	820.646	540.011	6687.232	897.650	224.172	124.943	238.450
101.526	380.400	2574.404	822.760	532.445	6745.132	896.924	223.599	124.688	235.355
102.481	383.400	2612.651	830.122	531.452	6784.908	902.732	222.822	124.471	235.597
103.443	386.400	2660.757	822.416	530.522	6823.984	905.687	223.064	124.420	236.896
104.404	389.000	2706.290	826.454	531.821	6945.184	889.741	221.370	125.299	231.801
105.367	392.000	2724.401	832.936	529.720	7020.889	905.521	222.377	124.077	235.100
106.333	395.000	2749.976	827.167	528.293	7111.891	916.857	224.363	124.433	233.444
107.289	397.600	2794.897	820.174	527.949	7250.196	926.511	223.230	124.955	230.795
108.248	400.600	2815.237	827.664	527.848	7430.850	932.867	225.217	123.809	231.177
109.206	403.500	2819.479	825.995	522.218	7548.420	945.387	224.147	124.943	229.292
110.167	406.500	2814.804	823.906	521.416	7733.353	933.847	222.300	123.529	231.152
111.125	409.100	2805.519	818.379	526.141	7832.430	953.270	224.440	124.726	229.993
112.087	412.100	2754.077	816.888	525.708	7979.995	955.665	222.351	122.905	228.592
113.050	415.000	2694.827	816.876	521.135	8127.572	956.009	222.185	123.096	230.031
114.015	418.000	2647.919	814.112	518.372	8085.287	957.066	218.798	123.733	234.196
114.980	420.700	2570.392	806.088	518.715	8112.123	950.978	219.740	121.618	232.082
116.003	424.000	2529.470	804.929	518.499	8191.331	953.958	219.091	123.542	229.649
116.966	426.600	2481.428	798.599	514.653	8151.911	963.243	221.026	122.204	230.400
117.936	429.500	2449.039	805.235	512.551	8199.253	959.397	221.625	123.402	228.197
118.896	432.500	2426.776	803.566	514.028	8210.996	960.466	219.676	122.727	229.216
119.856	435.500	2417.020	803.923	510.704	8212.422	959.180	218.708	121.873	229.509
120.818	438.100	2358.852	795.428	512.411	8237.679	952.532	218.657	122.039	227.395
121.779	441.100	2358.750	793.746	512.513	8259.292	961.880	219.027	122.586	229.420
122.739	444.000	2362.380	796.854	516.678	8245.321	962.810	217.613	122.370	226.096
127.180	457.200	2300.366	788.703	508.463	8219.529	956.684	217.728	121.759	224.325
128.183	460.200	2309.498	790.358	511.468	8178.238	965.026	216.811	121.962	224.695
129.162	463.200	2305.677	785.582	510.450	8177.626	952.544	218.632	122.077	223.523
130.118	466.200	2308.085	784.245	507.036	8181.001	951.029	215.473	122.090	224.529
131.079	469.100	2303.232	783.939	505.712	8139.659	939.209	215.461	122.141	224.236
132.039	471.800	2300.710	784.461	511.800	8101.921	949.921	214.531	120.701	223.574
132.999	474.700	2290.674	786.639	505.380	8075.595	953.347	216.123	121.427	223.446
133.958	477.700	2292.126	786.474	504.336	8051.752	943.221	216.199	122.548	226.325
134.918	480.700	2286.789	782.194	504.527	7996.590	947.832	214.314	122.166	225.319
135.880	483.300	2264.539	779.673	505.737	7956.865	953.461	213.678	122.930	224.860
136.830	486.300	2275.785	779.367	502.795	7943.365	948.965	218.798	121.771	222.198
137.789	489.200	2279.784	784.589	504.744	7848.173	933.070	214.327	122.064	221.956
138.748	491.900	2275.772	779.252	498.821	7798.424	929.186	217.753	121.300	223.828
139.726	494.900	2263.902	789.390	511.609	7712.797	930.561	213.206	121.300	221.485
140.732	498.100	2284.726	786.614	503.190	7619.948	922.932	213.117	122.217	221.956
141.691	500.800	2264.844	785.646	504.043	7584.477	914.857	213.321	121.580	222.542
142.651	503.800	2270.792	783.570	508.526	7502.849	901.217	211.640	121.287	222.606
143.639	506.700	2263.787	782.118	506.909	7469.212	899.140	211.359	121.478	221.116
144.598	509.700	2287.770	783.863	503.559	7397.544	887.232	213.168	121.491	221.065
145.572	512.700	2257.852	776.539	505.113	7327.927	893.740	212.047	121.224	225.663
146.530	515.300	2268.360	776.527	501.521	7251.050	888.506	211.780	121.950	223.816
147.492	518.300	2280.752	787.136	502.617	7215.897	889.716	210.353	121.020	224.605
148.454	521.200	2262.628	788.461	506.438	7201.734	882.710	210.786	122.166	220.657
149.432	524.200	2261.240	784.296	505.533	7150.877	892.658	211.920	122.128	224.669
150.392	526.800	2247.816	785.060	503.266	7113.394	885.538	211.729	122.523	224.045
151.351	529.800	2247.561	782.551	502.196	7115.050	893.052	211.449	121.937	223.727
152.333	532.800	2231.984	785.939	502.846	7065.339	878.851	202.826	121.873	223.841
153.341	535.700	2236.187	784.729	508.233	7075.873	894.313	210.060	122.179	223.128
154.304	538.700	2221.006	786.206	508.030	7040.758	879.374	212.366	122.383	219.969
155.265	541.600	2225.119	786.436	504.705	7000.358	879.488	211.105	122.306	222.262
156.246	544.600	2216.853	779.189	500.515	6999.721	877.463	211.652	123.070	222.937
157.205	547.300	2196.755	780.768	506.081	7039.446	880.278	214.595	121.134	223.625
158.164	550.200	2207.097	782.169	506.998	6977.942	874.011	211.703	122.102	225.471
159.126	553.200	2205.263	789.518	510.679	6952.698	880.520	212.952	122.485	224.249
160.087	555.800	2211.453	784.207	509.660	6967.434	879.896	210.570	122.561	223.574
161.046	558.800	2183.955	785.506	508.323	6977.942	877.985	212.633	123.019	226.478
