0000001048,scans,0000000146,DataLength
"header",0000000028,"lines"
"Date",6/18/2016,"Time",7:19:48 AM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Temperature","none",0.40,0.40,0.01,4.602,4.602,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",2.00,2.00,0.01,4.602,4.602,0.440000,1.000000,
"Scan 3","RGA","SEM","mass",18.00,18.00,0.01,4.602,4.602,0.900000,1.000000,
"Scan 4","RGA","SEM","mass",28.00,28.00,0.01,4.602,4.602,1.050000,1.000000,
"Scan 5","RGA","SEM","mass",39.00,39.00,0.01,4.602,4.602,1.000000,1.000000,
"Scan 6","RGA","SEM","mass",41.00,41.00,0.01,4.602,4.602,1.000000,1.000000,
"Scan 7","RGA","SEM","mass",44.00,44.00,0.01,4.602,4.602,1.400000,1.000000,
"Scan 8","RGA","SEM","mass",68.00,68.00,0.01,4.602,4.602,1.000000,1.000000,
"Scan 9","RGA","SEM","mass",96.00,96.00,0.01,4.602,4.602,1.000000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.3,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",1000.000,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1100,"V"
"resolution",0,"%"
00:04:01,    241003,   745.5037,  4.77886e-09,  3.11511e-09,  9.79267e-09,  2.33275e-10, -4.67625e-10,  1.50193e-09, -2.34350e-10,  0.00000e+00,
00:04:01,    241341,   746.9411,  5.84409e-09,  2.85591e-09,  1.04602e-08,  2.33275e-10, -2.33275e-10,  1.16791e-09, -2.33275e-10,  0.00000e+00,
00:04:01,    241678,   748.0901,  3.71607e-09,  3.11511e-09,  9.79267e-09,  4.67625e-10, -7.00900e-10,  1.66932e-09, -4.67625e-10,  9.35250e-10,
00:04:02,    242016,   749.5274,  4.78130e-09,  2.59672e-09,  1.00159e-08,  7.01975e-10, -2.34350e-10,  1.50269e-09, -2.33275e-10,  4.67625e-10,
00:04:02,    242354,   751.2530,  5.84164e-09,  2.59672e-09,  1.02381e-08,  1.16852e-09,  2.33275e-10,  1.83594e-09,  0.00000e+00,  2.33275e-10,
00:04:02,    242692,   751.8268,  6.90443e-09,  2.85591e-09,  9.79267e-09,  1.16852e-09,  2.34350e-10,  1.83594e-09,  0.00000e+00,  0.00000e+00,
00:04:03,    243030,   753.5523,  3.71607e-09,  3.89508e-09,  9.57057e-09,  7.00900e-10, -2.34350e-10,  1.50193e-09, -7.00900e-10,  9.35250e-10,
00:04:03,    243367,   754.9896,  6.37425e-09,  3.11630e-09,  9.79267e-09,  1.16852e-09,  4.67625e-10,  1.83594e-09,  7.00900e-10, -2.34350e-10,
00:04:03,    243705,   756.1387,  5.31148e-09,  2.85591e-09,  1.04602e-08,  4.67625e-10, -4.67625e-10,  1.33530e-09, -4.67625e-10,  4.67625e-10,
00:04:04,    244044,   757.8642,  5.84409e-09,  2.59672e-09,  1.06834e-08,  7.01975e-10, -4.67625e-10,  1.50269e-09, -4.67625e-10,  7.01975e-10,
00:04:04,    244382,   758.7263,  5.31148e-09,  2.33752e-09,  1.04602e-08,  7.01975e-10, -7.00900e-10,  1.33530e-09, -2.33275e-10,  2.33275e-10,
00:04:04,    244720,   759.8754,  4.77886e-09,  3.89508e-09,  1.02381e-08,  9.34175e-10,  2.33275e-10,  1.33530e-09, -2.34350e-10,  7.00900e-10,
00:04:05,    245058,   761.8879,  4.24868e-09,  3.89508e-09,  9.34841e-09,  4.67625e-10, -2.34350e-10,  1.33530e-09, -7.00900e-10,  9.35250e-10,
00:04:05,    245396,   763.0382,  4.78130e-09,  3.37550e-09,  1.09056e-08,  4.67625e-10, -7.00900e-10,  1.16791e-09, -4.67625e-10,  7.01975e-10,
00:04:05,    245735,   764.4755,  4.77886e-09,  3.37550e-09,  1.02381e-08,  9.35250e-10,  7.00900e-10,  1.66932e-09,  7.00900e-10,  2.34350e-10,
00:04:06,    246073,   765.6246,  3.18591e-09,  3.63469e-09,  9.79371e-09,  9.34175e-10,  2.34350e-10,  1.66932e-09,  2.33275e-10,  7.00900e-10,
00:04:06,    246412,   767.3501,  3.71607e-09,  4.15547e-09,  9.79371e-09,  4.67625e-10, -2.34350e-10,  1.66932e-09, -7.00900e-10,  9.35250e-10,
00:04:06,    246750,   768.4992,  6.37425e-09,  3.63589e-09,  1.02381e-08,  9.35250e-10,  2.33275e-10,  2.16996e-09,  0.00000e+00, -2.33275e-10,
00:04:07,    247088,   769.3613,  4.77886e-09,  3.89508e-09,  9.34738e-09,  1.16852e-09,  4.67625e-10,  2.33659e-09,  7.00900e-10,  0.00000e+00,
00:04:07,    247427,   771.0869,  4.77886e-09,  3.89508e-09,  9.34738e-09,  1.16852e-09,  7.00900e-10,  1.66932e-09,  2.34350e-10,  7.00900e-10,
00:04:07,    247765,   772.2359,  5.31148e-09,  3.37550e-09,  9.79371e-09,  1.16852e-09,  4.67625e-10,  1.83594e-09,  2.34350e-10,  0.00000e+00,
00:04:08,    248104,   773.6732,  7.43459e-09,  3.11511e-09,  9.34738e-09,  1.40180e-09,  4.67625e-10,  1.83594e-09,  7.00900e-10,  0.00000e+00,
00:04:08,    248442,   774.8222,  5.84409e-09,  3.37550e-09,  1.00159e-08,  1.40180e-09,  7.00900e-10,  2.16996e-09,  7.00900e-10,  4.67625e-10,
00:04:08,    248780,   776.5478,  5.84164e-09,  2.59672e-09,  1.02381e-08,  7.01975e-10, -2.33275e-10,  1.66932e-09, -2.33275e-10,  4.67625e-10,
00:04:09,    249119,   777.6981,  6.37425e-09,  2.59672e-09,  1.06834e-08,  9.35250e-10, -2.33275e-10,  2.00334e-09,  0.00000e+00,  0.00000e+00,
00:04:09,    249457,   779.1341,  5.84164e-09,  3.63589e-09,  9.57057e-09,  9.35250e-10,  2.33275e-10,  2.00334e-09,  4.67625e-10, -2.33275e-10,
00:04:09,    249795,   780.5728,  4.24868e-09,  3.37550e-09,  9.79267e-09,  4.67625e-10, -7.00900e-10,  1.33530e-09, -4.67625e-10,  9.35250e-10,
00:04:10,    250134,   781.7218,  4.24868e-09,  3.11630e-09,  9.34841e-09,  2.34350e-10, -4.67625e-10,  1.50193e-09, -4.67625e-10,  4.67625e-10,
00:04:10,    250472,   783.1591,  5.31148e-09,  2.85591e-09,  1.02381e-08,  2.33275e-10, -4.67625e-10,  1.16791e-09, -2.33275e-10,  2.33275e-10,
00:04:10,    250810,   784.8847,  3.71607e-09,  3.63469e-09,  8.90203e-09,  9.34175e-10,  7.00900e-10,  1.83671e-09,  2.33275e-10,  4.67625e-10,
00:04:11,    251148,   786.0337,  3.71607e-09,  3.63589e-09,  9.57057e-09,  4.67625e-10, -2.34350e-10,  1.33530e-09, -4.67625e-10,  9.35250e-10,
00:04:11,    251487,   787.4710,  4.24868e-09,  3.63469e-09,  9.12522e-09,  2.33275e-10, -2.34350e-10,  1.33530e-09, -7.00900e-10,  4.67625e-10,
00:04:11,    251825,   788.6214,  5.31148e-09,  3.63589e-09,  9.12522e-09,  1.16852e-09,  4.67625e-10,  2.00334e-09,  4.67625e-10,  2.34350e-10,
00:04:12,    252164,   790.0587,  4.24868e-09,  3.63469e-09,  9.34738e-09,  7.00900e-10,  0.00000e+00,  1.66932e-09, -4.67625e-10,  7.00900e-10,
00:04:12,    252501,   791.4960,  4.77886e-09,  3.89508e-09,  9.79267e-09,  1.16852e-09,  2.34350e-10,  1.83671e-09,  4.67625e-10,  4.67625e-10,
00:04:12,    252839,   792.9320,  3.71852e-09,  4.67386e-09,  9.79267e-09,  7.00900e-10,  0.00000e+00,  1.66932e-09,  0.00000e+00,  7.00900e-10,
00:04:13,    253177,   793.7941,  2.65573e-09,  4.15547e-09,  1.00159e-08,  4.67625e-10, -7.00900e-10,  1.50193e-09, -2.34350e-10,  7.00900e-10,
00:04:13,    253515,   795.5196,  5.84409e-09,  3.11630e-09,  8.90305e-09,  1.16852e-09,  7.00900e-10,  2.00334e-09,  4.67625e-10, -2.34350e-10,
00:04:13,    253854,   797.2439,  4.78130e-09,  3.37550e-09,  9.12522e-09,  1.16852e-09,  2.34350e-10,  2.16996e-09,  4.67625e-10,  0.00000e+00,
00:04:14,    254192,   798.3929,  4.24868e-09,  3.63589e-09,  8.90203e-09,  1.16852e-09,  4.67625e-10,  2.00334e-09,  4.67625e-10,  4.67625e-10,
00:04:14,    254530,   799.8315,  6.37425e-09,  2.85591e-09,  1.06834e-08,  9.35250e-10,  2.33275e-10,  1.66932e-09,  4.67625e-10, -2.34350e-10,
00:04:14,    254869,   800.9806,  5.31148e-09,  3.63589e-09,  1.04602e-08,  1.16852e-09,  4.67625e-10,  1.83594e-09,  4.67625e-10, -2.34350e-10,
00:04:15,    255206,   802.4179,  4.77886e-09,  3.63469e-09,  9.34841e-09,  1.16852e-09,  4.67625e-10,  2.00334e-09,  2.34350e-10,  0.00000e+00,
00:04:15,    255545,   803.8551,  4.24868e-09,  3.37550e-09,  1.04602e-08,  7.01975e-10, -4.67625e-10,  1.16868e-09, -2.34350e-10,  7.01975e-10,
00:04:15,    255883,   804.7172,  5.31148e-09,  2.85591e-09,  1.06834e-08,  7.01975e-10, -4.67625e-10,  1.50193e-09, -2.34350e-10,  7.01975e-10,
00:04:16,    256221,   806.4428,  5.84164e-09,  2.85591e-09,  1.06834e-08,  4.67625e-10,  0.00000e+00,  1.66932e-09,  4.67625e-10, -2.33275e-10,
00:04:16,    256559,   807.8801,  5.31148e-09,  2.85591e-09,  1.00149e-08,  1.16852e-09,  2.34350e-10,  2.00257e-09,  0.00000e+00,  2.33275e-10,
00:04:16,    256897,   809.0291,  5.31148e-09,  3.11511e-09,  1.02381e-08,  1.40180e-09,  2.34350e-10,  2.00334e-09,  4.67625e-10, -2.34350e-10,
00:04:17,    257235,   810.7547,  4.78130e-09,  3.11511e-09,  1.06834e-08,  2.33275e-10, -2.33275e-10,  1.00129e-09, -4.67625e-10,  7.01975e-10,
00:04:17,    257574,   811.9038,  4.24868e-09,  3.89508e-09,  1.04612e-08,  4.67625e-10, -2.33275e-10,  1.66932e-09, -2.33275e-10,  0.00000e+00,
00:04:17,    257911,   813.3410,  5.84164e-09,  2.85591e-09,  1.06834e-08,  2.33275e-10, -2.34350e-10,  1.50269e-09, -4.67625e-10,  4.67625e-10,
00:04:18,    258250,   814.4914,  4.24868e-09,  3.89508e-09,  1.06834e-08,  4.67625e-10,  2.34350e-10,  1.33530e-09, -4.67625e-10,  9.35250e-10,
00:04:18,    258588,   816.2157,  2.65573e-09,  3.89508e-09,  1.04612e-08,  2.34350e-10, -7.00900e-10,  1.33530e-09, -4.67625e-10,  7.01975e-10,
00:04:18,    258925,   817.6530,  4.77886e-09,  3.63469e-09,  1.00159e-08,  2.34350e-10,  2.34350e-10,  1.66932e-09, -4.67625e-10,  4.67625e-10,
00:04:19,    259263,   818.5150,  3.18591e-09,  2.59672e-09,  1.06834e-08,  2.33275e-10, -4.67625e-10,  1.50269e-09, -4.67625e-10,  7.01975e-10,
00:04:19,    259601,   819.6654,  5.84164e-09,  2.85591e-09,  1.13510e-08,  2.33275e-10, -2.34350e-10,  1.33530e-09,  0.00000e+00,  4.67625e-10,
00:04:19,    259940,   821.6766,  4.77886e-09,  3.37550e-09,  1.04612e-08,  9.34175e-10,  2.33275e-10,  2.00334e-09,  0.00000e+00,  7.00900e-10,
00:04:20,    260279,   822.5400,  4.24868e-09,  4.15428e-09,  1.04612e-08,  7.00900e-10, -2.34350e-10,  1.00129e-09, -4.67625e-10,  7.01975e-10,
00:04:20,    260616,   823.9773,  4.77886e-09,  3.89508e-09,  1.06834e-08,  4.67625e-10,  0.00000e+00,  1.50193e-09, -2.34350e-10,  9.35250e-10,
00:04:20,    260954,   825.4146,  3.18591e-09,  3.89508e-09,  1.04612e-08,  0.00000e+00, -2.34350e-10,  1.33530e-09, -4.67625e-10,  7.00900e-10,
00:04:21,    261292,   826.8520,  5.31148e-09,  4.15547e-09,  1.04602e-08,  2.33275e-10, -2.34350e-10,  1.16868e-09, -4.67625e-10,  7.01975e-10,
00:04:21,    261630,   828.0009,  5.84409e-09,  3.37550e-09,  1.02381e-08,  1.16852e-09,  2.34350e-10,  1.83594e-09,  4.67625e-10,  2.34350e-10,
00:04:21,    261967,   829.4383,  4.24868e-09,  3.37550e-09,  1.15731e-08,  4.67625e-10, -2.34350e-10,  1.50269e-09, -2.33275e-10,  4.67625e-10,
00:04:22,    262305,   830.5886,  4.24868e-09,  3.89508e-09,  1.11277e-08,  7.00900e-10,  2.34350e-10,  1.66932e-09,  0.00000e+00,  7.01975e-10,
00:04:22,    262643,   832.3129,  4.77886e-09,  4.41467e-09,  1.11288e-08,  7.00900e-10, -2.34350e-10,  1.16791e-09, -7.00900e-10,  7.01975e-10,
00:04:22,    262982,   834.0371,  4.24868e-09,  3.89508e-09,  1.13510e-08,  2.33275e-10, -2.34350e-10,  1.66932e-09, -2.34350e-10,  9.35250e-10,
00:04:23,    263320,   834.9005,  4.78130e-09,  3.11630e-09,  1.06834e-08,  1.16852e-09,  0.00000e+00,  1.66932e-09,  7.00900e-10,  2.34350e-10,
00:04:23,    263658,   836.0496,  4.24868e-09,  4.67386e-09,  1.04602e-08,  9.35250e-10,  4.67625e-10,  1.33530e-09,  0.00000e+00,  4.67625e-10,
00:04:23,    263997,   837.4869,  4.24868e-09,  4.15547e-09,  1.02381e-08,  9.34175e-10,  2.34350e-10,  1.66932e-09,  0.00000e+00,  7.00900e-10,
00:04:24,    264335,   839.2111,  5.31148e-09,  3.89508e-09,  1.11288e-08,  1.16852e-09,  2.34350e-10,  2.00257e-09,  4.67625e-10,  0.00000e+00,
00:04:24,    264674,   839.7863,  5.31148e-09,  3.37550e-09,  1.13510e-08,  1.16852e-09,  2.34350e-10,  1.66932e-09,  2.34350e-10, -2.34350e-10,
00:04:25,    265011,   841.7988,  5.31148e-09,  3.63589e-09,  1.09056e-08,  1.16852e-09,  4.67625e-10,  1.66932e-09,  2.34350e-10,  0.00000e+00,
00:04:25,    265350,   842.9491,  5.31148e-09,  3.89508e-09,  1.15731e-08,  2.33275e-10, -4.67625e-10,  1.33530e-09, -4.67625e-10,  4.67625e-10,
00:04:25,    265688,   844.0982,  7.43459e-09,  3.11511e-09,  1.17963e-08,  9.35250e-10,  2.33275e-10,  1.66932e-09,  2.34350e-10, -2.33275e-10,
00:04:26,    266027,   845.2472,  5.84164e-09,  3.37550e-09,  1.17952e-08,  9.35250e-10,  7.00900e-10,  1.83594e-09,  7.00900e-10, -2.34350e-10,
00:04:26,    266365,   846.9728,  4.78130e-09,  3.63469e-09,  1.15741e-08,  2.33275e-10, -2.34350e-10,  1.33530e-09,  0.00000e+00,  7.01975e-10,
00:04:26,    266704,   848.1218,  4.77886e-09,  3.63469e-09,  1.26860e-08,  7.00900e-10,  0.00000e+00,  1.83671e-09, -2.33275e-10,  4.67625e-10,
00:04:27,    267042,   849.8474,  5.31148e-09,  3.37550e-09,  1.17963e-08,  4.67625e-10, -2.33275e-10,  1.50269e-09,  2.33275e-10,  0.00000e+00,
00:04:27,    267380,   850.9978,  4.24868e-09,  3.89508e-09,  1.17963e-08,  4.67625e-10,  0.00000e+00,  1.33530e-09, -4.67625e-10,  7.01975e-10,
00:04:27,    267719,   852.4338,  4.77886e-09,  3.37550e-09,  1.20185e-08,  4.67625e-10, -7.00900e-10,  1.66932e-09, -2.34350e-10,  9.35250e-10,
00:04:28,    268057,   853.2972,  5.31148e-09,  3.37550e-09,  1.17963e-08,  7.01975e-10, -4.67625e-10,  1.16791e-09, -4.67625e-10,  2.33275e-10,
00:04:28,    268395,   855.3083,  4.77886e-09,  3.89508e-09,  1.17952e-08,  1.40287e-09,  4.67625e-10,  1.83671e-09,  4.67625e-10,  2.34350e-10,
00:04:28,    268733,   856.4574,  2.65573e-09,  3.89508e-09,  1.22416e-08,  9.35250e-10,  4.67625e-10,  1.83671e-09,  2.33275e-10,  2.34350e-10,
00:04:29,    269071,   857.8960,  3.71852e-09,  3.63469e-09,  1.29091e-08,  4.67625e-10, -2.34350e-10,  1.16791e-09, -4.67625e-10,  7.01975e-10,
00:04:29,    269410,   859.3333,  4.78130e-09,  3.63589e-09,  1.24638e-08,  1.16852e-09,  4.67625e-10,  2.00334e-09,  4.67625e-10,  0.00000e+00,
00:04:29,    269749,   860.4823,  3.71852e-09,  4.41467e-09,  1.17952e-08,  7.00900e-10,  2.34350e-10,  2.16996e-09,  0.00000e+00,  2.34350e-10,
00:04:30,    270087,   862.2078,  4.24868e-09,  4.15547e-09,  1.29091e-08,  7.00900e-10,  4.67625e-10,  1.50193e-09, -2.34350e-10,  7.00900e-10,
00:04:30,    270425,   863.0687,  4.78130e-09,  2.85591e-09,  1.29091e-08,  9.35250e-10,  0.00000e+00,  1.66932e-09,  0.00000e+00, -2.33275e-10,
00:04:30,    270763,   864.5073,  5.84409e-09,  3.89508e-09,  1.22407e-08,  1.16852e-09,  4.67625e-10,  2.00334e-09,  4.67625e-10, -2.33275e-10,
00:04:31,    271101,   866.2315,  5.84164e-09,  3.37550e-09,  1.15731e-08,  1.16852e-09,  7.00900e-10,  1.83671e-09,  2.34350e-10,  0.00000e+00,
00:04:31,    271440,   867.3806,  5.84164e-09,  3.37550e-09,  1.31313e-08,  4.67625e-10,  0.00000e+00,  1.66932e-09, -4.67625e-10,  0.00000e+00,
00:04:31,    271778,   869.1061,  5.84164e-09,  3.11511e-09,  1.35767e-08,  1.16852e-09, -2.33275e-10,  1.50269e-09,  2.34350e-10,  0.00000e+00,
00:04:32,    272117,   869.9682,  4.78130e-09,  2.85711e-09,  1.33535e-08,  1.16852e-09,  4.67625e-10,  2.00334e-09,  4.67625e-10, -2.34350e-10,
00:04:32,    272455,   871.6938,  3.71852e-09,  3.63469e-09,  1.26870e-08,  2.33275e-10, -2.34350e-10,  1.33530e-09, -4.67625e-10,  2.33275e-10,
00:04:32,    272792,   872.8428,  5.84409e-09,  4.15428e-09,  1.33535e-08,  9.35250e-10,  7.00900e-10,  2.16996e-09,  7.00900e-10,  0.00000e+00,
00:04:33,    273130,   873.9918,  4.24868e-09,  2.85591e-09,  1.37999e-08,  7.01975e-10,  2.34350e-10,  1.33530e-09,  0.00000e+00, -2.33275e-10,
00:04:33,    273468,   875.7174,  5.84164e-09,  3.63469e-09,  1.33535e-08,  7.01975e-10,  2.33275e-10,  2.00334e-09,  4.67625e-10,  0.00000e+00,
00:04:33,    273807,   876.8678,  5.84409e-09,  3.89508e-09,  1.35767e-08,  1.16852e-09,  2.33275e-10,  1.83671e-09,  4.67625e-10, -2.34350e-10,
00:04:34,    274145,   878.0168,  4.24868e-09,  3.63469e-09,  1.37999e-08,  4.67625e-10, -2.34350e-10,  1.50193e-09, -2.33275e-10,  2.34350e-10,
00:04:34,    274484,   879.7424,  3.71852e-09,  3.89508e-09,  1.51350e-08,  4.67625e-10, -2.33275e-10,  1.16791e-09, -4.67625e-10,  4.67625e-10,
00:04:34,    274822,   881.1797,  4.24868e-09,  3.63469e-09,  1.51350e-08,  4.67625e-10,  0.00000e+00,  1.50193e-09, -2.33275e-10,  2.34350e-10,
00:04:35,    275160,   882.6170,  4.24868e-09,  4.15547e-09,  1.44674e-08,  7.00900e-10,  0.00000e+00,  1.66932e-09, -2.34350e-10,  4.67625e-10,
00:04:35,    275499,   883.7660,  3.71607e-09,  4.15547e-09,  1.46896e-08,  4.67625e-10, -2.34350e-10,  1.33530e-09, -2.34350e-10,  4.67625e-10,
00:04:35,    275836,   885.2033,  3.71607e-09,  3.89508e-09,  1.44664e-08,  4.67625e-10, -4.67625e-10,  1.16868e-09, -4.67625e-10,  4.67625e-10,
00:04:36,    276175,   886.0654,  4.24868e-09,  4.41467e-09,  1.44664e-08,  1.16852e-09,  2.34350e-10,  2.00334e-09,  4.67625e-10,  0.00000e+00,
00:04:36,    276514,   887.7910,  4.24868e-09,  4.67386e-09,  1.51350e-08,  7.00900e-10,  0.00000e+00,  2.00334e-09,  2.34350e-10,  0.00000e+00,
00:04:36,    276852,   889.2283,  3.71607e-09,  3.89508e-09,  1.53571e-08,  4.67625e-10, -2.34350e-10,  1.50193e-09, -2.34350e-10,  4.67625e-10,
00:04:37,    277190,   890.3774,  4.24868e-09,  3.63469e-09,  1.49117e-08,  9.35250e-10,  2.34350e-10,  2.00334e-09,  2.33275e-10,  0.00000e+00,
00:04:37,    277528,   891.5277,  6.37425e-09,  4.41467e-09,  1.62468e-08,  7.01975e-10,  0.00000e+00,  1.83671e-09,  2.34350e-10,  0.00000e+00,
00:04:37,    277866,   893.2519,  4.24868e-09,  3.89508e-09,  1.49117e-08,  1.16852e-09,  2.34350e-10,  1.66932e-09,  2.34350e-10,  2.34350e-10,
00:04:38,    278205,   894.4010,  5.31148e-09,  3.63469e-09,  1.71375e-08,  7.01975e-10,  0.00000e+00,  2.00334e-09,  0.00000e+00,  2.33275e-10,
00:04:38,    278544,   895.8396,  5.31148e-09,  3.11630e-09,  1.62478e-08,  9.35250e-10, -2.33275e-10,  1.50193e-09,  0.00000e+00,  0.00000e+00,
00:04:38,    278882,   896.9887,  4.78130e-09,  3.89508e-09,  1.58025e-08,  9.35250e-10,  0.00000e+00,  2.16996e-09,  4.67625e-10,  0.00000e+00,
00:04:39,    279220,   898.4259,  3.71607e-09,  4.41467e-09,  1.73597e-08,  4.67625e-10,  0.00000e+00,  1.66932e-09, -4.67625e-10,  9.35250e-10,
00:04:39,    279558,   900.1502,  4.24868e-09,  4.15547e-09,  1.64700e-08,  0.00000e+00, -2.34350e-10,  1.50193e-09, -4.67625e-10,  7.01975e-10,
00:04:39,    279896,   901.3006,  3.71852e-09,  3.89508e-09,  1.80282e-08,  4.67625e-10, -2.33275e-10,  1.50193e-09, -2.34350e-10,  4.67625e-10,
00:04:40,    280235,   902.7378,  3.71852e-09,  4.41467e-09,  1.66931e-08,  4.67625e-10, -2.34350e-10,  1.66932e-09, -2.34350e-10,  7.00900e-10,
00:04:40,    280574,   904.1751,  2.65573e-09,  4.67386e-09,  1.62478e-08,  2.33275e-10, -4.67625e-10,  1.66932e-09, -2.34350e-10,  4.67625e-10,
00:04:40,    280912,   905.6124,  3.71607e-09,  3.63469e-09,  1.78050e-08,  2.33275e-10, -2.34350e-10,  1.83594e-09, -2.34350e-10,  9.35250e-10,
00:04:41,    281250,   906.4732,  5.31148e-09,  4.15547e-09,  1.73597e-08,  9.35250e-10,  4.67625e-10,  2.00334e-09,  4.67625e-10,  0.00000e+00,
00:04:41,    281588,   908.1988,  3.71607e-09,  5.19344e-09,  1.75829e-08,  1.16852e-09,  7.00900e-10,  2.00334e-09,  2.34350e-10,  4.67625e-10,
00:04:41,    281927,   909.3492,  3.71607e-09,  4.15547e-09,  1.73597e-08,  9.35250e-10,  4.67625e-10,  1.83594e-09,  2.34350e-10,  4.67625e-10,
00:04:42,    282265,   910.7864,  5.84164e-09,  3.89508e-09,  1.84726e-08,  9.35250e-10,  0.00000e+00,  1.83594e-09,  2.34350e-10,  2.34350e-10,
00:04:42,    282603,   911.9355,  5.31148e-09,  3.63589e-09,  1.78050e-08,  7.01975e-10,  2.34350e-10,  1.66932e-09,  2.33275e-10, -2.34350e-10,
00:04:42,    282942,   913.6610,  5.31148e-09,  4.41467e-09,  1.82504e-08,  9.35250e-10,  2.34350e-10,  2.16996e-09,  4.67625e-10,  0.00000e+00,
00:04:43,    283280,   914.8101,  3.71852e-09,  3.63469e-09,  1.95865e-08,  7.01975e-10,  0.00000e+00,  2.00334e-09, -2.33275e-10,  2.33275e-10,
00:04:43,    283618,   916.2474,  5.84164e-09,  3.63589e-09,  2.02540e-08,  7.01975e-10,  0.00000e+00,  1.83594e-09,  2.33275e-10,  2.33275e-10,
00:04:43,    283956,   917.3977,  4.24868e-09,  3.89508e-09,  1.98087e-08,  1.16852e-09,  2.33275e-10,  1.83594e-09,  2.33275e-10,  0.00000e+00,
00:04:44,    284295,   918.8350,  2.65573e-09,  4.67386e-09,  1.95865e-08,  7.00900e-10,  0.00000e+00,  1.83594e-09, -4.67625e-10,  9.35250e-10,
00:04:44,    284634,   920.2724,  3.18591e-09,  3.89508e-09,  2.06993e-08,  4.67625e-10, -2.34350e-10,  1.50193e-09, -4.67625e-10,  7.01975e-10,
00:04:44,    284971,   921.7096,  3.71852e-09,  3.63469e-09,  2.00308e-08,  2.33275e-10, -2.34350e-10,  1.33530e-09, -2.34350e-10,  7.01975e-10,
00:04:45,    285310,   923.1469,  4.24868e-09,  4.15547e-09,  2.00308e-08,  9.35250e-10,  2.34350e-10,  2.00257e-09,  4.67625e-10,  2.33275e-10,
00:04:45,    285649,   924.2960,  4.24868e-09,  5.19344e-09,  2.02530e-08,  7.00900e-10,  0.00000e+00,  2.00257e-09, -2.34350e-10,  7.00900e-10,
00:04:45,    285986,   926.3085,  3.71607e-09,  4.41467e-09,  1.93632e-08,  1.16852e-09,  2.34350e-10,  2.16996e-09,  2.34350e-10,  4.67625e-10,
00:04:46,    286324,   927.1706,  2.12312e-09,  5.19344e-09,  1.89190e-08,  9.35250e-10,  2.33275e-10,  1.83594e-09,  0.00000e+00,  7.00900e-10,
00:04:46,    286662,   928.3196,  3.18591e-09,  4.93306e-09,  1.95865e-08,  4.67625e-10,  2.34350e-10,  1.50193e-09, -4.67625e-10,  7.00900e-10,
00:04:47,    287000,   930.0452,  4.78130e-09,  4.41467e-09,  1.95854e-08,  9.35250e-10,  2.34350e-10,  2.00334e-09,  2.34350e-10, -2.34350e-10,
00:04:47,    287339,   930.9073,  5.31148e-09,  4.15547e-09,  1.93632e-08,  9.35250e-10,  4.67625e-10,  2.00334e-09,  7.00900e-10,  0.00000e+00,
00:04:47,    287676,   932.3446,  5.84409e-09,  4.15547e-09,  1.93632e-08,  1.16852e-09,  4.67625e-10,  2.16996e-09,  2.34350e-10, -2.34350e-10,
00:04:48,    288014,   934.0702,  5.84164e-09,  4.15547e-09,  2.00308e-08,  9.35250e-10,  7.00900e-10,  1.83671e-09,  2.34350e-10,  2.34350e-10,
00:04:48,    288352,   934.9309,  4.78130e-09,  4.41467e-09,  2.02540e-08,  9.35250e-10,  4.67625e-10,  1.83594e-09,  2.34350e-10,  4.67625e-10,
00:04:48,    288690,   936.3696,  4.77886e-09,  4.41347e-09,  2.04762e-08,  2.33275e-10,  0.00000e+00,  1.50193e-09, -4.67625e-10,  0.00000e+00,
00:04:49,    289028,   937.8068,  5.31148e-09,  3.89508e-09,  2.09215e-08,  9.35250e-10,  2.33275e-10,  1.66932e-09,  4.67625e-10,  0.00000e+00,
00:04:49,    289367,   939.2442,  4.78130e-09,  3.89508e-09,  2.06993e-08,  7.01975e-10,  0.00000e+00,  2.16996e-09,  7.00900e-10, -2.34350e-10,
00:04:49,    289705,   940.6815,  3.71607e-09,  5.19344e-09,  2.13669e-08,  2.33275e-10, -2.34350e-10,  1.50193e-09, -4.67625e-10,  4.67625e-10,
00:04:50,    290044,   941.8305,  4.24868e-09,  4.41347e-09,  2.22566e-08,  4.67625e-10, -4.67625e-10,  1.50193e-09, -2.33275e-10,  4.67625e-10,
00:04:50,    290382,   942.9808,  5.31148e-09,  3.89508e-09,  2.15890e-08,  4.67625e-10, -2.33275e-10,  1.66932e-09,  2.34350e-10,  2.33275e-10,
00:04:50,    290720,   944.4182,  2.65573e-09,  5.19344e-09,  2.11447e-08,  2.34350e-10, -4.67625e-10,  1.66932e-09, -2.34350e-10,  4.67625e-10,
