Thu, Sep 28, 2017	1:27 PM
 Notes: furfural_2.8E-9_30s_0.07 L_92817
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=1.879	 MS2=27.844	 MS3=97.084	 MS4=40.816	 MS5=77.304	 MS6=91.453	 MS7=78.423	 MS8=97.084
0.000	101.200	2658.363	7426.838	231.661
0.544	101.200	2696.190	7355.769	240.067
0.913	101.200	2654.261	7342.243	242.831
1.288	101.200	2661.190	7439.575	235.431
1.644	101.200	2657.853	7419.578	234.183
2.016	101.200	2671.761	7370.314	240.208
2.383	101.200	2633.488	7334.601	234.540
2.765	101.200	2622.700	7431.283	234.578
3.131	101.200	2655.446	7420.292	236.005
3.505	101.200	2667.354	7374.071	236.489
3.866	101.200	2636.201	7336.040	233.865
4.231	101.200	2617.058	7419.273	233.050
4.595	101.200	2680.384	7406.269	236.336
4.961	101.200	2670.360	7289.972	241.621
5.326	101.200	2648.059	7332.665	232.515
5.693	101.300	2591.802	7452.999	231.356
6.060	101.200	2664.642	7387.826	237.202
6.426	101.300	2639.538	7312.834	232.833
6.786	101.300	2609.875	7364.302	230.120
7.152	101.300	2644.352	7368.505	232.948
7.519	101.300	2671.137	7371.167	235.317
7.881	101.300	2640.277	7380.312	227.777
8.246	101.300	2620.573	7521.928	232.859
8.613	101.300	2683.377	7644.771	240.832
8.977	101.400	2687.771	7654.069	232.642
9.338	101.500	2639.971	7906.276	240.704
9.705	101.700	2649.536	8499.515	256.472
10.067	101.800	2709.881	9122.034	264.407
10.432	102.000	2700.724	9676.019	267.222
10.801	102.400	2670.309	10095.595	268.279
11.165	102.800	2738.831	9996.710	263.515
11.531	103.200	2746.779	9602.236	262.598
11.894	103.900	2692.254	9548.972	260.790
12.259	104.600	2712.110	9766.995	263.337
12.672	105.600	2753.466	10117.349	276.035
13.036	106.400	2778.467	10372.155	277.818
13.403	107.400	2745.021	10499.073	276.303
13.769	108.800	2753.313	10700.870	285.753
14.134	110.000	2805.265	10751.523	284.505
14.496	111.200	2809.646	10557.929	276.315
14.862	112.900	2753.262	10456.495	278.137
15.224	114.300	2780.989	10389.744	274.418
15.588	115.600	2826.331	10231.570	271.654
15.951	117.100	2826.636	9974.586	264.292
16.311	119.000	2770.036	9847.222	264.470
16.675	120.400	2808.360	9836.039	274.239
17.037	121.800	2839.780	9708.025	260.318
17.415	123.700	2793.203	9582.418	257.695
17.781	125.100	2785.905	9596.772	256.574
18.148	126.500	2831.833	9596.925	260.688
18.511	128.400	2814.320	9381.692	258.803
18.876	129.700	2779.028	9328.237	259.274
19.243	131.100	2753.618	9421.391	260.586
19.606	132.900	2830.598	9430.434	257.453
19.972	134.200	2831.731	9254.875	257.160
20.340	135.500	2795.534	9218.054	253.504
20.707	137.200	2794.337	9253.767	268.279
21.074	138.500	2830.317	9254.340	253.110
21.441	139.700	2792.783	9091.517	253.861
21.807	141.400	2780.581	9103.273	249.900
22.174	142.700	2792.057	9127.613	262.585
22.534	143.900	2810.792	9011.214	256.587
22.899	145.600	2805.137	8923.919	260.369
23.266	146.800	2786.669	9005.687	265.795
23.632	148.000	2831.400	8993.243	260.866
24.001	149.700	2784.886	8794.924	269.107
24.368	150.900	2769.208	8790.568	278.532
24.729	152.100	2777.754	8831.325	302.973
25.090	153.700	2814.066	8808.501	315.900
25.457	154.800	2814.804	8687.403	343.296
25.825	156.000	2770.265	8694.370	393.300
26.193	157.600	2753.504	8788.123	435.839
26.558	158.700	2797.763	8759.618	495.777
26.918	159.900	2740.755	8636.813	569.865
27.281	161.000	2748.447	8780.684	657.950
27.642	162.500	2784.199	8836.610	747.882
28.008	163.600	2763.897	8706.316	827.842
28.375	164.700	2750.613	8707.819	905.330
28.742	166.200	2742.321	8854.938	959.155
29.102	167.300	2757.745	8808.972	956.404
29.467	168.400	2762.101	8665.165	925.798
29.834	169.800	2712.964	8656.173	901.267
30.195	170.900	2689.452	8757.682	898.160
30.559	172.000	2727.369	8667.381	928.485
30.927	173.400	2750.778	8671.444	1011.005
31.293	174.500	2720.886	8776.660	1133.771
31.652	175.500	2745.875	8864.044	1262.320
32.019	176.900	2754.663	8858.262	1410.547
32.379	178.000	2729.916	8876.106	1519.609
32.747	179.000	2709.703	8970.852	1498.225
33.115	180.100	2722.631	8775.832	1172.210
33.478	181.500	2749.772	8621.835	1025.677
33.843	182.500	2694.993	8527.051	987.748
34.205	183.500	2683.313	8698.942	976.069
34.567	184.900	2713.371	8660.478	999.083
34.933	185.900	2722.070	8554.956	1035.077
35.303	187.000	2670.029	8635.769	1086.939
35.670	188.300	2685.084	8721.511	1131.619
36.039	189.400	2727.228	8638.036	1203.809
36.405	190.400	2712.492	8667.827	1282.851
36.769	191.700	2692.165	8780.073	1389.876
37.131	192.800	2736.348	8874.679	1482.024
37.498	193.800	2711.537	8839.527	1596.015
37.881	195.100	2678.435	8843.959	1749.273
38.242	196.100	2683.695	9001.509	1891.603
38.609	197.100	2731.317	9040.979	2021.566
38.976	198.500	2727.356	9003.738	2188.642
39.344	199.500	2692.611	9057.842	2369.627
39.713	200.500	2653.523	9280.768	2531.762
40.080	201.800	2726.668	9307.757	2657.293
40.446	202.900	2732.005	9242.737	2763.311
40.807	203.900	2680.295	9311.094	2841.551
41.188	205.200	2660.884	9389.665	2760.802
41.572	206.200	2700.749	9342.744	2586.389
41.936	207.500	2704.991	9085.977	2401.073
42.300	208.500	2650.262	9028.765	2174.760
42.665	209.500	2659.700	8964.306	1930.474
43.030	210.800	2671.876	8774.151	1754.393
43.398	211.800	2656.108	8747.302	1633.766
